compound_1,compound_2,pubchem_cid_1,pubchem_cid_2,morgan_tanimoto,maccs_tanimoto,cactvs_pubchem_tanimoto
agmatine,n-methylformamide,199.0,31254.0,0.037037037037037035,0.0967741935483871,0.2972972972972973
agmatine,nicergoline,199.0,34040.0,0.03614457831325301,0.1388888888888889,0.084070796460177
agmatine,acesulfame-potassium,199.0,36573.0,0.0,0.07246376811594203,0.2641509433962264
agmatine,pipotiazine-palmitate,199.0,37767.0,0.03529411764705882,0.15294117647058825,0.10365853658536585
agmatine,colforsin,199.0,47936.0,0.014705882352941176,0.0967741935483871,0.0743801652892562
agmatine,forskolin,199.0,47936.0,0.014705882352941176,0.0967741935483871,0.0743801652892562
agmatine,bepridil,199.0,50088.0,0.01694915254237288,0.2222222222222222,0.14166666666666666
agmatine,tiotidine,199.0,50287.0,0.1694915254237288,0.5555555555555556,0.2826086956521739
agmatine,rimcazole,199.0,53389.0,0.04,0.29411764705882354,0.15862068965517243
agmatine,cabergoline,199.0,54746.0,0.060240963855421686,0.2835820895522388,0.13513513513513514
agmatine,naxagolide,199.0,57533.0,0.03389830508474576,0.1896551724137931,0.1103448275862069
agmatine,tepoxalin,199.0,59757.0,0.03076923076923077,0.12658227848101267,0.09523809523809523
agmatine,cidofovir,199.0,60613.0,0.05357142857142857,0.2638888888888889,0.3076923076923077
agmatine,bromfenac,199.0,60726.0,0.06,0.1836734693877551,0.10638297872340426
agmatine,atorvastatin,199.0,60823.0,0.0410958904109589,0.22535211267605634,0.11764705882352941
agmatine,irinotecan,199.0,60838.0,0.021052631578947368,0.18518518518518517,0.09174311926605505
agmatine,arctigenin,199.0,64981.0,0.05263157894736842,0.05357142857142857,0.06164383561643835
agmatine,diphencyprone,199.0,65057.0,0.0,0.0,0.09782608695652174
agmatine,tasuldine,199.0,65666.0,0.022727272727272728,0.17073170731707318,0.15602836879432624
agmatine,carebastine,199.0,65820.0,0.06060606060606061,0.1694915254237288,0.11188811188811189
agmatine,eltoprazine,199.0,65853.0,0.0,0.2631578947368421,0.1390728476821192
agmatine,levodropropizine,199.0,65859.0,0.043478260869565216,0.3148148148148148,0.15454545454545454
agmatine,dropropizine,199.0,65859.0,0.043478260869565216,0.3148148148148148,0.15454545454545454
agmatine,ebrotidine,199.0,65869.0,0.13846153846153847,0.34782608695652173,0.18382352941176472
agmatine,sameridine,199.0,65996.0,0.05172413793103448,0.2222222222222222,0.1619047619047619
agmatine,artemisinin,199.0,68827.0,0.0,0.05,0.09183673469387756
agmatine,artemether,199.0,68911.0,0.0,0.04918032786885246,0.10227272727272728
agmatine,chlorindione,199.0,70846.0,0.05,0.0,0.07627118644067797
agmatine,biapenem,199.0,71340.0,0.013888888888888888,0.14666666666666667,0.16083916083916083
agmatine,sucralose,199.0,71485.0,0.03636363636363636,0.125,0.11688311688311688
agmatine,morniflumate,199.0,72106.0,0.041666666666666664,0.24193548387096775,0.13440860215053763
agmatine,tolonidine,199.0,72138.0,0.0196078431372549,0.5116279069767442,0.2184873949579832
agmatine,velaresol,199.0,72162.0,0.06,0.19148936170212766,0.06293706293706294
agmatine,rotundine,199.0,72301.0,0.017241379310344827,0.1694915254237288,0.10457516339869281
agmatine,honokiol,199.0,72303.0,0.06382978723404255,0.06976744186046512,0.07964601769911504
agmatine,nobiletin,199.0,72344.0,0.018518518518518517,0.0,0.05660377358490566
agmatine,3-deazaneplanocin-a,199.0,73087.0,0.05454545454545454,0.19402985074626866,0.13966480446927373
agmatine,"2,5-furandimethanol",199.0,74663.0,0.06451612903225806,0.12195121951219512,0.07377049180327869
agmatine,alpha-d-glucopyranose,199.0,79025.0,0.058823529411764705,0.1276595744680851,0.14754098360655737
agmatine,dhbp,199.0,80263.0,0.05263157894736842,0.22916666666666666,0.152
agmatine,nicotine,199.0,89594.0,0.0,0.20833333333333334,0.15447154471544716
agmatine,tagatose,199.0,92092.0,0.05555555555555555,0.20512820512820512,0.14285714285714285
agmatine,10-hydroxycamptothecin,199.0,97226.0,0.027777777777777776,0.1506849315068493,0.09359605911330049
agmatine,mf-101,199.0,114829.0,0.02,0.02,0.058823529411764705
agmatine,sophocarpine,199.0,115269.0,0.018518518518518517,0.22916666666666666,0.2
agmatine,hthq,199.0,119193.0,0.06666666666666667,0.10204081632653061,0.06976744186046512
agmatine,fantofarone,199.0,119349.0,0.0375,0.14457831325301204,0.08837209302325581
agmatine,sr-27897,199.0,122077.0,0.06060606060606061,0.18571428571428572,0.11428571428571428
agmatine,tazobactam,199.0,123630.0,0.03225806451612903,0.11904761904761904,0.15873015873015872
agmatine,asymmetrical-dimethylarginine,199.0,123831.0,0.2564102564102564,0.5476190476190477,0.4576271186440678
agmatine,sodium-tanshinone-ii-a-sulfonate,199.0,125782.0,0.03225806451612903,0.0379746835443038,0.05325443786982249
agmatine,ibrolipim,199.0,131601.0,0.047619047619047616,0.15384615384615385,0.11842105263157894
agmatine,s-14506,199.0,131906.0,0.08955223880597014,0.25,0.11797752808988764
agmatine,ilomastat,199.0,132519.0,0.04477611940298507,0.16923076923076924,0.1411764705882353
agmatine,abiraterone,199.0,132971.0,0.015384615384615385,0.10526315789473684,0.11842105263157894
agmatine,sonepiprazole,199.0,133079.0,0.046875,0.19480519480519481,0.11920529801324503
agmatine,4-propylbenzoic-acid,199.0,137601.0,0.05128205128205128,0.08108108108108109,0.08108108108108109
agmatine,docetaxel,199.0,148124.0,0.018867924528301886,0.125,0.10695187165775401
agmatine,diquafosol,199.0,148197.0,0.03225806451612903,0.16455696202531644,0.20952380952380953
agmatine,nepafenac,199.0,151075.0,0.08695652173913043,0.25,0.1440677966101695
agmatine,exatecan-mesylate,199.0,151115.0,0.04878048780487805,0.20987654320987653,0.11734693877551021
agmatine,cariporide,199.0,151172.0,0.058823529411764705,0.21666666666666667,0.17886178861788618
agmatine,pumosetrag,199.0,154104.0,0.031746031746031744,0.24242424242424243,0.13636363636363635
agmatine,bazedoxifene,199.0,154257.0,0.028985507246376812,0.20634920634920634,0.09693877551020408
agmatine,pindolol,199.0,155030.0,0.05454545454545454,0.23636363636363636,0.11917098445595854
agmatine,camphor-(+),199.0,159055.0,0.0,0.06521739130434782,0.140625
agmatine,telbivudine,199.0,159269.0,0.03571428571428571,0.2318840579710145,0.2247191011235955
agmatine,"isoquinoline,-6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro,",199.0,164752.0,0.0,0.23529411764705882,0.14285714285714285
agmatine,avasimibe,199.0,166558.0,0.05263157894736842,0.1111111111111111,0.125
agmatine,ethynylcytidine,199.0,176885.0,0.05,0.1917808219178082,0.26881720430107525
agmatine,y-29794,199.0,195609.0,0.045454545454545456,0.19672131147540983,0.11377245508982035
agmatine,prt4165,199.0,207893.0,0.0,0.02,0.12244897959183673
agmatine,arundic-acid,199.0,208925.0,0.07894736842105263,0.15789473684210525,0.14754098360655737
agmatine,eglumetad,199.0,213056.0,0.047619047619047616,0.2727272727272727,0.18181818181818182
agmatine,deoxycholic-acid,199.0,222528.0,0.030303030303030304,0.1509433962264151,0.0967741935483871
agmatine,norethisterone-enanthate,199.0,229295.0,0.04054054054054054,0.06896551724137931,0.08571428571428572
agmatine,dexamethasone-acetate,199.0,236702.0,0.02631578947368421,0.13636363636363635,0.07377049180327869
agmatine,estramustine-phosphate,199.0,259329.0,0.02564102564102564,0.2112676056338028,0.09259259259259259
agmatine,rosoxacin,199.0,287180.0,0.034482758620689655,0.11666666666666667,0.10857142857142857
agmatine,btb1,199.0,291461.0,0.0,0.058823529411764705,0.104
agmatine,nu-6027,199.0,398148.0,0.038461538461538464,0.25806451612903225,0.16666666666666666
agmatine,"4,4-pentamethylenepiperidine",199.0,417412.0,0.0,0.3611111111111111,0.4
agmatine,taxifolin,199.0,439533.0,0.018518518518518517,0.018867924528301886,0.05421686746987952
agmatine,d-limonene,199.0,440917.0,0.023809523809523808,0.08108108108108109,0.17647058823529413
agmatine,escin,199.0,441903.0,0.027522935779816515,0.16176470588235295,0.06521739130434782
agmatine,geniposidic-acid,199.0,443354.0,0.03076923076923077,0.13793103448275862,0.08571428571428572
agmatine,hetacillin,199.0,443387.0,0.016129032258064516,0.09722222222222222,0.15172413793103448
agmatine,difluprednate,199.0,443936.0,0.023809523809523808,0.1044776119402985,0.07258064516129033
agmatine,arachidonic-acid,199.0,444899.0,0.07317073170731707,0.1794871794871795,0.14285714285714285
agmatine,doconexent,199.0,445580.0,0.05128205128205128,0.16216216216216217,0.15254237288135594
agmatine,repsox,199.0,449054.0,0.017241379310344827,0.08163265306122448,0.13496932515337423
agmatine,pretomanid,199.0,456199.0,0.014492753623188406,0.14634146341463414,0.11290322580645161
agmatine,purvalanol-a,199.0,456214.0,0.058823529411764705,0.21875,0.15254237288135594
agmatine,aphidicolin,199.0,457964.0,0.03508771929824561,0.19642857142857142,0.10112359550561797
agmatine,iox1,199.0,459617.0,0.021739130434782608,0.0625,0.08542713567839195
agmatine,ravuconazole,199.0,467825.0,0.05194805194805195,0.14925373134328357,0.11734693877551021
agmatine,butoconazole,199.0,476417.0,0.03333333333333333,0.19607843137254902,0.1437908496732026
agmatine,delafloxacin,199.0,487101.0,0.04225352112676056,0.1780821917808219,0.12437810945273632
agmatine,nn-dnj,199.0,501640.0,0.06521739130434782,0.2711864406779661,0.22857142857142856
agmatine,ipa-3,199.0,521106.0,0.05128205128205128,0.02040816326530612,0.06716417910447761
agmatine,tolfenamic-acid,199.0,610479.0,0.041666666666666664,0.10638297872340426,0.11258278145695365
agmatine,gw-9662,199.0,644213.0,0.038461538461538464,0.10344827586206896,0.1276595744680851
agmatine,cgp-60474,199.0,644215.0,0.09836065573770492,0.37254901960784315,0.16265060240963855
agmatine,chloramphenicol-sodium-succinate,199.0,656580.0,0.04838709677419355,0.23076923076923078,0.1320754716981132
agmatine,benserazide,199.0,657280.0,0.08163265306122448,0.27586206896551724,0.13245033112582782
agmatine,fluoxetine,199.0,657320.0,0.057692307692307696,0.25,0.16
agmatine,protionamide,199.0,666418.0,0.09302325581395349,0.2564102564102564,0.168
agmatine,dienestrol,199.0,667476.0,0.02857142857142857,0.023255813953488372,0.08333333333333333
agmatine,fenigam,199.0,685623.0,0.10256410256410256,0.34285714285714286,0.19
agmatine,levosulpiride,199.0,688272.0,0.078125,0.2289156626506024,0.12883435582822086
agmatine,cloperastine,199.0,688420.0,0.018867924528301886,0.2,0.13114754098360656
agmatine,chlorthalidone,199.0,688424.0,0.034482758620689655,0.11538461538461539,0.10429447852760736
agmatine,piperidolate,199.0,688565.0,0.03508771929824561,0.18518518518518517,0.13333333333333333
agmatine,nky-80,199.0,777417.0,0.017543859649122806,0.2037037037037037,0.1188118811881188
agmatine,monastrol,199.0,794325.0,0.03389830508474576,0.1746031746031746,0.14864864864864866
agmatine,alda-1,199.0,831629.0,0.07547169811320754,0.15789473684210525,0.1130952380952381
agmatine,sobrepin,199.0,854498.0,0.023255813953488372,0.0851063829787234,0.1232876712328767
agmatine,clinafloxacin,199.0,969489.0,0.04477611940298507,0.23943661971830985,0.12352941176470589
agmatine,tcs-5861528,199.0,1116244.0,0.046153846153846156,0.16666666666666666,0.1511627906976744
agmatine,tcs-pim-1-1,199.0,1235170.0,0.01694915254237288,0.08771929824561403,0.11724137931034483
agmatine,10058-f4,199.0,1271002.0,0.0196078431372549,0.11764705882352941,0.1485148514851485
agmatine,v-51,199.0,1376860.0,0.01818181818181818,0.18461538461538463,0.10625
agmatine,allylthiourea,199.0,1549517.0,0.1935483870967742,0.4838709677419355,0.4883720930232558
agmatine,ac-55649,199.0,1714884.0,0.06666666666666667,0.09302325581395349,0.07692307692307693
agmatine,chlorogenic-acid,199.0,1794427.0,0.015873015873015872,0.07407407407407407,0.06
agmatine,fph1-(brd-6125),199.0,2210370.0,0.06666666666666667,0.1506849315068493,0.14388489208633093
agmatine,salubrinal,199.0,2305942.0,0.029411764705882353,0.15789473684210525,0.14367816091954022
agmatine,thioguanine,199.0,2723601.0,0.022727272727272728,0.22,0.23655913978494625
agmatine,ibc-293,199.0,2736690.0,0.02,0.08928571428571429,0.10795454545454546
agmatine,lincomycin,199.0,3000540.0,0.04477611940298507,0.2112676056338028,0.1875
agmatine,estropipate,199.0,3001028.0,0.031746031746031744,0.05714285714285714,0.0661764705882353
agmatine,n-(2-chlorophenyl)-2-({(2e)-2-[1-(2-pyridinyl)ethylidene]hydrazino}carbothioyl)hydrazinecarbothioamide,199.0,3006985.0,0.03389830508474576,0.19642857142857142,0.16216216216216217
agmatine,mk-0608,199.0,3011893.0,0.05,0.1780821917808219,0.15337423312883436
agmatine,nizatidine,199.0,3033637.0,0.07936507936507936,0.3088235294117647,0.24489795918367346
agmatine,amrubicin,199.0,3035016.0,0.027777777777777776,0.1875,0.08648648648648649
agmatine,hydroxyfasudil,199.0,3064778.0,0.017543859649122806,0.24324324324324326,0.15671641791044777
agmatine,hydrastinine,199.0,3397945.0,0.0,0.1724137931034483,0.1276595744680851
agmatine,nitrocaramiphen,199.0,3941250.0,0.03333333333333333,0.19696969696969696,0.12318840579710146
agmatine,arecaidine-but-2-ynyl-ester,199.0,4214594.0,0.038461538461538464,0.18867924528301888,0.20833333333333334
agmatine,digitoxigenin,199.0,4369270.0,0.029850746268656716,0.13333333333333333,0.0782608695652174
agmatine,pd-407824,199.0,4369491.0,0.017543859649122806,0.10909090909090909,0.0970873786407767
agmatine,4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,199.0,5234410.0,0.05263157894736842,0.21739130434782608,0.14678899082568808
agmatine,calcitriol,199.0,5280453.0,0.0410958904109589,0.14035087719298245,0.09473684210526316
agmatine,sphingosylphosphorylcholine,199.0,5280613.0,0.06666666666666667,0.3064516129032258,0.2564102564102564
agmatine,stigmasterol,199.0,5280794.0,0.02857142857142857,0.1111111111111111,0.0989010989010989
agmatine,olopatadine,199.0,5281071.0,0.03076923076923077,0.16666666666666666,0.1048951048951049
agmatine,oxantel,199.0,5281087.0,0.018518518518518517,0.23636363636363636,0.18421052631578946
agmatine,g-caryophyllene,199.0,5281515.0,0.0,0.06976744186046512,0.15517241379310345
agmatine,pterostilbene,199.0,5281727.0,0.023255813953488372,0.0,0.072
agmatine,ceftibuten,199.0,5282242.0,0.05555555555555555,0.18055555555555555,0.18243243243243243
agmatine,hyodeoxycholic-acid,199.0,5283820.0,0.03278688524590164,0.1509433962264151,0.09574468085106383
agmatine,irosustat,199.0,5287541.0,0.017857142857142856,0.11267605633802817,0.07913669064748201
agmatine,l-168049,199.0,5311276.0,0.014925373134328358,0.14035087719298245,0.10784313725490197
agmatine,reynoutrin,199.0,5320861.0,0.014705882352941176,0.08620689655172414,0.05142857142857143
agmatine,fluvoxamine,199.0,5324346.0,0.11320754716981132,0.36538461538461536,0.19607843137254902
agmatine,semaxanib,199.0,5329098.0,0.0,0.11538461538461539,0.136986301369863
agmatine,orantinib,199.0,5329099.0,0.03225806451612903,0.19672131147540983,0.12121212121212122
agmatine,toceranib,199.0,5329106.0,0.06944444444444445,0.25,0.14457831325301204
agmatine,azm-475271,199.0,5330175.0,0.02702702702702703,0.19718309859154928,0.11555555555555555
agmatine,n-(p-amylcinnamoyl)-anthranilic-acid,199.0,5353376.0,0.06896551724137931,0.16981132075471697,0.11643835616438356
agmatine,ceftriaxone,199.0,5479530.0,0.044444444444444446,0.16304347826086957,0.17880794701986755
agmatine,tenofovir-disoproxil,199.0,5481350.0,0.04285714285714286,0.16883116883116883,0.17518248175182483
agmatine,tyrphostin-ag-825,199.0,6091659.0,0.05405405405405406,0.15942028985507245,0.08837209302325581
agmatine,betaxolol,199.0,6093355.0,0.05084745762711865,0.29411764705882354,0.1450381679389313
agmatine,cbs-1114,199.0,6338223.0,0.10526315789473684,0.2564102564102564,0.19801980198019803
agmatine,imidafenacin,199.0,6433090.0,0.07547169811320754,0.2777777777777778,0.16326530612244897
agmatine,cilastatin,199.0,6435415.0,0.08333333333333333,0.3090909090909091,0.21428571428571427
agmatine,midafotel,199.0,6435801.0,0.038461538461538464,0.3448275862068966,0.2702702702702703
agmatine,indiplon,199.0,6450813.0,0.013888888888888888,0.07575757575757576,0.10900473933649289
agmatine,wdr5-0103,199.0,6457069.0,0.03125,0.19117647058823528,0.11428571428571428
agmatine,"1,5-dicaffeoylquinic-acid",199.0,6474640.0,0.015384615384615385,0.07407407407407407,0.05844155844155844
agmatine,delamanid,199.0,6480466.0,0.012048192771084338,0.17045454545454544,0.11165048543689321
agmatine,lomefloxacin,199.0,6603903.0,0.04477611940298507,0.22972972972972974,0.13291139240506328
agmatine,proglumide,199.0,6603906.0,0.05555555555555555,0.32075471698113206,0.1640625
agmatine,sb-222200,199.0,6604009.0,0.05084745762711865,0.1702127659574468,0.1464968152866242
agmatine,chlormezanone,199.0,6604211.0,0.02,0.0945945945945946,0.13008130081300814
agmatine,nifurtimox,199.0,6604371.0,0.0,0.1566265060240964,0.10843373493975904
agmatine,iopromide,199.0,6604433.0,0.07936507936507936,0.2153846153846154,0.14788732394366197
agmatine,tridihexethyl,199.0,6604470.0,0.038461538461538464,0.26,0.1509433962264151
agmatine,ici-192605,199.0,6604763.0,0.030303030303030304,0.13793103448275862,0.061224489795918366
agmatine,am-92016,199.0,6604771.0,0.04477611940298507,0.20481927710843373,0.11695906432748537
agmatine,cyanopindolol,199.0,6604791.0,0.04838709677419355,0.21666666666666667,0.11979166666666667
agmatine,ciglitazone,199.0,6604850.0,0.05172413793103448,0.1935483870967742,0.11888111888111888
agmatine,aminopurvalanol-a,199.0,6604931.0,0.058823529411764705,0.234375,0.15168539325842698
agmatine,pimonidazole,199.0,6713657.0,0.03636363636363636,0.27692307692307694,0.21904761904761905
agmatine,pik-93,199.0,6852167.0,0.06153846153846154,0.20238095238095238,0.15204678362573099
agmatine,milnacipran,199.0,6917779.0,0.08,0.2978723404255319,0.20192307692307693
agmatine,resibufogenin,199.0,6917974.0,0.014285714285714285,0.09836065573770492,0.07317073170731707
agmatine,nps-2143,199.0,6918446.0,0.057971014492753624,0.2459016393442623,0.12650602409638553
agmatine,pd-184352,199.0,6918454.0,0.07692307692307693,0.21666666666666667,0.11920529801324503
agmatine,talabostat,199.0,6918572.0,0.041666666666666664,0.2962962962962963,0.3442622950819672
agmatine,gw-438014a,199.0,6918627.0,0.05555555555555555,0.3018867924528302,0.14201183431952663
agmatine,mepivacaine,199.0,6918904.0,0.038461538461538464,0.23214285714285715,0.16666666666666666
agmatine,metirosine,199.0,6918925.0,0.07142857142857142,0.2222222222222222,0.13445378151260504
agmatine,fli-06,199.0,6966819.0,0.0136986301369863,0.1282051282051282,0.11564625850340136
agmatine,l-threonine,199.0,6971019.0,0.06060606060606061,0.15789473684210525,0.32727272727272727
agmatine,l-quisqualic-acid,199.0,6971145.0,0.09090909090909091,0.23880597014925373,0.3125
agmatine,bay-85-8050,199.0,7005049.0,0.08571428571428572,0.2564102564102564,0.3333333333333333
agmatine,leucylleucine-methyl-ester,199.0,7016877.0,0.09302325581395349,0.2391304347826087,0.30434782608695654
agmatine,ampicillin,199.0,7048611.0,0.04918032786885246,0.10144927536231885,0.15671641791044777
agmatine,"2-ethyl-1,3-hexanediol",199.0,7057924.0,0.05555555555555555,0.24390243902439024,0.16666666666666666
agmatine,parthenolide-(alternate-stereo),199.0,7251185.0,0.0,0.05,0.09278350515463918
agmatine,ky02111,199.0,8582409.0,0.0625,0.18840579710144928,0.1036036036036036
agmatine,tetrahydrouridine,199.0,9543506.0,0.061224489795918366,0.3125,0.275
agmatine,sulforaphane,199.0,9577379.0,0.05,0.27906976744186046,0.42857142857142855
agmatine,naloxone-benzoylhydrazone,199.0,9601084.0,0.04878048780487805,0.25675675675675674,0.09302325581395349
agmatine,radafaxine,199.0,9795056.0,0.03773584905660377,0.1694915254237288,0.15503875968992248
agmatine,gsk189254,199.0,9798547.0,0.029411764705882353,0.1875,0.1134020618556701
agmatine,nnc-63-0532,199.0,9803475.0,0.057971014492753624,0.18055555555555555,0.11842105263157894
agmatine,r-121919,199.0,9821250.0,0.015384615384615385,0.20634920634920634,0.1419753086419753
agmatine,gemcitabine-elaidate,199.0,9828310.0,0.05333333333333334,0.18292682926829268,0.22321428571428573
agmatine,omega-3-acid-esters,199.0,9831415.0,0.06818181818181818,0.1282051282051282,0.14285714285714285
agmatine,doconexent-ethyl-ester,199.0,9831416.0,0.046511627906976744,0.1282051282051282,0.15
agmatine,doramectin,199.0,9832750.0,0.008928571428571428,0.10294117647058823,0.07142857142857142
agmatine,brl-37344,199.0,9841972.0,0.06349206349206349,0.23636363636363636,0.12987012987012986
agmatine,upamostat,199.0,9852201.0,0.0641025641025641,0.23863636363636365,0.16891891891891891
agmatine,80841-78-7,199.0,9855518.0,0.05405405405405406,0.06,0.15384615384615385
agmatine,sobetirome,199.0,9862248.0,0.034482758620689655,0.07547169811320754,0.0625
agmatine,afobazole,199.0,9862937.0,0.015384615384615385,0.25757575757575757,0.125
agmatine,fimasartan,199.0,9870652.0,0.05063291139240506,0.16883116883116883,0.16783216783216784
agmatine,l-368899,199.0,9872389.0,0.05,0.2235294117647059,0.14285714285714285
agmatine,ranitidine,199.0,9883333.0,0.0847457627118644,0.296875,0.17880794701986755
agmatine,dmp-543,199.0,9887884.0,0.019230769230769232,0.08163265306122448,0.11801242236024845
agmatine,zibotentan,199.0,9910224.0,0.027777777777777776,0.08235294117647059,0.11363636363636363
agmatine,trodusquemine,199.0,9917968.0,0.13157894736842105,0.273972602739726,0.21782178217821782
agmatine,avn-944,199.0,9918559.0,0.03571428571428571,0.17142857142857143,0.1141552511415525
agmatine,u-75799e,199.0,9919153.0,0.125,0.3584905660377358,0.1377551020408163
agmatine,mavoglurant,199.0,9926832.0,0.029850746268656716,0.20634920634920634,0.12403100775193798
agmatine,tak-715,199.0,9952773.0,0.043478260869565216,0.14285714285714285,0.13513513513513514
agmatine,chf5074,199.0,9996409.0,0.037037037037037035,0.06382978723404255,0.06976744186046512
agmatine,azd2858,199.0,10138980.0,0.0410958904109589,0.1951219512195122,0.14285714285714285
agmatine,ica-069673,199.0,10149311.0,0.061224489795918366,0.13725490196078433,0.15
agmatine,entasobulin,199.0,10203597.0,0.05714285714285714,0.13333333333333333,0.1116751269035533
agmatine,cr8-(r),199.0,10224714.0,0.04,0.27419354838709675,0.14754098360655737
agmatine,cp-316819,199.0,10273347.0,0.04285714285714286,0.1388888888888889,0.11557788944723618
agmatine,ko143,199.0,10322450.0,0.024096385542168676,0.17567567567567569,0.10697674418604651
agmatine,jnj-10191584,199.0,10446295.0,0.017543859649122806,0.22950819672131148,0.15476190476190477
agmatine,perfluorohexyloctane,199.0,10477896.0,0.05128205128205128,0.14285714285714285,0.23076923076923078
agmatine,ac-7954-(+/-),199.0,10937426.0,0.01694915254237288,0.14285714285714285,0.11267605633802817
agmatine,cs-917,199.0,11289630.0,0.05263157894736842,0.1875,0.11055276381909548
agmatine,a-381393,199.0,11301655.0,0.016666666666666666,0.2962962962962963,0.15950920245398773
agmatine,tideglusib,199.0,11313622.0,0.03773584905660377,0.12857142857142856,0.13740458015267176
agmatine,bms-626529,199.0,11317439.0,0.025974025974025976,0.17333333333333334,0.10612244897959183
agmatine,at-7519,199.0,11338033.0,0.06666666666666667,0.265625,0.1270718232044199
agmatine,amenamevir,199.0,11397521.0,0.04054054054054054,0.18292682926829268,0.14606741573033707
agmatine,adl5859,199.0,11417954.0,0.029411764705882353,0.2463768115942029,0.12804878048780488
agmatine,tavaborole,199.0,11499245.0,0.022727272727272728,0.05555555555555555,0.08247422680412371
agmatine,ro-4987655,199.0,11548630.0,0.0641025641025641,0.2236842105263158,0.12738853503184713
agmatine,mabuterol,199.0,11551355.0,0.07692307692307693,0.2549019607843137,0.14893617021276595
agmatine,ly2365109,199.0,11552757.0,0.030303030303030304,0.16901408450704225,0.09615384615384616
agmatine,mk-0893,199.0,11570626.0,0.06493506493506493,0.2,0.1031390134529148
agmatine,pf-431396,199.0,11598628.0,0.023809523809523808,0.2073170731707317,0.14673913043478262
agmatine,idelalisib,199.0,11625818.0,0.039473684210526314,0.14925373134328357,0.14136125654450263
agmatine,amitifadine,199.0,11658655.0,0.0,0.2127659574468085,0.1834862385321101
agmatine,bvd-523,199.0,11719003.0,0.05555555555555555,0.1935483870967742,0.135
agmatine,revefenacin,199.0,11753673.0,0.06329113924050633,0.2647058823529412,0.13548387096774195
agmatine,mrs-3777,199.0,11771279.0,0.01639344262295082,0.2631578947368421,0.1534090909090909
agmatine,"4-phenyl-1,2,3,4-tetrahydroisoquinoline",199.0,11820407.0,0.0,0.1794871794871795,0.20833333333333334
agmatine,gemigliptin,199.0,11953153.0,0.04054054054054054,0.2857142857142857,0.1956521739130435
agmatine,ly2603618,199.0,11955855.0,0.056338028169014086,0.30434782608695654,0.13043478260869565
agmatine,nvp-bez235,199.0,11977753.0,0.0,0.09090909090909091,0.11602209944751381
agmatine,psi-697,199.0,12004316.0,0.03225806451612903,0.15789473684210525,0.07766990291262135
agmatine,pinacidil,199.0,12428581.0,0.03773584905660377,0.2857142857142857,0.20634920634920634
agmatine,tribenoside,199.0,12874922.0,0.03225806451612903,0.09433962264150944,0.072
agmatine,cephradine,199.0,12876371.0,0.04411764705882353,0.15942028985507245,0.20192307692307693
agmatine,zaltoprofen,199.0,13306545.0,0.017241379310344827,0.0,0.06870229007633588
agmatine,org-26576,199.0,13584912.0,0.0,0.1864406779661017,0.10382513661202186
agmatine,iododexetimide,199.0,14479849.0,0.015625,0.2711864406779661,0.16666666666666666
agmatine,radotinib,199.0,16063245.0,0.023255813953488372,0.15254237288135594,0.13541666666666666
agmatine,caspofungin,199.0,16119814.0,0.07272727272727272,0.29577464788732394,0.14375
agmatine,cobimetinib,199.0,16222096.0,0.0410958904109589,0.24285714285714285,0.13725490196078433
agmatine,tilmicosin,199.0,16225190.0,0.028846153846153848,0.1917808219178082,0.1328125
agmatine,azd8330,199.0,16666708.0,0.07575757575757576,0.20512820512820512,0.15503875968992248
agmatine,lxr-623,199.0,16734800.0,0.015625,0.16666666666666666,0.12258064516129032
agmatine,compound-w,199.0,16760376.0,0.020833333333333332,0.0847457627118644,0.08139534883720931
agmatine,tg-100713,199.0,17751063.0,0.03773584905660377,0.19607843137254902,0.13297872340425532
agmatine,stf-118804,199.0,20916937.0,0.056338028169014086,0.14864864864864866,0.10138248847926268
agmatine,org-9768,199.0,22152353.0,0.08108108108108109,0.2777777777777778,0.20930232558139536
agmatine,y-320,199.0,22227931.0,0.0375,0.17142857142857143,0.12041884816753927
agmatine,sun-11602,199.0,22245705.0,0.07692307692307693,0.26666666666666666,0.14482758620689656
agmatine,crolibulin,199.0,23649181.0,0.015151515151515152,0.09859154929577464,0.09836065573770492
agmatine,aai101,199.0,23653541.0,0.04838709677419355,0.11494252873563218,0.15873015873015872
agmatine,almorexant,199.0,23727689.0,0.038461538461538464,0.21212121212121213,0.12280701754385964
agmatine,pci-34051,199.0,24753719.0,0.05172413793103448,0.13846153846153847,0.10552763819095477
agmatine,a-922500,199.0,24768261.0,0.037037037037037035,0.2916666666666667,0.12666666666666668
agmatine,daprodustat,199.0,24831508.0,0.07547169811320754,0.2727272727272727,0.25301204819277107
agmatine,gadodiamide,199.0,24847884.0,0.06,0.26153846153846155,0.2597402597402597
agmatine,pp-121,199.0,24905142.0,0.030303030303030304,0.23529411764705882,0.15254237288135594
agmatine,at13148,199.0,24905401.0,0.08,0.2,0.12903225806451613
agmatine,amg-487-(+/-),199.0,24957182.0,0.022988505747126436,0.15789473684210525,0.10747663551401869
agmatine,amg-487,199.0,24957182.0,0.022988505747126436,0.15789473684210525,0.10747663551401869
agmatine,tak-733,199.0,24963252.0,0.056338028169014086,0.18666666666666668,0.18840579710144928
agmatine,mk-4074,199.0,24964679.0,0.010869565217391304,0.14666666666666667,0.07661290322580645
