name,pubchem_cid,PC1,PC2
mibampator,9889366.0,-0.25966302547871045,-0.8027744360171607
karenitecin,148202.0,1.0660407042621394,2.910754419520006
sbe-13,4719406.0,-0.1369543569222742,0.9165138673762314
ozolinone,76959758.0,1.3176784376640978,0.8663584078732609
kw-3902,,2.4487158084417153,1.0999165039925316
abt-491,154087.0,1.9062063705576113,-0.7294651644320564
nonivamide,2998.0,-1.5562132398558661,1.964973805941769
chiniofon,1550821.0,-0.5578929465217524,-1.9637528967519058
carbendazim,25429.0,0.2301316973261449,-1.9692348899313283
mercaptopurine,667490.0,-0.14486888820063992,-2.96991294159047
6-aminopenicillanic-acid,7057887.0,0.025480002030241256,-0.6300067347429326
acriflavine,452192.0,0.3629804434819146,-2.2434077180714285
linezolid,441401.0,1.8405539491720981,1.564916236625907
trichlormethiazide,12444480.0,1.038965005581093,-2.994512788485371
2-thiouracil,1269845.0,-0.20674757792755694,-2.4928781474986743
methantheline,4097.0,-0.7704589802304009,1.9874681297751824
3-indolebutyric-acid,8617.0,-1.65104769422431,-0.7291341595569123
dehydrocorydaline,34781.0,-0.3252445768029273,0.7614985100970406
nu-2058,4564.0,1.3744041602139143,-0.46640933142499263
tmn-355,44249042.0,-0.25505737333355194,-2.324459324570334
dixyrazine,9932302.0,0.8746096960639136,1.1998395422699337
isosorbide-mononitrate,27661.0,-1.412531154460446,0.25454244683244287
alosetron,2099.0,2.0951955791266936,0.7323611560685075
editol,7014872.0,-1.5169747392517667,1.3913894210253446
s-38093,70941112.0,0.6282027896782738,1.1715329201794504
gsk2816126,68210102.0,2.647192633941123,1.329213040861604
thiorphan,4369380.0,-1.7677159323931575,-0.1956083881909101
antalarmin,177990.0,1.6886015805457202,0.204949858475167
hydroxychloroquine,12947.0,0.7832234534928659,1.0576760778097873
hematoxylin,442514.0,-2.3795258421118497,0.3921981658907039
tetramisole,26879.0,0.746859508477633,-0.9590390622806295
slv-319-(+/-),9826744.0,1.977708511601599,-2.7049405245591065
sapacitabine,153970.0,1.5334671287540358,1.995775402252181
ataluren,11219835.0,0.3364190088091026,-2.0780388313775164
l-glutamine,6992086.0,-1.9338592407523703,-0.26874258619515823
prima1,322968.0,-0.7466215588939398,1.764830715339892
filanesib,44224257.0,2.125832821421624,-0.9017158699004288
ml133,781301.0,-1.766811720299837,-0.48051298897930694
ouabain,11527152.0,-2.2326874423058376,2.889995101550346
retapamulin,,-0.7335210528189942,2.3340897114120276
tazobactam,123630.0,1.4483867330966467,0.01175029097880076
tradipitant,9916461.0,1.5673725881524172,-2.0662369712279545
dpi-201106,10389826.0,1.0121155592701783,1.6047469749134615
m-chlorophenylbiguanide,1354.0,-1.1585031556374568,-3.2501430186525946
metacresol,342.0,-3.2159394196239264,-1.449046267602733
lobenzarit,3946.0,-1.6829520925607144,-1.8249255199174483
butalbital,2481.0,-0.683297991559118,-0.6325788800803651
cgp-74514,2794188.0,2.006810130258157,-0.6568631513103314
lanifibranor,68677842.0,0.8189473786645483,-1.232991576170147
ginkgolide-a,,-2.7699523834461535,1.288804039310652
cs-110266,123692.0,0.7103547263356815,-0.5254405550534293
vu0155069,25105713.0,2.654754967033699,0.6119992968346275
lapatinib,208908.0,2.1354186172200507,0.6006692219291674
fidaxomicin,10034073.0,-2.5502994256047797,1.684273169781294
beta-glycerophosphoric-acid,2526.0,-2.861074562600941,-0.2116740990573649
l-arginine,6322.0,-1.7535545810594735,-0.5796243243226258
dipivefrine,969492.0,-2.444737782558111,1.1616981826131019
phthalylsulfacetamide,8574.0,-0.39767150993923206,-2.4794776085239474
flumethasone,16490.0,-2.8699745846183466,1.8851107024442326
n-salicoylaminophenol,4602.0,-1.441545545834583,-1.1492061957816824
ch5132799,49784945.0,2.9884189691982685,-0.3386199368186391
ckd-712,9861304.0,-1.0444451577806881,0.6197672699322796
md-920,6466.0,-2.7385438838872656,1.337154468829271
ns-3623,9954236.0,1.2715107823311786,-3.3535819721732505
clobenpropit,2790.0,0.43881522551778174,-1.4460754574599093
omtriptolide,6918522.0,-2.611020135944205,2.6531366185784124
bms-649,127019.0,-2.023543725045974,0.8709873605501097
norfloxacin,6919051.0,1.661188421743514,1.2753107961276018
carsalam,16258.0,-0.7414096830033032,-1.1423169033817029
pf-04691502,,1.9159071977723983,1.5220839479508914
ncs-382,6604757.0,-3.061154984647725,-0.12622604731720477
ggti-298,9811606.0,-0.2134916510393361,0.21710631123886293
siponimod,44599207.0,0.5036944280536488,0.698046405335734
bms-817378,44137813.0,1.8962806989093544,-0.6060470237603814
diftalone,30717.0,0.5853308876510859,-0.8828263397865406
doconexent-ethyl-ester,9831416.0,-3.1569633367310646,0.23410681435015723
hycanthone,3634.0,0.30588022164777007,1.2772509781027064
molindone,6604347.0,0.9321222531512889,2.1456105992457095
cedrol-(+),65575.0,-3.0679753030441548,0.7927212107865733
dexchlorpheniramine,33036.0,-0.01691075757760263,-0.8082190614209814
cb-03-01,11750009.0,-3.092878693500752,2.507306542416255
bilobalide,73581.0,-2.754612801323345,1.1619630080182337
latrepirdine,197033.0,1.0246433776062212,0.23673269136508202
timolol,33624.0,2.367033765785444,1.8265302296481272
eupatilin,5273755.0,-2.327432408644089,0.011348409224872569
yoda-1,2746822.0,0.4010233886777388,-3.0621642098058244
ceramide,5497136.0,-2.0933106510134336,1.328583870546593
"n-methyl-(-)ephedrine-[1r,2s]",64782.0,-2.006016062507581,-1.091186722269141
palmatine-chloride,19009.0,-0.2935851459159622,0.6176301248504226
