compound_embedding_row_index,compound_name,normalized_compound_name,actual_predictability,predicted_predictability,n_profiles,moa,clean_moa
4023,"14,15-diazatetracyclo[7.6.1.02,7.013,16]hexadeca-1(15),2,4,6,9(16),10,12-heptaen-8-one; anthra(1,9-cd)pyrazol-6(2H)-one; pyrazolanthrone",14 15 diazatetracyclo 7 6 1 02 7 013 16 hexadeca 1 15 2 4 6 9 16 10 12 heptaen 8 one anthra 1 9 cd pyrazol 6 2h one pyrazolanthrone,0.6020027,0.79520935,20,Dardarin) Inhibitors;AP-1 Inhibitors;SAPK1a (JNK2) Inhibitors;Leucine-Rich Repeat Kinase 2 (LRRK2;Inhibitors of Signal Transduction Pathways;SAPK1b (JNK3) Inhibitors;SAPK1c (JNK1) Inhibitors; JNK inhibitor,SAPK1a (JNK2) Inhibitors
4023,"14,15-diazatetracyclo[7.6.1.02,7.013,16]hexadeca-1(15),2,4,6,9(16),10,12-heptaen-8-one; anthra(1,9-cd)pyrazol-6(2H)-one; pyrazolanthrone",14 15 diazatetracyclo 7 6 1 02 7 013 16 hexadeca 1 15 2 4 6 9 16 10 12 heptaen 8 one anthra 1 9 cd pyrazol 6 2h one pyrazolanthrone,0.6020027,0.79520935,20,Dardarin) Inhibitors;AP-1 Inhibitors;SAPK1a (JNK2) Inhibitors;Leucine-Rich Repeat Kinase 2 (LRRK2;Inhibitors of Signal Transduction Pathways;SAPK1b (JNK3) Inhibitors;SAPK1c (JNK1) Inhibitors; JNK inhibitor,Leucine-Rich Repeat Kinase 2 (LRRK2
4023,"14,15-diazatetracyclo[7.6.1.02,7.013,16]hexadeca-1(15),2,4,6,9(16),10,12-heptaen-8-one; anthra(1,9-cd)pyrazol-6(2H)-one; pyrazolanthrone",14 15 diazatetracyclo 7 6 1 02 7 013 16 hexadeca 1 15 2 4 6 9 16 10 12 heptaen 8 one anthra 1 9 cd pyrazol 6 2h one pyrazolanthrone,0.6020027,0.79520935,20,Dardarin) Inhibitors;AP-1 Inhibitors;SAPK1a (JNK2) Inhibitors;Leucine-Rich Repeat Kinase 2 (LRRK2;Inhibitors of Signal Transduction Pathways;SAPK1b (JNK3) Inhibitors;SAPK1c (JNK1) Inhibitors; JNK inhibitor,Inhibitors of Signal Transduction Pathways
4023,"14,15-diazatetracyclo[7.6.1.02,7.013,16]hexadeca-1(15),2,4,6,9(16),10,12-heptaen-8-one; anthra(1,9-cd)pyrazol-6(2H)-one; pyrazolanthrone",14 15 diazatetracyclo 7 6 1 02 7 013 16 hexadeca 1 15 2 4 6 9 16 10 12 heptaen 8 one anthra 1 9 cd pyrazol 6 2h one pyrazolanthrone,0.6020027,0.79520935,20,Dardarin) Inhibitors;AP-1 Inhibitors;SAPK1a (JNK2) Inhibitors;Leucine-Rich Repeat Kinase 2 (LRRK2;Inhibitors of Signal Transduction Pathways;SAPK1b (JNK3) Inhibitors;SAPK1c (JNK1) Inhibitors; JNK inhibitor,SAPK1b (JNK3) Inhibitors
4023,"14,15-diazatetracyclo[7.6.1.02,7.013,16]hexadeca-1(15),2,4,6,9(16),10,12-heptaen-8-one; anthra(1,9-cd)pyrazol-6(2H)-one; pyrazolanthrone",14 15 diazatetracyclo 7 6 1 02 7 013 16 hexadeca 1 15 2 4 6 9 16 10 12 heptaen 8 one anthra 1 9 cd pyrazol 6 2h one pyrazolanthrone,0.6020027,0.79520935,20,Dardarin) Inhibitors;AP-1 Inhibitors;SAPK1a (JNK2) Inhibitors;Leucine-Rich Repeat Kinase 2 (LRRK2;Inhibitors of Signal Transduction Pathways;SAPK1b (JNK3) Inhibitors;SAPK1c (JNK1) Inhibitors; JNK inhibitor,SAPK1c (JNK1) Inhibitors
4023,"14,15-diazatetracyclo[7.6.1.02,7.013,16]hexadeca-1(15),2,4,6,9(16),10,12-heptaen-8-one; anthra(1,9-cd)pyrazol-6(2H)-one; pyrazolanthrone",14 15 diazatetracyclo 7 6 1 02 7 013 16 hexadeca 1 15 2 4 6 9 16 10 12 heptaen 8 one anthra 1 9 cd pyrazol 6 2h one pyrazolanthrone,0.6020027,0.79520935,20,Dardarin) Inhibitors;AP-1 Inhibitors;SAPK1a (JNK2) Inhibitors;Leucine-Rich Repeat Kinase 2 (LRRK2;Inhibitors of Signal Transduction Pathways;SAPK1b (JNK3) Inhibitors;SAPK1c (JNK1) Inhibitors; JNK inhibitor,JNK inhibitor
1350,JTC-801; N-(4-amino-2-methylquinolin-6-yl)-2-(4-ethylphenoxymethyl)benzamide; N-(4-amino-2-methylquinolin-6-yl)-2-[(4-ethylphenoxy)methyl]benzamide,jtc 801 n 4 amino 2 methylquinolin 6 yl 2 4 ethylphenoxymethyl benzamide n 4 amino 2 methylquinolin 6 yl 2 4 ethylphenoxy methyl benzamide,0.5950864,0.8006424,25,OPRL1 gene inhibitor;OPRM1 gene inhibitor; Opioid receptor antagonist; opioid receptor antagonist,OPRL1 gene inhibitor
1350,JTC-801; N-(4-amino-2-methylquinolin-6-yl)-2-(4-ethylphenoxymethyl)benzamide; N-(4-amino-2-methylquinolin-6-yl)-2-[(4-ethylphenoxy)methyl]benzamide,jtc 801 n 4 amino 2 methylquinolin 6 yl 2 4 ethylphenoxymethyl benzamide n 4 amino 2 methylquinolin 6 yl 2 4 ethylphenoxy methyl benzamide,0.5950864,0.8006424,25,OPRL1 gene inhibitor;OPRM1 gene inhibitor; Opioid receptor antagonist; opioid receptor antagonist,OPRM1 gene inhibitor
1350,JTC-801; N-(4-amino-2-methylquinolin-6-yl)-2-(4-ethylphenoxymethyl)benzamide; N-(4-amino-2-methylquinolin-6-yl)-2-[(4-ethylphenoxy)methyl]benzamide,jtc 801 n 4 amino 2 methylquinolin 6 yl 2 4 ethylphenoxymethyl benzamide n 4 amino 2 methylquinolin 6 yl 2 4 ethylphenoxy methyl benzamide,0.5950864,0.8006424,25,OPRL1 gene inhibitor;OPRM1 gene inhibitor; Opioid receptor antagonist; opioid receptor antagonist,Opioid receptor antagonist
698,"4-(4-(trifluoromethyl)phenyl)-N-(6-fluoro-1H-indazol-5-yl)-2-methyl-6-oxo-1,4,5,6-tetrahydro-3-pyridinecarboxamide; GSK-429286A",4 4 trifluoromethyl phenyl n 6 fluoro 1h indazol 5 yl 2 methyl 6 oxo 1 4 5 6 tetrahydro 3 pyridinecarboxamide gsk 429286a,0.5950634,0.82788026,29,Rho associated kinase inhibitor,Rho associated kinase inhibitor
2706,"5-chloro-2-N-[(1S)-1-(5-fluoropyrimidin-2-yl)ethyl]-4-N-(5-methyl-1H-pyrazol-3-yl)pyrimidine-2,4-diamine; Azd-1480",5 chloro 2 n 1s 1 5 fluoropyrimidin 2 yl ethyl 4 n 5 methyl 1h pyrazol 3 yl pyrimidine 2 4 diamine azd 1480,0.81901443,0.804618,42,JAK inhibitor; Jak2 Inhibitors,JAK inhibitor
2706,"5-chloro-2-N-[(1S)-1-(5-fluoropyrimidin-2-yl)ethyl]-4-N-(5-methyl-1H-pyrazol-3-yl)pyrimidine-2,4-diamine; Azd-1480",5 chloro 2 n 1s 1 5 fluoropyrimidin 2 yl ethyl 4 n 5 methyl 1h pyrazol 3 yl pyrimidine 2 4 diamine azd 1480,0.81901443,0.804618,42,JAK inhibitor; Jak2 Inhibitors,Jak2 Inhibitors
2028,Etoposide; etoposide,etoposide etoposide,0.91134405,0.87627333,103,Topoisomerase inhibitor; topoisomerase inhibitor,Topoisomerase inhibitor
1700,(3S)-N-methyl-3-naphthalen-1-yloxy-3-thiophen-2-ylpropan-1-amine; Duloxetine; duloxetine,3s n methyl 3 naphthalen 1 yloxy 3 thiophen 2 ylpropan 1 amine duloxetine duloxetine,0.59699506,0.79422265,24,"Norepinephrine Transporter (NET) Inhibitors;Serotonin Transporter (SERT) Inhibitors; Serotonin reuptake inhibitor, Norepinephrine reuptake inhibitor; norepinephrine reuptake inhibitor | serotonin–norepinephrine reuptake inhibitor (SNRI)",Norepinephrine Transporter (NET) Inhibitors
1700,(3S)-N-methyl-3-naphthalen-1-yloxy-3-thiophen-2-ylpropan-1-amine; Duloxetine; duloxetine,3s n methyl 3 naphthalen 1 yloxy 3 thiophen 2 ylpropan 1 amine duloxetine duloxetine,0.59699506,0.79422265,24,"Norepinephrine Transporter (NET) Inhibitors;Serotonin Transporter (SERT) Inhibitors; Serotonin reuptake inhibitor, Norepinephrine reuptake inhibitor; norepinephrine reuptake inhibitor | serotonin–norepinephrine reuptake inhibitor (SNRI)",Serotonin Transporter (SERT) Inhibitors
1700,(3S)-N-methyl-3-naphthalen-1-yloxy-3-thiophen-2-ylpropan-1-amine; Duloxetine; duloxetine,3s n methyl 3 naphthalen 1 yloxy 3 thiophen 2 ylpropan 1 amine duloxetine duloxetine,0.59699506,0.79422265,24,"Norepinephrine Transporter (NET) Inhibitors;Serotonin Transporter (SERT) Inhibitors; Serotonin reuptake inhibitor, Norepinephrine reuptake inhibitor; norepinephrine reuptake inhibitor | serotonin–norepinephrine reuptake inhibitor (SNRI)",Serotonin reuptake inhibitor
1700,(3S)-N-methyl-3-naphthalen-1-yloxy-3-thiophen-2-ylpropan-1-amine; Duloxetine; duloxetine,3s n methyl 3 naphthalen 1 yloxy 3 thiophen 2 ylpropan 1 amine duloxetine duloxetine,0.59699506,0.79422265,24,"Norepinephrine Transporter (NET) Inhibitors;Serotonin Transporter (SERT) Inhibitors; Serotonin reuptake inhibitor, Norepinephrine reuptake inhibitor; norepinephrine reuptake inhibitor | serotonin–norepinephrine reuptake inhibitor (SNRI)",Norepinephrine reuptake inhibitor
1700,(3S)-N-methyl-3-naphthalen-1-yloxy-3-thiophen-2-ylpropan-1-amine; Duloxetine; duloxetine,3s n methyl 3 naphthalen 1 yloxy 3 thiophen 2 ylpropan 1 amine duloxetine duloxetine,0.59699506,0.79422265,24,"Norepinephrine Transporter (NET) Inhibitors;Serotonin Transporter (SERT) Inhibitors; Serotonin reuptake inhibitor, Norepinephrine reuptake inhibitor; norepinephrine reuptake inhibitor | serotonin–norepinephrine reuptake inhibitor (SNRI)",Serotonin–norepinephrine reuptake inhibitor (SNRI)
1251,Baricitinib; baricitinib,baricitinib baricitinib,0.8419844,0.81871206,39,JAK inhibitor,JAK inhibitor
4724,sorafenib,sorafenib,0.87347376,0.77359647,189,"PDGFR inhibitor, RET tyrosine kinase inhibitor, RAF inhibitor, VEGFR inhibitor, FLT3 inhibitor, KIT inhibitor",PDGFR inhibitor
4724,sorafenib,sorafenib,0.87347376,0.77359647,189,"PDGFR inhibitor, RET tyrosine kinase inhibitor, RAF inhibitor, VEGFR inhibitor, FLT3 inhibitor, KIT inhibitor",RET tyrosine kinase inhibitor
4724,sorafenib,sorafenib,0.87347376,0.77359647,189,"PDGFR inhibitor, RET tyrosine kinase inhibitor, RAF inhibitor, VEGFR inhibitor, FLT3 inhibitor, KIT inhibitor",RAF inhibitor
4724,sorafenib,sorafenib,0.87347376,0.77359647,189,"PDGFR inhibitor, RET tyrosine kinase inhibitor, RAF inhibitor, VEGFR inhibitor, FLT3 inhibitor, KIT inhibitor",VEGFR inhibitor
4724,sorafenib,sorafenib,0.87347376,0.77359647,189,"PDGFR inhibitor, RET tyrosine kinase inhibitor, RAF inhibitor, VEGFR inhibitor, FLT3 inhibitor, KIT inhibitor",FLT3 inhibitor
4724,sorafenib,sorafenib,0.87347376,0.77359647,189,"PDGFR inhibitor, RET tyrosine kinase inhibitor, RAF inhibitor, VEGFR inhibitor, FLT3 inhibitor, KIT inhibitor",KIT inhibitor
4225,mercaptopurine,mercaptopurine,0.8342631,0.787613,35,immunosuppressant | protein synthesis inhibitor | purine antagonist,Immunosuppressant
4225,mercaptopurine,mercaptopurine,0.8342631,0.787613,35,immunosuppressant | protein synthesis inhibitor | purine antagonist,Protein synthesis inhibitor
4225,mercaptopurine,mercaptopurine,0.8342631,0.787613,35,immunosuppressant | protein synthesis inhibitor | purine antagonist,Purine antagonist
1813,nintedanib,nintedanib,0.76625454,0.82778037,50,"FGFR inhibitor | PDGFR tyrosine kinase receptor inhibitor | VEGFR inhibitor; PDGFR inhibitor, FGFR inhibitor, VEGFR inhibitor",FGFR inhibitor
1813,nintedanib,nintedanib,0.76625454,0.82778037,50,"FGFR inhibitor | PDGFR tyrosine kinase receptor inhibitor | VEGFR inhibitor; PDGFR inhibitor, FGFR inhibitor, VEGFR inhibitor",PDGFR tyrosine kinase receptor inhibitor
1813,nintedanib,nintedanib,0.76625454,0.82778037,50,"FGFR inhibitor | PDGFR tyrosine kinase receptor inhibitor | VEGFR inhibitor; PDGFR inhibitor, FGFR inhibitor, VEGFR inhibitor",VEGFR inhibitor
1813,nintedanib,nintedanib,0.76625454,0.82778037,50,"FGFR inhibitor | PDGFR tyrosine kinase receptor inhibitor | VEGFR inhibitor; PDGFR inhibitor, FGFR inhibitor, VEGFR inhibitor",PDGFR inhibitor
277,Apigenin triacetate; apigenin,apigenin triacetate apigenin,0.7097172,0.80556333,29,casein kinase inhibitor | cell proliferation inhibitor,Casein kinase inhibitor
277,Apigenin triacetate; apigenin,apigenin triacetate apigenin,0.7097172,0.80556333,29,casein kinase inhibitor | cell proliferation inhibitor,Cell proliferation inhibitor
5090,rutaecarpine,rutaecarpine,0.9286201,0.82457095,25,Cyclooxygenase inhibitor,Cyclooxygenase inhibitor
3292,Iniparib; iniparib,iniparib iniparib,0.789381,0.7839793,38,PARP inhibitor,PARP inhibitor
5264,BVD-523; Ulixertinib,bvd 523 ulixertinib,0.68961155,0.7991717,24,MAP kinase inhibitor,MAP kinase inhibitor
4491,rimcazole,rimcazole,0.55958277,0.7976748,26,Sigma receptor antagonist,Sigma receptor antagonist
2442,2-[(2s)-2-Methylpyrrolidin-2-Yl]-1h-Benzimidazole-7-Carboxamide; veliparib,2 2s 2 methylpyrrolidin 2 yl 1h benzimidazole 7 carboxamide veliparib,0.7736579,0.8075784,41,PARP inhibitor,PARP inhibitor
262,"[(1R,2S,4R,5R,6S,8R,10S,11S,14S,16R)-14-hydroxy-8,11-dimethyl-6-(6-oxopyran-3-yl)-3-oxapentacyclo[8.8.0.02,4.02,7.011,16]octadecan-5-yl] acetate; cinobufagin",1r 2s 4r 5r 6s 8r 10s 11s 14s 16r 14 hydroxy 8 11 dimethyl 6 6 oxopyran 3 yl 3 oxapentacyclo 8 8 0 02 4 02 7 011 16 octadecan 5 yl acetate cinobufagin,0.8024011,0.8710772,24,ATPase inhibitor,ATPase inhibitor
497,PU-H71; Zelavespib,pu h71 zelavespib,0.4955254,0.8103449,20,HSP inhibitor,HSP inhibitor
1599,6-cyclopropyl-8-fluoro-2-[2-(hydroxymethyl)-3-[1-methyl-5-[[5-(4-methylpiperazin-1-yl)pyridin-2-yl]amino]-6-oxopyridin-3-yl]phenyl]isoquinolin-1-one; RN486,6 cyclopropyl 8 fluoro 2 2 hydroxymethyl 3 1 methyl 5 5 4 methylpiperazin 1 yl pyridin 2 yl amino 6 oxopyridin 3 yl phenyl isoquinolin 1 one rn486,0.5024074,0.84601486,25,reversible BTK inhibitor,Reversible BTK inhibitor
202,"(Z)-N-[2-(3-acetamido-4,5-dihydroxy-6-methyloxan-2-yl)oxy-6-[2-[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]-2-hydroxyethyl]-4,5-dihydroxyoxan-3-yl]-5-methylhex-2-enamide; tunicamycin",z n 2 3 acetamido 4 5 dihydroxy 6 methyloxan 2 yl oxy 6 2 5 2 4 dioxopyrimidin 1 yl 3 4 dihydroxyoxolan 2 yl 2 hydroxyethyl 4 5 dihydroxyoxan 3 yl 5 methylhex 2 enamide tunicamycin,0.86953735,0.84388715,55,GLCNAC phosphotransferase inhibitor,GLCNAC phosphotransferase inhibitor
2174,"1-(2,4-dimethoxyphenyl)-3-(2,6-dimethylphenyl)-1-[6-[4-(4-methylpiperazin-1-yl)anilino]pyrimidin-4-yl]urea; HG-9-91-01",1 2 4 dimethoxyphenyl 3 2 6 dimethylphenyl 1 6 4 4 methylpiperazin 1 yl anilino pyrimidin 4 yl urea hg 9 91 01,0.4602127,0.78950423,22,SIK1 gene inhibitor,SIK1 gene inhibitor
2276,Pirarubicin; pirarubicin,pirarubicin pirarubicin,0.8053676,0.9176694,28,Topoisomerase inhibitor; topoisomerase inhibitor,Topoisomerase inhibitor
5263,Clofazimine; clofazimine,clofazimine clofazimine,0.70409507,0.81856525,21,GK0582 inhibitor,GK0582 inhibitor
3839,MK-5108,mk 5108,0.8008122,0.811406,23,Aurora kinase inhibitor,Aurora kinase inhibitor
2039,2-Methoxyestradiol; BRD-K44408410,2 methoxyestradiol brd k44408410,0.85298115,0.8538443,26,hypoxia inducible factor inhibitor,Hypoxia inducible factor inhibitor
3290,"4-(4-(1,3-Benzodioxol-5-yl)-5-(2-pyridinyl)-1H-imidazol-2-yl)benzamide; SB-431542",4 4 1 3 benzodioxol 5 yl 5 2 pyridinyl 1h imidazol 2 yl benzamide sb 431542,0.8567263,0.7936799,21,TGF beta receptor inhibitor,TGF beta receptor inhibitor
3139,"(E)-N-benzyl-2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enamide; AG-490",e n benzyl 2 cyano 3 3 4 dihydroxyphenyl prop 2 enamide ag 490,0.8593802,0.82197505,20,EGFR inhibitor | JAK inhibitor; Jak2 Inhibitors;Antiinflammatory Drugs;STAT-3 Inhibitors;Jak3 Inhibitors,EGFR inhibitor
3139,"(E)-N-benzyl-2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enamide; AG-490",e n benzyl 2 cyano 3 3 4 dihydroxyphenyl prop 2 enamide ag 490,0.8593802,0.82197505,20,EGFR inhibitor | JAK inhibitor; Jak2 Inhibitors;Antiinflammatory Drugs;STAT-3 Inhibitors;Jak3 Inhibitors,JAK inhibitor
3139,"(E)-N-benzyl-2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enamide; AG-490",e n benzyl 2 cyano 3 3 4 dihydroxyphenyl prop 2 enamide ag 490,0.8593802,0.82197505,20,EGFR inhibitor | JAK inhibitor; Jak2 Inhibitors;Antiinflammatory Drugs;STAT-3 Inhibitors;Jak3 Inhibitors,Jak2 Inhibitors
3139,"(E)-N-benzyl-2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enamide; AG-490",e n benzyl 2 cyano 3 3 4 dihydroxyphenyl prop 2 enamide ag 490,0.8593802,0.82197505,20,EGFR inhibitor | JAK inhibitor; Jak2 Inhibitors;Antiinflammatory Drugs;STAT-3 Inhibitors;Jak3 Inhibitors,Antiinflammatory Drugs
3139,"(E)-N-benzyl-2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enamide; AG-490",e n benzyl 2 cyano 3 3 4 dihydroxyphenyl prop 2 enamide ag 490,0.8593802,0.82197505,20,EGFR inhibitor | JAK inhibitor; Jak2 Inhibitors;Antiinflammatory Drugs;STAT-3 Inhibitors;Jak3 Inhibitors,STAT-3 Inhibitors
3139,"(E)-N-benzyl-2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enamide; AG-490",e n benzyl 2 cyano 3 3 4 dihydroxyphenyl prop 2 enamide ag 490,0.8593802,0.82197505,20,EGFR inhibitor | JAK inhibitor; Jak2 Inhibitors;Antiinflammatory Drugs;STAT-3 Inhibitors;Jak3 Inhibitors,Jak3 Inhibitors
2070,KI-8751; Ki-8751,ki 8751 ki 8751,0.77991766,0.8124506,31,"KIT inhibitor | PDGFR tyrosine kinase receptor inhibitor | VEGFR inhibitor; KIT inhibitor, PDGFR inhibitor, VEGFR inhibitor",KIT inhibitor
2070,KI-8751; Ki-8751,ki 8751 ki 8751,0.77991766,0.8124506,31,"KIT inhibitor | PDGFR tyrosine kinase receptor inhibitor | VEGFR inhibitor; KIT inhibitor, PDGFR inhibitor, VEGFR inhibitor",PDGFR tyrosine kinase receptor inhibitor
2070,KI-8751; Ki-8751,ki 8751 ki 8751,0.77991766,0.8124506,31,"KIT inhibitor | PDGFR tyrosine kinase receptor inhibitor | VEGFR inhibitor; KIT inhibitor, PDGFR inhibitor, VEGFR inhibitor",VEGFR inhibitor
2070,KI-8751; Ki-8751,ki 8751 ki 8751,0.77991766,0.8124506,31,"KIT inhibitor | PDGFR tyrosine kinase receptor inhibitor | VEGFR inhibitor; KIT inhibitor, PDGFR inhibitor, VEGFR inhibitor",PDGFR inhibitor
3480,"Lenalidomide, (R)-; lenalidomide",lenalidomide r lenalidomide,0.79491234,0.82583725,49,Anti-cancer agent; anticancer agent,Anti-cancer agent
3480,"Lenalidomide, (R)-; lenalidomide",lenalidomide r lenalidomide,0.79491234,0.82583725,49,Anti-cancer agent; anticancer agent,Anticancer agent
342,Bml-281; ISOX,bml 281 isox,0.8287975,0.81259984,35,HDAC inhibitor,HDAC inhibitor
289,Progesterone; progesterone,progesterone progesterone,0.87216973,0.8132203,48,Progesterone receptor agonist; progesterone receptor agonist,Progesterone receptor agonist
4130,Ellagic Acid; ellagic-acid,ellagic acid ellagic acid,0.7932614,0.8364731,31,"Quorum sensing signaling modulator, HCV inhibitor, HIV integrase inhibitor, Beta-secretase inhibitor, Aldose reductase inhibitor, Reverse transcriptase inhibitor, Glutathione transferase inhibitor; glutathione transferase inhibitor | non-nucleoside reverse transcriptase inhibitor",Quorum sensing signaling modulator
4130,Ellagic Acid; ellagic-acid,ellagic acid ellagic acid,0.7932614,0.8364731,31,"Quorum sensing signaling modulator, HCV inhibitor, HIV integrase inhibitor, Beta-secretase inhibitor, Aldose reductase inhibitor, Reverse transcriptase inhibitor, Glutathione transferase inhibitor; glutathione transferase inhibitor | non-nucleoside reverse transcriptase inhibitor",HCV inhibitor
4130,Ellagic Acid; ellagic-acid,ellagic acid ellagic acid,0.7932614,0.8364731,31,"Quorum sensing signaling modulator, HCV inhibitor, HIV integrase inhibitor, Beta-secretase inhibitor, Aldose reductase inhibitor, Reverse transcriptase inhibitor, Glutathione transferase inhibitor; glutathione transferase inhibitor | non-nucleoside reverse transcriptase inhibitor",HIV integrase inhibitor
4130,Ellagic Acid; ellagic-acid,ellagic acid ellagic acid,0.7932614,0.8364731,31,"Quorum sensing signaling modulator, HCV inhibitor, HIV integrase inhibitor, Beta-secretase inhibitor, Aldose reductase inhibitor, Reverse transcriptase inhibitor, Glutathione transferase inhibitor; glutathione transferase inhibitor | non-nucleoside reverse transcriptase inhibitor",Beta-secretase inhibitor
4130,Ellagic Acid; ellagic-acid,ellagic acid ellagic acid,0.7932614,0.8364731,31,"Quorum sensing signaling modulator, HCV inhibitor, HIV integrase inhibitor, Beta-secretase inhibitor, Aldose reductase inhibitor, Reverse transcriptase inhibitor, Glutathione transferase inhibitor; glutathione transferase inhibitor | non-nucleoside reverse transcriptase inhibitor",Aldose reductase inhibitor
4130,Ellagic Acid; ellagic-acid,ellagic acid ellagic acid,0.7932614,0.8364731,31,"Quorum sensing signaling modulator, HCV inhibitor, HIV integrase inhibitor, Beta-secretase inhibitor, Aldose reductase inhibitor, Reverse transcriptase inhibitor, Glutathione transferase inhibitor; glutathione transferase inhibitor | non-nucleoside reverse transcriptase inhibitor",Reverse transcriptase inhibitor
4130,Ellagic Acid; ellagic-acid,ellagic acid ellagic acid,0.7932614,0.8364731,31,"Quorum sensing signaling modulator, HCV inhibitor, HIV integrase inhibitor, Beta-secretase inhibitor, Aldose reductase inhibitor, Reverse transcriptase inhibitor, Glutathione transferase inhibitor; glutathione transferase inhibitor | non-nucleoside reverse transcriptase inhibitor",Glutathione transferase inhibitor
4130,Ellagic Acid; ellagic-acid,ellagic acid ellagic acid,0.7932614,0.8364731,31,"Quorum sensing signaling modulator, HCV inhibitor, HIV integrase inhibitor, Beta-secretase inhibitor, Aldose reductase inhibitor, Reverse transcriptase inhibitor, Glutathione transferase inhibitor; glutathione transferase inhibitor | non-nucleoside reverse transcriptase inhibitor",Non-nucleoside reverse transcriptase inhibitor
2510,"(8R,9R,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,9,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,11-dione; prednisone",8r 9r 10r 13s 14s 17r 17 hydroxy 17 2 hydroxyacetyl 10 13 dimethyl 6 7 8 9 12 14 15 16 octahydrocyclopenta a phenanthrene 3 11 dione prednisone,0.8204389,0.8428284,29,Glucocorticoid receptor agonist; glucocorticoid receptor agonist,Glucocorticoid receptor agonist
1040,Disulfiram; disulfiram,disulfiram disulfiram,0.79072595,0.78366774,59,"Aldehyde dehydrogenase inhibitor, DNA methyltransferase inhibitor, TRPV agonist; aldehyde dehydrogenase inhibitor | DNA methyltransferase inhibitor | TRPV agonist",Aldehyde dehydrogenase inhibitor
1040,Disulfiram; disulfiram,disulfiram disulfiram,0.79072595,0.78366774,59,"Aldehyde dehydrogenase inhibitor, DNA methyltransferase inhibitor, TRPV agonist; aldehyde dehydrogenase inhibitor | DNA methyltransferase inhibitor | TRPV agonist",DNA methyltransferase inhibitor
1040,Disulfiram; disulfiram,disulfiram disulfiram,0.79072595,0.78366774,59,"Aldehyde dehydrogenase inhibitor, DNA methyltransferase inhibitor, TRPV agonist; aldehyde dehydrogenase inhibitor | DNA methyltransferase inhibitor | TRPV agonist",TRPV agonist
2353,Sulforaphane; sulforaphane,sulforaphane sulforaphane,0.81420404,0.77755934,81,"Aryl hydrocarbon receptor antagonist, Anti-cancer agent; anticancer agent | aryl hydrocarbon receptor antagonist",Aryl hydrocarbon receptor antagonist
2353,Sulforaphane; sulforaphane,sulforaphane sulforaphane,0.81420404,0.77755934,81,"Aryl hydrocarbon receptor antagonist, Anti-cancer agent; anticancer agent | aryl hydrocarbon receptor antagonist",Anti-cancer agent
2353,Sulforaphane; sulforaphane,sulforaphane sulforaphane,0.81420404,0.77755934,81,"Aryl hydrocarbon receptor antagonist, Anti-cancer agent; anticancer agent | aryl hydrocarbon receptor antagonist",Anticancer agent
3503,Fludarabine; fludarabine,fludarabine fludarabine,0.84427536,0.8188736,73,DNA synthesis inhibitor; ribonucleotide reductase inhibitor,DNA synthesis inhibitor
3503,Fludarabine; fludarabine,fludarabine fludarabine,0.84427536,0.8188736,73,DNA synthesis inhibitor; ribonucleotide reductase inhibitor,Ribonucleotide reductase inhibitor
