pubchem_cid_clean,name,pubchem_cid,UMAP1,UMAP2,representation,name_clean,ring_category,ring_count
1074953,ri-1,1074953.0,7.064878,8.43906,Morgan + MACCS + CACTVS + descriptors,ri-1,3 rings,3.0
10752093,mtpg,10752093.0,7.1536064,8.6874075,Morgan + MACCS + CACTVS + descriptors,mtpg,2 rings,2.0
107526,dextrose,107526.0,0.055269253,8.7774725,Morgan + MACCS + CACTVS + descriptors,dextrose,0 rings,0.0
107686,rp67580,107686.0,8.958498,6.8239613,Morgan + MACCS + CACTVS + descriptors,rp67580,4+ rings,5.0
107706,sivelestat,107706.0,8.961056,8.11511,Morgan + MACCS + CACTVS + descriptors,sivelestat,2 rings,2.0
107715,dihydroergocristine,107715.0,8.46206,10.707971,Morgan + MACCS + CACTVS + descriptors,dihydroergocristine,4+ rings,8.0
107771,pyronaridine,107771.0,9.863424,10.440936,Morgan + MACCS + CACTVS + descriptors,pyronaridine,4+ rings,6.0
107775,du-728,107775.0,1.3700413,8.292668,Morgan + MACCS + CACTVS + descriptors,du-728,0 rings,0.0
107780,gr-127935,107780.0,10.015717,9.910163,Morgan + MACCS + CACTVS + descriptors,gr-127935,4+ rings,5.0
107782,betamethasone-phosphate,107782.0,0.24439847,6.1570187,Morgan + MACCS + CACTVS + descriptors,betamethasone-phosphate,4+ rings,4.0
107810,fr-139317,107810.0,8.414638,10.707734,Morgan + MACCS + CACTVS + descriptors,fr-139317,4+ rings,4.0
10783,clomethiazole,10783.0,5.704813,10.974902,Morgan + MACCS + CACTVS + descriptors,clomethiazole,1 ring,1.0
107841,ethacizin,107841.0,6.8050156,8.198237,Morgan + MACCS + CACTVS + descriptors,ethacizin,3 rings,3.0
107848,geniposide,107848.0,0.46891627,7.670143,Morgan + MACCS + CACTVS + descriptors,geniposide,3 rings,3.0
107896,gabazine,107896.0,8.518589,6.100421,Morgan + MACCS + CACTVS + descriptors,gabazine,2 rings,2.0
107905,epicatechin-gallate-(-),107905.0,8.789717,4.8820114,Morgan + MACCS + CACTVS + descriptors,epicatechin-gallate-(-),4+ rings,4.0
107921,mephenytoin,107921.0,7.0073376,7.8893375,Morgan + MACCS + CACTVS + descriptors,mephenytoin,2 rings,2.0
107926,bretazenil,107926.0,7.7130938,11.270522,Morgan + MACCS + CACTVS + descriptors,bretazenil,4+ rings,4.0
107950,cl-218872,107950.0,6.8454847,10.513648,Morgan + MACCS + CACTVS + descriptors,cl-218872,3 rings,3.0
107967,fk-888,107967.0,8.480867,10.64007,Morgan + MACCS + CACTVS + descriptors,fk-888,4+ rings,6.0
107970,fingolimod,107970.0,7.412192,6.764324,Morgan + MACCS + CACTVS + descriptors,fingolimod,1 ring,1.0
107971,daidzin,107971.0,8.933423,4.794433,Morgan + MACCS + CACTVS + descriptors,daidzin,4+ rings,4.0
107985,triptolide,107985.0,0.48926023,7.296367,Morgan + MACCS + CACTVS + descriptors,triptolide,4+ rings,7.0
107994,quinaprilat,107994.0,7.347514,7.4565763,Morgan + MACCS + CACTVS + descriptors,quinaprilat,3 rings,3.0
108029,ru-24969,108029.0,9.481724,10.573409,Morgan + MACCS + CACTVS + descriptors,ru-24969,3 rings,3.0
108030,cgs-9896,108030.0,8.214833,10.560125,Morgan + MACCS + CACTVS + descriptors,cgs-9896,4+ rings,4.0
1080352,brd7389,1080352.0,7.375511,8.370872,Morgan + MACCS + CACTVS + descriptors,brd7389,4+ rings,5.0
10804826,a-61603,10804826.0,8.231669,6.845129,Morgan + MACCS + CACTVS + descriptors,a-61603,3 rings,3.0
108052,cafestol,108052.0,8.017348,4.6943073,Morgan + MACCS + CACTVS + descriptors,cafestol,4+ rings,5.0
108059,segesterone-acetate,108059.0,0.29808423,6.6498146,Morgan + MACCS + CACTVS + descriptors,segesterone-acetate,4+ rings,4.0
108089,stobadine,108089.0,6.6598644,8.236811,Morgan + MACCS + CACTVS + descriptors,stobadine,3 rings,3.0
108092,dppe,108092.0,8.565588,6.5433893,Morgan + MACCS + CACTVS + descriptors,dppe,2 rings,2.0
108107,benzamil,108107.0,7.504233,10.63716,Morgan + MACCS + CACTVS + descriptors,benzamil,2 rings,2.0
108137,sch-28080,108137.0,9.925115,9.745908,Morgan + MACCS + CACTVS + descriptors,sch-28080,3 rings,3.0
108143,tamibarotene,108143.0,7.913594,7.693113,Morgan + MACCS + CACTVS + descriptors,tamibarotene,3 rings,3.0
108144,carboxyamidotriazole,108144.0,8.155459,10.095138,Morgan + MACCS + CACTVS + descriptors,carboxyamidotriazole,3 rings,3.0
108167,sr-140333,108167.0,7.558469,6.526572,Morgan + MACCS + CACTVS + descriptors,sr-140333,4+ rings,7.0
108185,carboxylosartan,108185.0,7.650888,11.115091,Morgan + MACCS + CACTVS + descriptors,carboxylosartan,4+ rings,4.0
108213,bifendate,108213.0,8.655022,5.0408764,Morgan + MACCS + CACTVS + descriptors,bifendate,4+ rings,4.0
10850,tricaprylin,10850.0,0.49830523,8.342599,Morgan + MACCS + CACTVS + descriptors,tricaprylin,0 rings,0.0
1085377,golgicide-a,1085377.0,7.1874094,10.217605,Morgan + MACCS + CACTVS + descriptors,golgicide-a,4+ rings,4.0
1088438,ml130,1088438.0,8.035165,9.679879,Morgan + MACCS + CACTVS + descriptors,ml130,3 rings,3.0
10911051,cimaterol,10911051.0,7.9996,6.4987917,Morgan + MACCS + CACTVS + descriptors,cimaterol,1 ring,1.0
10918,levocarnitine,10918.0,1.2331167,9.700903,Morgan + MACCS + CACTVS + descriptors,levocarnitine,0 rings,0.0
10930,isovaleramide,10930.0,1.0516789,8.90015,Morgan + MACCS + CACTVS + descriptors,isovaleramide,0 rings,0.0
10937426,ac-7954-(+/-),10937426.0,7.5246367,6.8080044,Morgan + MACCS + CACTVS + descriptors,ac-7954-(+/-),3 rings,3.0
10938334,ml3403,10938334.0,6.9830947,10.447007,Morgan + MACCS + CACTVS + descriptors,ml3403,4+ rings,4.0
1096292,sirreal-2,1096292.0,7.644215,10.303514,Morgan + MACCS + CACTVS + descriptors,sirreal-2,4+ rings,4.0
10981286,hemado,10981286.0,6.067473,11.7989235,Morgan + MACCS + CACTVS + descriptors,hemado,3 rings,3.0
11001318,tafamidis-meglumine,11001318.0,9.143914,10.204825,Morgan + MACCS + CACTVS + descriptors,tafamidis-meglumine,3 rings,3.0
1102,spermidine,1102.0,0.9174143,9.15375,Morgan + MACCS + CACTVS + descriptors,spermidine,0 rings,0.0
1103,spermine,1103.0,0.9164729,9.161074,Morgan + MACCS + CACTVS + descriptors,spermine,0 rings,0.0
1103147,ym-90709,1103147.0,10.36081,10.273177,Morgan + MACCS + CACTVS + descriptors,ym-90709,4+ rings,5.0
11031538,pmpa,11031538.0,0.2643496,8.676617,Morgan + MACCS + CACTVS + descriptors,pmpa,0 rings,0.0
11033,sulfacarbamide,11033.0,8.2959795,8.716992,Morgan + MACCS + CACTVS + descriptors,sulfacarbamide,1 ring,1.0
11037861,nida-41020,11037861.0,9.415545,9.926072,Morgan + MACCS + CACTVS + descriptors,nida-41020,4+ rings,4.0
11059920,silymarin,11059920.0,8.866466,4.844305,Morgan + MACCS + CACTVS + descriptors,silymarin,4+ rings,5.0
110635,tadalafil,110635.0,9.308383,10.358361,Morgan + MACCS + CACTVS + descriptors,tadalafil,4+ rings,6.0
11066464,minerval,11066464.0,0.4149934,8.181366,Morgan + MACCS + CACTVS + descriptors,minerval,0 rings,0.0
11075829,titanocene-dichloride,11075829.0,0.39611673,9.100984,Morgan + MACCS + CACTVS + descriptors,titanocene-dichloride,2 rings,2.0
11088,thymol-iodide,11088.0,7.898516,5.559535,Morgan + MACCS + CACTVS + descriptors,thymol-iodide,2 rings,2.0
11092,paeonol,11092.0,8.382645,5.2571197,Morgan + MACCS + CACTVS + descriptors,paeonol,1 ring,1.0
111332,anecortave-acetate,111332.0,0.27151996,6.397795,Morgan + MACCS + CACTVS + descriptors,anecortave-acetate,4+ rings,4.0
11152667,azd7762,11152667.0,7.3967733,8.590481,Morgan + MACCS + CACTVS + descriptors,azd7762,3 rings,3.0
11154925,brivanib-alaninate,11154925.0,10.118486,9.811372,Morgan + MACCS + CACTVS + descriptors,brivanib-alaninate,4+ rings,4.0
11155808,pralatrexate,11155808.0,7.6115575,11.339781,Morgan + MACCS + CACTVS + descriptors,pralatrexate,3 rings,3.0
11159621,mk-0354,11159621.0,6.895306,9.886666,Morgan + MACCS + CACTVS + descriptors,mk-0354,3 rings,3.0
1116244,tcs-5861528,1116244.0,7.6072726,11.150473,Morgan + MACCS + CACTVS + descriptors,tcs-5861528,3 rings,3.0
11167112,amg-548,11167112.0,7.885866,11.0015745,Morgan + MACCS + CACTVS + descriptors,amg-548,4+ rings,5.0
11167602,regorafenib,11167602.0,9.896406,10.331938,Morgan + MACCS + CACTVS + descriptors,regorafenib,3 rings,3.0
11168203,akba,11168203.0,0.3086138,6.93988,Morgan + MACCS + CACTVS + descriptors,akba,4+ rings,5.0
1117196,ptc-209,1117196.0,9.859373,9.64151,Morgan + MACCS + CACTVS + descriptors,ptc-209,4+ rings,4.0
11175137,at7867,11175137.0,7.085079,10.059376,Morgan + MACCS + CACTVS + descriptors,at7867,4+ rings,4.0
11179,zinc-undecylenate,11179.0,0.3514505,8.178827,Morgan + MACCS + CACTVS + descriptors,zinc-undecylenate,0 rings,0.0
11180124,azeliragon,11180124.0,10.066517,9.828935,Morgan + MACCS + CACTVS + descriptors,azeliragon,4+ rings,4.0
11180808,mk-0812,11180808.0,8.425117,10.82452,Morgan + MACCS + CACTVS + descriptors,mk-0812,4+ rings,4.0
11181988,pantoprazole,11181988.0,9.865556,9.604497,Morgan + MACCS + CACTVS + descriptors,pantoprazole,3 rings,3.0
11188409,galeterone,11188409.0,7.4128256,10.918476,Morgan + MACCS + CACTVS + descriptors,galeterone,4+ rings,6.0
11197252,teroxirone,11197252.0,1.4581616,9.094851,Morgan + MACCS + CACTVS + descriptors,teroxirone,4+ rings,4.0
11199742,hypoestoxide,11199742.0,0.44347775,7.4567847,Morgan + MACCS + CACTVS + descriptors,hypoestoxide,4+ rings,4.0
11201035,phtpp,11201035.0,9.685588,10.033196,Morgan + MACCS + CACTVS + descriptors,phtpp,4+ rings,4.0
11205997,pyridoxamine,11205997.0,9.175501,10.940935,Morgan + MACCS + CACTVS + descriptors,pyridoxamine,1 ring,1.0
11207,methanesulfonyl-fluoride,11207.0,0.48859257,9.0178385,Morgan + MACCS + CACTVS + descriptors,methanesulfonyl-fluoride,0 rings,0.0
11207937,tmph,11207937.0,0.8958173,8.453584,Morgan + MACCS + CACTVS + descriptors,tmph,1 ring,1.0
11210285,bml-284,11210285.0,10.2210455,10.266938,Morgan + MACCS + CACTVS + descriptors,bml-284,4+ rings,4.0
11210478,wp1066,11210478.0,8.188198,10.985142,Morgan + MACCS + CACTVS + descriptors,wp1066,2 rings,2.0
11213350,s-111,11213350.0,-0.12131571,7.160506,Morgan + MACCS + CACTVS + descriptors,s-111,4+ rings,4.0
11213558,r406,11213558.0,10.193935,10.219612,Morgan + MACCS + CACTVS + descriptors,r406,4+ rings,4.0
11217901,f351,11217901.0,7.888025,7.879122,Morgan + MACCS + CACTVS + descriptors,f351,2 rings,2.0
11219835,ataluren,11219835.0,7.9733043,10.592039,Morgan + MACCS + CACTVS + descriptors,ataluren,3 rings,3.0
11222830,wp1130,11222830.0,8.238093,11.017955,Morgan + MACCS + CACTVS + descriptors,wp1130,2 rings,2.0
11224409,radezolid,11224409.0,7.5281663,8.977446,Morgan + MACCS + CACTVS + descriptors,radezolid,4+ rings,4.0
11226090,taranabant,11226090.0,9.805134,10.374702,Morgan + MACCS + CACTVS + descriptors,taranabant,3 rings,3.0
11226207,tcs-2314,11226207.0,7.364349,8.105582,Morgan + MACCS + CACTVS + descriptors,tcs-2314,4+ rings,4.0
11228183,abt-737,11228183.0,8.227587,8.726505,Morgan + MACCS + CACTVS + descriptors,abt-737,4+ rings,6.0
11228338,argireline,11228338.0,1.3784184,8.198989,Morgan + MACCS + CACTVS + descriptors,argireline,0 rings,0.0
11228779,ethyl-pyruvate,11228779.0,0.39794338,8.666095,Morgan + MACCS + CACTVS + descriptors,ethyl-pyruvate,0 rings,0.0
11232124,uamc-00039,11232124.0,6.9004846,7.698413,Morgan + MACCS + CACTVS + descriptors,uamc-00039,2 rings,2.0
11234049,tedizolid,11234049.0,7.2512774,10.657769,Morgan + MACCS + CACTVS + descriptors,tedizolid,4+ rings,4.0
11234052,brivanib,11234052.0,10.139739,9.82464,Morgan + MACCS + CACTVS + descriptors,brivanib,4+ rings,4.0
11234795,melphalan-n-oxide,11234795.0,7.6382303,7.524437,Morgan + MACCS + CACTVS + descriptors,melphalan-n-oxide,1 ring,1.0
11236126,seladelpar,11236126.0,8.4361725,5.4524846,Morgan + MACCS + CACTVS + descriptors,seladelpar,2 rings,2.0
11238147,icg-001,11238147.0,7.831994,7.3137503,Morgan + MACCS + CACTVS + descriptors,icg-001,4+ rings,6.0
11238512,hki-357,11238512.0,10.415524,10.353053,Morgan + MACCS + CACTVS + descriptors,hki-357,4+ rings,4.0
11242315,rx-3117,11242315.0,2.3982234,9.659439,Morgan + MACCS + CACTVS + descriptors,rx-3117,2 rings,2.0
11245456,cdppb,11245456.0,7.492312,10.682806,Morgan + MACCS + CACTVS + descriptors,cdppb,4+ rings,4.0
11247522,mk-2295,11247522.0,6.9195876,10.511041,Morgan + MACCS + CACTVS + descriptors,mk-2295,4+ rings,4.0
11248490,briciclib,11248490.0,8.355733,5.601813,Morgan + MACCS + CACTVS + descriptors,briciclib,2 rings,2.0
11249084,pha-680632,11249084.0,7.4874034,10.844322,Morgan + MACCS + CACTVS + descriptors,pha-680632,4+ rings,5.0
11249248,bms-299897,11249248.0,8.249162,8.467862,Morgan + MACCS + CACTVS + descriptors,bms-299897,3 rings,3.0
11249932,tmc-353121,11249932.0,10.193709,9.989028,Morgan + MACCS + CACTVS + descriptors,tmc-353121,4+ rings,5.0
11250133,procyanidin-b-2,11250133.0,8.859265,4.8504906,Morgan + MACCS + CACTVS + descriptors,procyanidin-b-2,4+ rings,6.0
11250647,elagolix,11250647.0,8.965422,7.0148826,Morgan + MACCS + CACTVS + descriptors,elagolix,4+ rings,4.0
11256587,amd11070,11256587.0,6.9233108,10.672874,Morgan + MACCS + CACTVS + descriptors,amd11070,4+ rings,4.0
11256664,fg-4592,11256664.0,9.29995,10.376753,Morgan + MACCS + CACTVS + descriptors,fg-4592,3 rings,3.0
11256720,sb-742457,11256720.0,8.112234,9.718743,Morgan + MACCS + CACTVS + descriptors,sb-742457,4+ rings,4.0
1126109,jx-401,1126109.0,8.98254,6.9170485,Morgan + MACCS + CACTVS + descriptors,jx-401,3 rings,3.0
11269353,begacestat,11269353.0,8.173599,8.409209,Morgan + MACCS + CACTVS + descriptors,begacestat,1 ring,1.0
11270783,gs-6201,11270783.0,7.3825536,11.087895,Morgan + MACCS + CACTVS + descriptors,gs-6201,4+ rings,4.0
11272107,sb-657510,11272107.0,9.033949,8.001391,Morgan + MACCS + CACTVS + descriptors,sb-657510,3 rings,3.0
11282283,amuvatinib,11282283.0,10.021873,9.871762,Morgan + MACCS + CACTVS + descriptors,amuvatinib,4+ rings,6.0
11285002,rgb-286638,11285002.0,7.9023376,10.348317,Morgan + MACCS + CACTVS + descriptors,rgb-286638,4+ rings,6.0
11285588,danoprevir,11285588.0,8.273285,8.458342,Morgan + MACCS + CACTVS + descriptors,danoprevir,4+ rings,6.0
11285792,cenicriviroc,11285792.0,9.604361,9.749098,Morgan + MACCS + CACTVS + descriptors,cenicriviroc,4+ rings,5.0
11288934,necrostatin-2,11288934.0,8.241196,10.588125,Morgan + MACCS + CACTVS + descriptors,necrostatin-2,3 rings,3.0
11289,chlorotrianisene,11289.0,8.337212,5.633308,Morgan + MACCS + CACTVS + descriptors,chlorotrianisene,3 rings,3.0
11289630,cs-917,11289630.0,9.226727,9.535349,Morgan + MACCS + CACTVS + descriptors,cs-917,2 rings,2.0
11289644,ro-3,11289644.0,10.111675,10.384805,Morgan + MACCS + CACTVS + descriptors,ro-3,2 rings,2.0
11292191,azd1981,11292191.0,8.306063,10.261872,Morgan + MACCS + CACTVS + descriptors,azd1981,3 rings,3.0
11292933,gsk163090,11292933.0,7.665284,10.648885,Morgan + MACCS + CACTVS + descriptors,gsk163090,4+ rings,5.0
11296583,pirarubicin,11296583.0,9.209346,5.6568265,Morgan + MACCS + CACTVS + descriptors,pirarubicin,4+ rings,6.0
1130,thiamine,1130.0,6.016982,11.155601,Morgan + MACCS + CACTVS + descriptors,thiamine,2 rings,2.0
11301655,a-381393,11301655.0,6.9689918,10.701978,Morgan + MACCS + CACTVS + descriptors,a-381393,4+ rings,4.0
11302540,as-77,11302540.0,8.497795,5.0755568,Morgan + MACCS + CACTVS + descriptors,as-77,4+ rings,4.0
11304743,riociguat,11304743.0,7.1412787,10.821363,Morgan + MACCS + CACTVS + descriptors,riociguat,4+ rings,4.0
11313622,tideglusib,11313622.0,7.1719885,8.596031,Morgan + MACCS + CACTVS + descriptors,tideglusib,4+ rings,4.0
11314340,a-674563,11314340.0,9.715435,10.139212,Morgan + MACCS + CACTVS + descriptors,a-674563,4+ rings,4.0
11315474,apatinib,11315474.0,7.7048106,11.053093,Morgan + MACCS + CACTVS + descriptors,apatinib,4+ rings,4.0
11316919,pf-514273,11316919.0,9.044209,9.8529825,Morgan + MACCS + CACTVS + descriptors,pf-514273,4+ rings,4.0
11317348,ki-8751,11317348.0,10.214225,10.390655,Morgan + MACCS + CACTVS + descriptors,ki-8751,4+ rings,4.0
11317439,bms-626529,11317439.0,10.063553,9.865695,Morgan + MACCS + CACTVS + descriptors,bms-626529,4+ rings,5.0
11319053,telcagepant,11319053.0,7.5373173,11.130052,Morgan + MACCS + CACTVS + descriptors,telcagepant,4+ rings,5.0
11319217,fostemsavir,11319217.0,10.051551,9.829514,Morgan + MACCS + CACTVS + descriptors,fostemsavir,4+ rings,5.0
1132,thiamine-pyrophosphate,1132.0,6.115159,11.435588,Morgan + MACCS + CACTVS + descriptors,thiamine-pyrophosphate,2 rings,2.0
11326715,ostarine,11326715.0,8.629281,7.1334147,Morgan + MACCS + CACTVS + descriptors,ostarine,2 rings,2.0
11327430,nu-7441,11327430.0,8.880207,6.964937,Morgan + MACCS + CACTVS + descriptors,nu-7441,4+ rings,6.0
11332752,shikimic-acid,11332752.0,0.16360968,8.581701,Morgan + MACCS + CACTVS + descriptors,shikimic-acid,1 ring,1.0
11333,lactulose,11333.0,-0.022567118,8.628339,Morgan + MACCS + CACTVS + descriptors,lactulose,2 rings,2.0
11338033,at-7519,11338033.0,8.223466,10.205243,Morgan + MACCS + CACTVS + descriptors,at-7519,3 rings,3.0
11338127,acumapimod,11338127.0,7.632546,10.842599,Morgan + MACCS + CACTVS + descriptors,acumapimod,4+ rings,4.0
11339118,jnj-17203212,11339118.0,7.410797,11.031846,Morgan + MACCS + CACTVS + descriptors,jnj-17203212,3 rings,3.0
11340230,gka-50,11340230.0,9.797651,10.247681,Morgan + MACCS + CACTVS + descriptors,gka-50,3 rings,3.0
11345201,atpa,11345201.0,1.3443282,8.711338,Morgan + MACCS + CACTVS + descriptors,atpa,1 ring,1.0
11345983,cardiogenol-c,11345983.0,10.052095,10.260929,Morgan + MACCS + CACTVS + descriptors,cardiogenol-c,2 rings,2.0
11347895,ssr128129e,11347895.0,9.23869,10.382664,Morgan + MACCS + CACTVS + descriptors,ssr128129e,3 rings,3.0
11349170,bms-690514,11349170.0,10.197762,9.86589,Morgan + MACCS + CACTVS + descriptors,bms-690514,4+ rings,4.0
11351021,cyt-997,11351021.0,10.162162,10.194259,Morgan + MACCS + CACTVS + descriptors,cyt-997,3 rings,3.0
11354816,terbutaline,11354816.0,8.077318,6.4726715,Morgan + MACCS + CACTVS + descriptors,terbutaline,1 ring,1.0
11364421,bi-2536,11364421.0,10.175209,10.042682,Morgan + MACCS + CACTVS + descriptors,bi-2536,4+ rings,5.0
11382492,cmpd-1,11382492.0,8.101155,7.533603,Morgan + MACCS + CACTVS + descriptors,cmpd-1,3 rings,3.0
11383075,adx-47273,11383075.0,7.763591,10.464242,Morgan + MACCS + CACTVS + descriptors,adx-47273,4+ rings,4.0
11387409,oglemilast,11387409.0,9.728832,10.090878,Morgan + MACCS + CACTVS + descriptors,oglemilast,4+ rings,4.0
11387605,bafetinib,11387605.0,7.591293,11.064332,Morgan + MACCS + CACTVS + descriptors,bafetinib,4+ rings,5.0
11388332,mitoquinone,11388332.0,7.1969423,6.4456854,Morgan + MACCS + CACTVS + descriptors,mitoquinone,4+ rings,4.0
11391028,mabuprofen,11391028.0,7.085438,7.476983,Morgan + MACCS + CACTVS + descriptors,mabuprofen,1 ring,1.0
11393719,sb-747651a,11393719.0,6.909313,10.876085,Morgan + MACCS + CACTVS + descriptors,sb-747651a,4+ rings,4.0
11394238,rislenemdaz,11394238.0,7.8194633,11.058806,Morgan + MACCS + CACTVS + descriptors,rislenemdaz,3 rings,3.0
11395145,indeglitazar,11395145.0,9.046769,9.752844,Morgan + MACCS + CACTVS + descriptors,indeglitazar,3 rings,3.0
11397521,amenamevir,11397521.0,8.04101,9.807498,Morgan + MACCS + CACTVS + descriptors,amenamevir,4+ rings,4.0
11398092,vx-765,11398092.0,7.2036796,7.603008,Morgan + MACCS + CACTVS + descriptors,vx-765,3 rings,3.0
11399764,hm-30181,11399764.0,9.730182,9.764046,Morgan + MACCS + CACTVS + descriptors,hm-30181,4+ rings,7.0
11406333,celiprolol,11406333.0,8.695695,7.0422173,Morgan + MACCS + CACTVS + descriptors,celiprolol,1 ring,1.0
11406590,r-1487,11406590.0,10.16912,10.125584,Morgan + MACCS + CACTVS + descriptors,r-1487,4+ rings,4.0
11414799,verubulin,11414799.0,10.05796,10.313845,Morgan + MACCS + CACTVS + descriptors,verubulin,3 rings,3.0
11417954,adl5859,11417954.0,8.98203,6.962517,Morgan + MACCS + CACTVS + descriptors,adl5859,4+ rings,4.0
11420211,a-784168,11420211.0,8.074441,9.757222,Morgan + MACCS + CACTVS + descriptors,a-784168,3 rings,3.0
11427553,kw-2449,11427553.0,8.145169,10.612451,Morgan + MACCS + CACTVS + descriptors,kw-2449,4+ rings,4.0
11433190,nutlin-3,11433190.0,9.021126,7.4645996,Morgan + MACCS + CACTVS + descriptors,nutlin-3,4+ rings,5.0
11434515,aclidinium,11434515.0,7.3987913,6.5216875,Morgan + MACCS + CACTVS + descriptors,aclidinium,4+ rings,6.0
11438771,basimglurant,11438771.0,7.009157,10.324607,Morgan + MACCS + CACTVS + descriptors,basimglurant,3 rings,3.0
11441742,mozavaptan,11441742.0,7.209625,8.292162,Morgan + MACCS + CACTVS + descriptors,mozavaptan,4+ rings,4.0
11442117,ym-244769,11442117.0,9.817547,10.326725,Morgan + MACCS + CACTVS + descriptors,ym-244769,4+ rings,4.0
11442891,danusertib,11442891.0,9.516881,9.794177,Morgan + MACCS + CACTVS + descriptors,danusertib,4+ rings,5.0
11450633,alogliptin,11450633.0,7.1483493,8.205649,Morgan + MACCS + CACTVS + descriptors,alogliptin,3 rings,3.0
11452716,apratastat,11452716.0,9.00734,7.835118,Morgan + MACCS + CACTVS + descriptors,apratastat,2 rings,2.0
11454028,yo-01027,11454028.0,7.2761765,8.3627405,Morgan + MACCS + CACTVS + descriptors,yo-01027,4+ rings,4.0
11455910,tw-37,11455910.0,8.625801,8.185456,Morgan + MACCS + CACTVS + descriptors,tw-37,4+ rings,4.0
11458696,ibuproxam,11458696.0,7.1210175,7.5353584,Morgan + MACCS + CACTVS + descriptors,ibuproxam,1 ring,1.0
11462174,oc000459,11462174.0,8.354257,10.35583,Morgan + MACCS + CACTVS + descriptors,oc000459,4+ rings,4.0
114681,emoxipin,114681.0,9.170307,10.998241,Morgan + MACCS + CACTVS + descriptors,emoxipin,1 ring,1.0
11468733,hemomex-s,11468733.0,-0.091158815,7.191103,Morgan + MACCS + CACTVS + descriptors,hemomex-s,4+ rings,4.0
