pubchem_cid_clean,name,pubchem_cid,UMAP1,UMAP2,representation,name_clean,moa_clean,moa_category
855908,t-62,855908.0,7.416392,8.0655985,Morgan + MACCS + CACTVS + descriptors,t-62,adenosine receptor modulator,Other MoA
8567,meglumine,8567.0,1.2078391,8.49814,Morgan + MACCS + CACTVS + descriptors,meglumine,excipient,Other MoA
8569,dioxybenzone,8569.0,8.361053,5.0713677,Morgan + MACCS + CACTVS + descriptors,dioxybenzone,topical sunscreen agent,Other MoA
8574,phthalylsulfacetamide,8574.0,8.59336,8.359786,Morgan + MACCS + CACTVS + descriptors,phthalylsulfacetamide,,Unknown
8582409,ky02111,8582409.0,9.466337,9.6772995,Morgan + MACCS + CACTVS + descriptors,ky02111,WNT pathway inhibitor,Other MoA
8593,cinchophen,8593.0,8.923824,10.690355,Morgan + MACCS + CACTVS + descriptors,cinchophen,analgesic agent,Other MoA
8604,phenethicillin,8604.0,3.7347817,7.9392743,Morgan + MACCS + CACTVS + descriptors,phenethicillin,bacterial cell wall synthesis inhibitor,bacterial cell wall synthesis inhibitor
8609,phenyl-aminosalicylate,8609.0,8.334095,7.000798,Morgan + MACCS + CACTVS + descriptors,phenyl-aminosalicylate,,Unknown
8612,chloroprocaine,8612.0,8.280751,7.262131,Morgan + MACCS + CACTVS + descriptors,chloroprocaine,sodium channel blocker,Other MoA
8614,2-iodohippuric-acid,8614.0,7.125382,7.4462256,Morgan + MACCS + CACTVS + descriptors,2-iodohippuric-acid,,Unknown
8617,3-indolebutyric-acid,8617.0,8.592629,10.57562,Morgan + MACCS + CACTVS + descriptors,3-indolebutyric-acid,,Unknown
86272865,integrin-antagonist-1,86272865.0,7.267099,11.024781,Morgan + MACCS + CACTVS + descriptors,integrin-antagonist-1,integrin antagonist,Other MoA
86278938,nanchangmycin,86278938.0,0.7938412,7.3864293,Morgan + MACCS + CACTVS + descriptors,nanchangmycin,other antibiotic,Other MoA
86280523,etc-159,86280523.0,7.475956,11.070713,Morgan + MACCS + CACTVS + descriptors,etc-159,beta catenin inhibitor|porcupine inhibitor,Other MoA
86287635,azd9496,86287635.0,8.319373,10.50483,Morgan + MACCS + CACTVS + descriptors,azd9496,estrogen receptor agonist,Other MoA
86289437,aclarubicin,86289437.0,9.233794,5.7001863,Morgan + MACCS + CACTVS + descriptors,aclarubicin,topoisomerase inhibitor,Other MoA
86289908,eprinomectin,86289908.0,0.9188765,7.4214425,Morgan + MACCS + CACTVS + descriptors,eprinomectin,benzodiazepine receptor agonist,Other MoA
86291103,tenalisib,86291103.0,9.966052,9.764777,Morgan + MACCS + CACTVS + descriptors,tenalisib,PI3K inhibitor,Other MoA
86292849,peposertib,86292849.0,10.362035,10.152018,Morgan + MACCS + CACTVS + descriptors,peposertib,DNA dependent protein kinase inhibitor,Other MoA
86294073,zuranolone,86294073.0,0.07804,6.968159,Morgan + MACCS + CACTVS + descriptors,zuranolone,GABA receptor agonist,Other MoA
86295146,l-670596,86295146.0,8.395138,9.932782,Morgan + MACCS + CACTVS + descriptors,l-670596,prostanoid receptor antagonist,Other MoA
86306255,alx-5407,86306255.0,8.649446,6.606519,Morgan + MACCS + CACTVS + descriptors,alx-5407,glycine transporter inhibitor,Other MoA
86306667,carmoterol,86306667.0,8.552803,6.839681,Morgan + MACCS + CACTVS + descriptors,carmoterol,adrenergic receptor agonist,adrenergic receptor agonist
86308157,carmoxirole,86308157.0,8.605923,10.575587,Morgan + MACCS + CACTVS + descriptors,carmoxirole,dopamine receptor agonist,Other MoA
86308637,be-2254,86308637.0,8.155927,6.6430273,Morgan + MACCS + CACTVS + descriptors,be-2254,adrenergic receptor antagonist,adrenergic receptor antagonist
86308851,px-12,86308851.0,5.6750183,11.103854,Morgan + MACCS + CACTVS + descriptors,px-12,thioredoxin inhibitor,Other MoA
86311024,bina,86311024.0,8.359186,5.176545,Morgan + MACCS + CACTVS + descriptors,bina,glutamate receptor positive allosteric modulator,Other MoA
86324425,palomid-529,86324425.0,8.584265,4.9671564,Morgan + MACCS + CACTVS + descriptors,palomid-529,AKT inhibitor|mTOR inhibitor,Other MoA
86418,imidacloprid,86418.0,7.1213384,10.315685,Morgan + MACCS + CACTVS + descriptors,imidacloprid,acetylcholine receptor antagonist,acetylcholine receptor antagonist
864492,vu152100,864492.0,9.3989315,9.719321,Morgan + MACCS + CACTVS + descriptors,vu152100,acetylcholine receptor allosteric modulator,Other MoA
86566678,avoralstat,86566678.0,9.690577,10.205028,Morgan + MACCS + CACTVS + descriptors,avoralstat,kallikrein inhibitor,Other MoA
86567195,fenebrutinib,86567195.0,7.8643312,11.026014,Morgan + MACCS + CACTVS + descriptors,fenebrutinib,Bruton's tyrosine kinase (BTK) inhibitor,Other MoA
86582336,bms-986142,86582336.0,8.306385,10.705329,Morgan + MACCS + CACTVS + descriptors,bms-986142,Bruton's tyrosine kinase (BTK) inhibitor,Other MoA
86583045,amg-perk-44,86583045.0,8.263036,10.690277,Morgan + MACCS + CACTVS + descriptors,amg-perk-44,PERK inhibitor,Other MoA
8663,beta-naphthol,8663.0,7.857086,5.5854206,Morgan + MACCS + CACTVS + descriptors,beta-naphthol,,Unknown
86676119,azd4635,86676119.0,6.9026294,10.154251,Morgan + MACCS + CACTVS + descriptors,azd4635,adenosine receptor antagonist,Other MoA
86677874,parsaclisib,86677874.0,10.184075,9.729694,Morgan + MACCS + CACTVS + descriptors,parsaclisib,PI3K inhibitor,Other MoA
86709174,gsk2881078,86709174.0,8.11664,9.759095,Morgan + MACCS + CACTVS + descriptors,gsk2881078,androgen receptor modulator,Other MoA
86711931,iacs-10759,86711931.0,9.548852,9.508092,Morgan + MACCS + CACTVS + descriptors,iacs-10759,mitochondrial complex I inhibitor,Other MoA
86820626,cisplatin,86820626.0,0.7130411,9.193711,Morgan + MACCS + CACTVS + descriptors,cisplatin,DNA alkylating agent|DNA synthesis inhibitor,Other MoA
87055263,gdc-0927,87055263.0,8.762246,6.6524677,Morgan + MACCS + CACTVS + descriptors,gdc-0927,estrogen receptor antagonist,Other MoA
872445,oncrasin-1,872445.0,8.402622,10.454976,Morgan + MACCS + CACTVS + descriptors,oncrasin-1,apoptosis stimulant,Other MoA
8739,carzenide,8739.0,7.2560344,6.3083715,Morgan + MACCS + CACTVS + descriptors,carzenide,,Unknown
87642,coenzyme-a,87642.0,6.0632353,11.843453,Morgan + MACCS + CACTVS + descriptors,coenzyme-a,,Unknown
8778,dodecyl-sulfate,8778.0,0.469045,8.679135,Morgan + MACCS + CACTVS + descriptors,dodecyl-sulfate,,Unknown
879610,nsc-405020,879610.0,7.045638,7.601136,Morgan + MACCS + CACTVS + descriptors,nsc-405020,matrix metalloprotease inhibitor,Other MoA
8798,nithiamide,8798.0,5.33812,11.062995,Morgan + MACCS + CACTVS + descriptors,nithiamide,bacterial DNA inhibitor,Other MoA
88113319,citric-acid,88113319.0,0.06705723,8.750103,Morgan + MACCS + CACTVS + descriptors,citric-acid,coagulation factor inhibitor,Other MoA
8820,cyacetacide,8820.0,1.048901,8.937141,Morgan + MACCS + CACTVS + descriptors,cyacetacide,,Unknown
88473969,bw-b70c,88473969.0,8.624055,6.2913384,Morgan + MACCS + CACTVS + descriptors,bw-b70c,lipoxygenase inhibitor,Other MoA
88505,dmnb,88505.0,8.36129,7.8779974,Morgan + MACCS + CACTVS + descriptors,dmnb,DNA dependent protein kinase inhibitor,Other MoA
886736,ezutromid,886736.0,7.2768817,10.310587,Morgan + MACCS + CACTVS + descriptors,ezutromid,utrophin enhancer,Other MoA
88708,gentiopicrin,88708.0,0.14769927,8.263962,Morgan + MACCS + CACTVS + descriptors,gentiopicrin,glutamate receptor downregulator,Other MoA
88747398,l-glutamic-acid,88747398.0,1.10306,8.587493,Morgan + MACCS + CACTVS + descriptors,l-glutamic-acid,glutamate receptor agonist,Other MoA
89044377,promethazine,89044377.0,6.3748226,8.288725,Morgan + MACCS + CACTVS + descriptors,promethazine,histamine receptor antagonist,histamine receptor antagonist
8907,isopropyl-palmitate,8907.0,0.45145458,8.308139,Morgan + MACCS + CACTVS + descriptors,isopropyl-palmitate,cosmetic moisturizer,Other MoA
89105,tretazicar,89105.0,7.718748,8.294056,Morgan + MACCS + CACTVS + descriptors,tretazicar,DNA replication inhibitor,Other MoA
89497391,olumacostat-glasaretil,89497391.0,8.696064,6.505665,Morgan + MACCS + CACTVS + descriptors,olumacostat-glasaretil,acetyl-CoA carboxylase inhibitor,Other MoA
89508529,sj-733,89508529.0,8.011659,10.9979105,Morgan + MACCS + CACTVS + descriptors,sj-733,ATPase inhibitor,Other MoA
8955,pregnenolone,8955.0,0.07096128,6.7936063,Morgan + MACCS + CACTVS + descriptors,pregnenolone,glutamate receptor modulator,Other MoA
89594,nicotine,89594.0,7.11575,10.0732975,Morgan + MACCS + CACTVS + descriptors,nicotine,acetylcholine receptor agonist,Other MoA
896,melatonin,896.0,9.463315,10.578031,Morgan + MACCS + CACTVS + descriptors,melatonin,melatonin receptor agonist|nitric oxide synthase inhibitor,Other MoA
8961,chlorindanol,8961.0,7.7405615,5.6451488,Morgan + MACCS + CACTVS + descriptors,chlorindanol,,Unknown
89658382,als-8176,89658382.0,2.4232209,9.680824,Morgan + MACCS + CACTVS + descriptors,als-8176,RNA polymerase inhibitor,Other MoA
89670174,lifirafenib,89670174.0,10.02245,10.000332,Morgan + MACCS + CACTVS + descriptors,lifirafenib,RAF inhibitor,Other MoA
89683805,enasidenib,89683805.0,7.0936966,10.859771,Morgan + MACCS + CACTVS + descriptors,enasidenib,isocitrate dehydrogenase inhibitor,Other MoA
8969,yohimbine,8969.0,8.619967,10.5932045,Morgan + MACCS + CACTVS + descriptors,yohimbine,adrenergic receptor antagonist,adrenergic receptor antagonist
8974,2-chloroadenosine,8974.0,6.0951843,11.783899,Morgan + MACCS + CACTVS + descriptors,2-chloroadenosine,adenosine receptor agonist,Other MoA
89741565,rg7800,89741565.0,7.1817946,10.99218,Morgan + MACCS + CACTVS + descriptors,rg7800,RNA splicing modifier,Other MoA
89792952,rovazolac,89792952.0,8.216351,9.612728,Morgan + MACCS + CACTVS + descriptors,rovazolac,LXR agonist,Other MoA
8982,nafcillin,8982.0,3.758028,7.940102,Morgan + MACCS + CACTVS + descriptors,nafcillin,bacterial cell wall synthesis inhibitor,bacterial cell wall synthesis inhibitor
89853,oxfenicine,89853.0,7.8784213,6.5782413,Morgan + MACCS + CACTVS + descriptors,oxfenicine,carnitine palmitoyltransferase inhibitor,Other MoA
8987,ditiocarb-sodium-trihydrate,8987.0,0.9458857,9.320218,Morgan + MACCS + CACTVS + descriptors,ditiocarb-sodium-trihydrate,immunostimulant,Other MoA
89875987,gsk2981278,89875987.0,8.952425,8.001686,Morgan + MACCS + CACTVS + descriptors,gsk2981278,ROR modulator,Other MoA
899323,zln005,899323.0,6.9529314,10.481623,Morgan + MACCS + CACTVS + descriptors,zln005,,Unknown
90052320,flt3-in-1,90052320.0,7.416665,11.260581,Morgan + MACCS + CACTVS + descriptors,flt3-in-1,FLT3 inhibitor,Other MoA
90116675,plx8394,90116675.0,7.774893,10.163923,Morgan + MACCS + CACTVS + descriptors,plx8394,serine/threonine kinase inhibitor,Other MoA
9015,mequinol,9015.0,8.039792,5.6182017,Morgan + MACCS + CACTVS + descriptors,mequinol,,Unknown
90209976,wwl-123,90209976.0,8.821655,6.8381734,Morgan + MACCS + CACTVS + descriptors,wwl-123,monoacylglycerol lipase inhibitor,Other MoA
90241673,epz015666,90241673.0,7.481646,11.28954,Morgan + MACCS + CACTVS + descriptors,epz015666,protein arginine N-methyltransferase inhibitor,Other MoA
90241742,gsk3326595,90241742.0,7.501912,11.269155,Morgan + MACCS + CACTVS + descriptors,gsk3326595,protein arginine N-methyltransferase inhibitor,Other MoA
90259477,ab-423,90259477.0,8.311861,8.64376,Morgan + MACCS + CACTVS + descriptors,ab-423,HBV capsid assembly inhibitor,Other MoA
90311989,bictegravir,90311989.0,7.3130784,8.176023,Morgan + MACCS + CACTVS + descriptors,bictegravir,HIV integrase inhibitor,Other MoA
90331177,cc-90003,90331177.0,10.120279,10.23863,Morgan + MACCS + CACTVS + descriptors,cc-90003,MAP kinase inhibitor,Other MoA
904,acetanilide,904.0,7.060417,8.404529,Morgan + MACCS + CACTVS + descriptors,acetanilide,hydrogen peroxide decomposition inhibitor,Other MoA
90408826,raf709,90408826.0,9.8610525,10.148576,Morgan + MACCS + CACTVS + descriptors,raf709,RAF inhibitor,Other MoA
90409366,jnj-54175446,90409366.0,7.531706,10.870195,Morgan + MACCS + CACTVS + descriptors,jnj-54175446,purinergic receptor antagonist,Other MoA
90415637,idh-305,90415637.0,7.2699823,10.955848,Morgan + MACCS + CACTVS + descriptors,idh-305,isocitrate dehydrogenase inhibitor,Other MoA
90420193,ziritaxestat,90420193.0,7.511965,10.601871,Morgan + MACCS + CACTVS + descriptors,ziritaxestat,autotaxin inhibitor,Other MoA
90448953,plx51107,90448953.0,8.870958,10.574043,Morgan + MACCS + CACTVS + descriptors,plx51107,bromodomain inhibitor,Other MoA
90454,cinchonine,90454.0,9.267875,10.797835,Morgan + MACCS + CACTVS + descriptors,cinchonine,P glycoprotein inhibitor,Other MoA
90456533,lxh254,90456533.0,9.988228,10.092459,Morgan + MACCS + CACTVS + descriptors,lxh254,RAF inhibitor,Other MoA
9046,quinestrol,9046.0,7.9574246,4.5957737,Morgan + MACCS + CACTVS + descriptors,quinestrol,estrogen receptor agonist,Other MoA
9047,sulfametopyrazine,9047.0,8.463768,9.460006,Morgan + MACCS + CACTVS + descriptors,sulfametopyrazine,PABA antagonist,Other MoA
90479327,lappaconite,90479327.0,9.174499,6.2695155,Morgan + MACCS + CACTVS + descriptors,lappaconite,sodium channel blocker,Other MoA
90479771,tboa-(dl),90479771.0,7.5299883,6.851855,Morgan + MACCS + CACTVS + descriptors,tboa-(dl),excitatory amino acid transporter inhibitor,Other MoA
90479790,chromanol-(+/-),90479790.0,8.9687395,7.7720537,Morgan + MACCS + CACTVS + descriptors,chromanol-(+/-),potassium channel blocker,Other MoA
90488948,tc-i-15,90488948.0,8.269459,8.457625,Morgan + MACCS + CACTVS + descriptors,tc-i-15,integrin inhibitor,Other MoA
90488984,i-cbp-112,90488984.0,9.184072,6.689452,Morgan + MACCS + CACTVS + descriptors,i-cbp-112,bromodomain inhibitor,Other MoA
9051,dydrogesterone,9051.0,0.19128515,6.7540364,Morgan + MACCS + CACTVS + descriptors,dydrogesterone,progesterone receptor agonist,Other MoA
9062,2-deoxyglucose,9062.0,0.021150008,8.731343,Morgan + MACCS + CACTVS + descriptors,2-deoxyglucose,glycolysis inhibitor,Other MoA
9064,cianidanol,9064.0,8.692345,4.916049,Morgan + MACCS + CACTVS + descriptors,cianidanol,fatty acid synthase inhibitor,Other MoA
90642938,sgc-707,90642938.0,7.744374,10.827134,Morgan + MACCS + CACTVS + descriptors,sgc-707,protein arginine N-methyltransferase inhibitor,Other MoA
90656913,bafilomycin-a1,90656913.0,0.6912193,7.4522214,Morgan + MACCS + CACTVS + descriptors,bafilomycin-a1,ATPase inhibitor,Other MoA
90657278,alanosine,90657278.0,1.0804204,8.627513,Morgan + MACCS + CACTVS + descriptors,alanosine,antimetabolite,Other MoA
9083,mdms,9083.0,0.46463358,8.941501,Morgan + MACCS + CACTVS + descriptors,mdms,DNA inhibitor,Other MoA
90835967,msdc-0602k,90835967.0,8.61688,5.944115,Morgan + MACCS + CACTVS + descriptors,msdc-0602k,mitochondrial pyruvate carrier modulator,Other MoA
912,n-alpha-methylhistamine-dihydrochloride,912.0,5.7172318,11.127147,Morgan + MACCS + CACTVS + descriptors,n-alpha-methylhistamine-dihydrochloride,histamine receptor agonist,Other MoA
91270,moexipril,91270.0,9.115896,6.8368206,Morgan + MACCS + CACTVS + descriptors,moexipril,angiotensin converting enzyme inhibitor,Other MoA
91273,tandospirone,91273.0,6.885594,11.303805,Morgan + MACCS + CACTVS + descriptors,tandospirone,serotonin receptor agonist,Other MoA
91311512,tolonium,91311512.0,6.4096165,8.595259,Morgan + MACCS + CACTVS + descriptors,tolonium,,Unknown
91466,matrine,91466.0,1.3310208,9.1217985,Morgan + MACCS + CACTVS + descriptors,matrine,opioid receptor agonist,Other MoA
91469,equol,91469.0,8.537093,5.0034103,Morgan + MACCS + CACTVS + descriptors,equol,estrogen receptor agonist,Other MoA
91471,lupanine,91471.0,1.3174794,9.147635,Morgan + MACCS + CACTVS + descriptors,lupanine,sodium channel blocker,Other MoA
91486,safingol,91486.0,0.648291,8.5141945,Morgan + MACCS + CACTVS + descriptors,safingol,PKC inhibitor,Other MoA
91503,hydroquinidine,91503.0,9.52727,10.647535,Morgan + MACCS + CACTVS + descriptors,hydroquinidine,antiarrhythmic,Other MoA
91518,anguidine,91518.0,0.48614597,7.4342856,Morgan + MACCS + CACTVS + descriptors,anguidine,protein synthesis inhibitor,Other MoA
91536,propranolol-(s),91536.0,8.813914,6.2059965,Morgan + MACCS + CACTVS + descriptors,propranolol-(s),adrenergic receptor antagonist,adrenergic receptor antagonist
91610,gliquidone,91610.0,9.124417,7.8346124,Morgan + MACCS + CACTVS + descriptors,gliquidone,sulfonylurea,Other MoA
91617579,hygromycin-b,91617579.0,1.5862743,7.556983,Morgan + MACCS + CACTVS + descriptors,hygromycin-b,polypeptide synthesis inhibitor,Other MoA
91623360,oicr-9429,91623360.0,7.2353806,8.368564,Morgan + MACCS + CACTVS + descriptors,oicr-9429,WDR5/MLL interaction inhibitor,Other MoA
91649,2-hydroxyflutamide,91649.0,7.7872515,8.240532,Morgan + MACCS + CACTVS + descriptors,2-hydroxyflutamide,androgen receptor antagonist,Other MoA
91654624,cc4,91654624.0,1.4966058,9.106938,Morgan + MACCS + CACTVS + descriptors,cc4,nicotinic receptor agonist,Other MoA
91654625,baz2-icr,91654625.0,6.756941,10.615534,Morgan + MACCS + CACTVS + descriptors,baz2-icr,bromodomain inhibitor,Other MoA
91663303,pd1-pdl-inhibitor-1,91663303.0,8.895517,6.7810364,Morgan + MACCS + CACTVS + descriptors,pd1-pdl-inhibitor-1,programmed death ligand inhibitor,Other MoA
91666658,azd3264,91666658.0,9.234427,9.314872,Morgan + MACCS + CACTVS + descriptors,azd3264,IKK inhibitor,Other MoA
91667713,cgp-20712a,91667713.0,9.2972765,9.671752,Morgan + MACCS + CACTVS + descriptors,cgp-20712a,adrenergic receptor antagonist,adrenergic receptor antagonist
91668,nomegestrol-acetate,91668.0,0.29730204,6.6460714,Morgan + MACCS + CACTVS + descriptors,nomegestrol-acetate,progesterone receptor agonist,Other MoA
91668194,pf-06747775,91668194.0,6.7749133,11.266387,Morgan + MACCS + CACTVS + descriptors,pf-06747775,EGFR inhibitor,Other MoA
91668541,i-brd9,91668541.0,7.4543095,8.5873575,Morgan + MACCS + CACTVS + descriptors,i-brd9,bromodomain inhibitor,Other MoA
91669533,erastin,91669533.0,9.180904,7.5320296,Morgan + MACCS + CACTVS + descriptors,erastin,ion channel antagonist,Other MoA
91676,benzofenac,91676.0,8.50722,5.57863,Morgan + MACCS + CACTVS + descriptors,benzofenac,,Unknown
91691128,c34,91691128.0,1.4541082,8.169988,Morgan + MACCS + CACTVS + descriptors,c34,toll-like receptor inhibitor,Other MoA
91691129,ta-01,91691129.0,7.0007544,10.429996,Morgan + MACCS + CACTVS + descriptors,ta-01,casein kinase inhibitor|MAP kinase inhibitor,Other MoA
91707,fenoxaprop-p-ethyl,91707.0,9.230253,10.165008,Morgan + MACCS + CACTVS + descriptors,fenoxaprop-p-ethyl,,Unknown
91754484,pt-2385,91754484.0,8.068887,5.7973166,Morgan + MACCS + CACTVS + descriptors,pt-2385,hypoxia inducible factor inhibitor,Other MoA
91754520,pi3kd-in-2,91754520.0,9.515496,9.619487,Morgan + MACCS + CACTVS + descriptors,pi3kd-in-2,PI3K inhibitor,Other MoA
91758319,mi-14,91758319.0,7.917998,9.78593,Morgan + MACCS + CACTVS + descriptors,mi-14,PI4K inhibitor,Other MoA
91769,zolantidine,91769.0,9.705453,9.711664,Morgan + MACCS + CACTVS + descriptors,zolantidine,histamine receptor antagonist,histamine receptor antagonist
91801202,nemorexant,91801202.0,10.037244,9.813448,Morgan + MACCS + CACTVS + descriptors,nemorexant,orexin receptor antagonist,Other MoA
91810660,coti-2,91810660.0,6.9587736,10.504036,Morgan + MACCS + CACTVS + descriptors,coti-2,anticancer agent,Other MoA
91826086,tc-g-1008,91826086.0,7.9090676,9.824463,Morgan + MACCS + CACTVS + descriptors,tc-g-1008,G protein-coupled receptor agonist,Other MoA
91826088,cu-t12-9,91826088.0,6.9001665,10.562151,Morgan + MACCS + CACTVS + descriptors,cu-t12-9,toll-like receptor agonist,Other MoA
91827373,ni-57,91827373.0,8.97794,8.095663,Morgan + MACCS + CACTVS + descriptors,ni-57,bromodomain inhibitor,Other MoA
91827561,amphotericin-b,91827561.0,0.87634313,7.381856,Morgan + MACCS + CACTVS + descriptors,amphotericin-b,membrane permeability enhancer,Other MoA
91844733,ct7001,91844733.0,6.9441867,11.01337,Morgan + MACCS + CACTVS + descriptors,ct7001,CDK inhibitor,Other MoA
