compound_embedding_row_index,compound_name,n_profiles,mean_total_error,variance_total_error,std_total_error,median_total_error,mean_signature_error,variance_signature_error,std_signature_error,mean_compound_error,variance_compound_error,mean_numeric_error,mean_categorical_error,mean_signature_reconstruction_loss,mean_compound_reconstruction_bce,mean_signature_sign_accuracy,mean_compound_bitwise_accuracy,error_percentile,predictability_score
1072,6-(6-(Diethylamino)pyridin-3-yl)-N-(4-morpholinophenyl)-9H-purin-2-amine; 6-[6-(diethylamino)pyridin-3-yl]-N-(4-morpholin-4-ylphenyl)-7H-purin-2-amine,3,0.10936886,0.00020604655,0.014354325,0.10324817,0.03005761,0.00022549607,0.015016525,0.07628691,1.2408541e-05,0.00021706498,0.0059618503,0.14619560333333334,0.021099236000000004,0.9776718999999999,0.99311155,0.2882664647993944,0.7117335352006056
1584,thiothixene; trans-Thiothixene,21,0.10937509,0.0009075939,0.030126298,0.099548824,0.07042943,0.0006979338,0.02641844,0.03353048,2.1356434e-05,0.0003228025,0.010701252,0.2078719830952381,0.025901208000000002,0.9713445819047619,0.9904734,0.28841786525359575,0.7115821347464042
4762,nimodipine,13,0.10938084,0.0014247898,0.037746385,0.09819955,0.05626204,0.0011530806,0.033957046,0.049246494,1.5217e-05,0.0005003167,0.0075444854,0.1662053886153846,0.038548690000000004,0.97870648,0.98666275,0.2885692657077971,0.7114307342922028
7670,VU-0418000-1; [1-[3-(4-Methylphenoxy)propyl]-4-piperidinyl]-diphenylmethanol,3,0.10941414,0.00051534775,0.022701275,0.096510805,0.048413992,0.00030670562,0.017513013,0.057497013,4.6439814e-05,0.00061150175,0.0067616566,0.1880593,0.006938129,0.98433805,0.9979481,0.2887206661619985,0.7112793338380015
151,Epiquinidine; quinine,21,0.109435834,0.000943157,0.03071086,0.10665922,0.06396896,0.00085508777,0.029241884,0.037855238,2.4059367e-05,0.00053759926,0.01500823,0.2089234580952381,0.004777731,0.9711106323809524,0.9997068600000001,0.28887206661619985,0.7111279333838001
24040,Neocarzinostatin,1,0.10946145,0.0,0.0,0.10946145,0.036041465,0.0,0.0,0.062557876,0.0,0.000921262,0.021355702,0.37115338,0.11909893,0.9206081,0.9621867,0.2890234670704012,0.7109765329295987
6815,2-[[4-[(1-Methyl-2-oxo-4-quinolinyl)oxy]-1-oxobutyl]amino]benzoic acid methyl ester; BRD-K13277629,7,0.10949719,0.00073442206,0.02710022,0.11071909,0.06392368,0.00062014523,0.024902714,0.041015245,2.612784e-05,0.0003875103,0.008961531,0.16735932,0.013629693,0.98354199,0.99516344,0.2891748675246026,0.7108251324753974
8339,5-(2-Phenylethyl)-8-quinolinol; BRD-K95138506,11,0.10951746,0.0008681327,0.02946409,0.11266722,0.05464362,0.00068361906,0.02614611,0.05064864,3.1482476e-05,0.0007607371,0.008146099,0.2099271118181818,0.0023280936,0.9725641127272727,0.99926716,0.28932626797880395,0.710673732021196
26,BRD-K92073408; Norethindrone,13,0.1095242,0.00087264687,0.029540597,0.10359585,0.07376828,0.0006341926,0.025183182,0.02866546,2.716946e-05,0.0003056385,0.014058664,0.19991611430769232,0.009749128999999999,0.9762247861538461,0.99780154,0.2894776684330053,0.7105223315669946
7223,"1-[[(3R,9R,10R)-16-(benzenesulfonamido)-12-[(2S)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-3-(4-fluorophenyl)-1-methylurea; BRD-K08777248",1,0.10957274,0.0,0.0,0.10957274,0.06857682,0.0,0.0,0.035745613,0.0,0.0007738058,0.0101910755,0.15909356,0.0044578845,0.9918367,0.99824125,0.2896290688872067,0.7103709311127933
1264,Thiethylperazine; thiethylperazine,5,0.109576985,0.00031879937,0.017854953,0.099064596,0.04790511,0.0003016974,0.01736944,0.058665913,7.90646e-06,0.00021087137,0.0059275897,0.23714196799999998,0.014506707000000002,0.954121522,0.9958962,0.289780469341408,0.710219530658592
1752,"3-O-[2-[benzyl(methyl)amino]ethyl] 5-O-methyl 2,6-dimethyl-4-(3-nitrophenyl)-3,4-dihydropyridine-3,5-dicarboxylate; nicardipine",11,0.10959336,0.0004901674,0.022139724,0.104482725,0.068359226,0.0004420491,0.021024967,0.02972008,1.9190778e-05,0.00039382538,0.022870569,0.17931149363636364,0.04316106,0.9768768081818181,0.9847573999999999,0.28993186979560936,0.7100681302043906
7782,"BRD-K31999759; N-[(3R,9R,10R)-12-[(2R)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl-[[4-(trifluoromethyl)phenyl]methyl]amino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-3,5-dimethyl-4-isoxazolesulfonamide",12,0.109619856,0.00041852918,0.020457985,0.109432675,0.064849265,0.0003423541,0.018502813,0.036841508,1.5977981e-05,0.00046702052,0.015671361,0.24304797333333336,0.008652186,0.9600295074999999,0.9967756,0.29008327024981073,0.7099167297501893
7222,"1-[[(3R,9R,10S)-16-(benzenesulfonamido)-12-[(2R)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-3-(4-fluorophenyl)-1-methylurea; BRD-K85592362",2,0.109633535,1.176298e-06,0.0010845701,0.109633535,0.06819749,6.27735e-05,0.00792297,0.037343375,3.381883e-05,0.0007229287,0.007896157,0.169438335,0.0044578845,0.98888888,0.99824125,0.2902346707040121,0.7097653292959879
3966,1-(4-chlorophenyl)-4-(piperidin-1-yl)-1H-imidazol-2(5H)-one; 3-(4-chlorophenyl)-5-piperidin-1-yl-4H-imidazol-2-one,2,0.10963932,1.0871584e-05,0.003297206,0.10963932,0.020119855,7.44385e-06,0.002728342,0.08708464,1.8848599e-06,0.0002553074,0.0047675236,0.08058622700000001,0.03781505,1.0,0.98856807,0.29038607115821347,0.7096139288417865
8280,Pharmakon1600-01502350; idoxuridin,10,0.10964648,0.0012430807,0.03525735,0.097326614,0.080760606,0.0010311812,0.032112006,0.022191595,3.1024305e-05,0.0004156638,0.013222285,0.187271792,0.009266113,0.9804309889999999,0.9969222,0.29053747161241483,0.7094625283875852
5419,Sertaconazole; sertaconazole,8,0.109663665,0.0013440542,0.03666135,0.09988329,0.06921673,0.00110912,0.03330345,0.035891928,7.8381e-06,0.0009453269,0.008731874,0.16746054625,0.03943169,0.98202883875,0.9876887,0.2906888720666162,0.7093111279333838
7175,"(8R,9R,10S)-9-[4-(3-cyanophenyl)phenyl]-10-(hydroxymethyl)-N-(2-methoxyphenyl)-1,6-diazabicyclo[6.2.0]decane-6-carboxamide; SA-1922257",1,0.10968872,0.0,0.0,0.10968872,0.0553396,0.0,0.0,0.046891533,0.0,0.0005818351,0.014682437,0.23590338,0.010279678,0.9634146,0.99706876,0.29084027252081757,0.7091597274791824
1086,"1,2-Dimethyl-4-[ethyl(phenyl)amino]-6-(methylamino)-1-pyrimidinium; 4-N-ethyl-6-N,1,2-trimethyl-4-N-phenylpyrimidin-1-ium-4,6-diamine; ZD-7288",4,0.109701246,0.00062923576,0.025084572,0.11900598,0.060413256,0.0007748406,0.027835956,0.03835034,3.0792133e-05,0.00023108232,0.021782871,0.34878599499999996,0.032865155,0.91154571,0.9897406,0.29099167297501893,0.7090083270249811
3888,"Verproside; [(1S,2S,4S,5S,6R,10S)-2-(hydroxymethyl)-10-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,9-dioxatricyclo[4.4.0.02,4]dec-7-en-5-yl] 3,4-dihydroxybenzoate",2,0.10973147,7.955984e-05,0.008919632,0.10973147,0.047632463,7.798112e-05,0.008830692,0.058320805,9.055641e-07,0.00037507463,0.0074063856,0.080127585,0.028269196,1.0,0.9903268,0.2911430734292203,0.7088569265707797
6809,5-Bromo-2-[[2-(4-tert-butylphenoxy)-1-oxoethyl]amino]benzoic acid methyl ester; BRD-K44494044,2,0.10973884,2.565711e-05,0.0050652875,0.10973884,0.056705788,2.5458061e-05,0.005045597,0.043611676,1.7099366e-05,0.0008130025,0.018517569,0.21227792499999998,0.00633627,0.97176197,0.99780154,0.29129447388342167,0.7087055261165783
8381,"4-[4-(Phenylmethyl)-1-piperazinyl]thieno[2,3-d]pyrimidine; BRD-K75477256",4,0.10974145,0.00085530983,0.029245678,0.09957418,0.06425971,0.00050816784,0.022542581,0.039222233,4.057246e-05,0.00030638408,0.0123964595,0.19817152500000002,0.004756244,0.9770632775,0.9988275,0.29144587433762303,0.708554125662377
7967,Dibenzoylmethane; dibenzoylmethane,1,0.10975452,0.0,0.0,0.10975452,0.063638344,0.0,0.0,0.0407188,0.0,0.0008927145,0.010437655,0.1989551,0.00115359,0.97759676,0.99970686,0.2915972747918244,0.7084027252081756
1898,"8-pCPT-2'-O-Me-cAMP; 9-[(4aR,6R,7R,7aR)-2-hydroxy-7-methoxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-8-(4-chlorophenyl)sulfanylpurin-6-amine",3,0.10975491,1.6962103e-05,0.0041185077,0.108023904,0.029383192,1.0042067e-05,0.0031689222,0.07633283,1.2804683e-06,0.000254369,0.007976036,0.111685942,0.025483508,1.0,0.9925253,0.2917486752460257,0.7082513247539743
2019,"Sdz isq 844; [(3S)-1-(3,5-dimethoxyphenyl)-6,7-dimethoxy-3,4-dihydroisoquinolin-3-yl]methanol",1,0.10976576,0.0,0.0,0.10976576,0.028004738,0.0,0.0,0.07696593,0.0,0.0006750007,0.0093202,0.19811568,0.024298644,0.962963,0.99149936,0.2919000757002271,0.708099924299773
1696,Maprotiline; maprotiline,29,0.10976776,0.00066893053,0.025863692,0.10414908,0.062168207,0.0005751102,0.023981456,0.041283414,1.9163339e-05,0.0002527498,0.012531178,0.21499730034482759,0.021354467,0.9704277751724139,0.9932581,0.29205147615442845,0.7079485238455716
1849,2-Chloro-5-(3-(2-(3-methoxypropyl)pyridin-4-yl)-1H-indole-6-carbonyl)benzenesulfonamide; 2-chloro-5-[3-[2-(3-methoxypropyl)pyridin-4-yl]-1H-indole-6-carbonyl]benzenesulfonamide,2,0.10977438,0.0013441546,0.036662716,0.10977438,0.034019724,0.00068516145,0.026175587,0.07385846,0.0001589199,0.0006224428,0.0035434326,0.226350005,0.026964856,0.99828768,0.9912062,0.2922028766086298,0.7077971233913702
95,Mdl72527,1,0.10980883,0.0,0.0,0.10980883,0.026858712,0.0,0.0,0.07951568,0.0,0.00030436332,0.006747137,0.03913587,0.015096151,1.0,0.9963359,0.2923542770628312,0.7076457229371689
2152,AR-A014418,21,0.109816134,0.00093557034,0.030587092,0.10727078,0.0719181,0.0008789285,0.029646728,0.031985585,2.112099e-05,0.00070428406,0.011543174,0.20104237666666666,0.007941081,0.9747175414285714,0.99706876,0.29250567751703255,0.7074943224829675
5347,Atazanavir; atazanavir,1,0.10982712,0.0,0.0,0.10982712,0.06977961,0.0,0.0,0.03498255,0.0,0.0010302457,0.009717829,0.1398509,0.012697876,0.9939394,0.99574965,0.2926570779712339,0.7073429220287661
3553,5-iodotubercidin; 7-Iodo-7-deaza-D-guanosine,51,0.10984394,0.0010250623,0.03201659,0.10916915,0.075186506,0.00083333475,0.028867539,0.027978215,2.9575554e-05,0.00041326525,0.01319313,0.1971039605882353,0.0133837955,0.9737271817647059,0.9963359,0.2928084784254353,0.7071915215745648
920,Tracazolate; tracazolate,10,0.10984427,0.0010141111,0.03184511,0.10401451,0.06067084,0.0006997482,0.026452754,0.04167763,3.2406344e-05,0.000604192,0.014749916,0.20368201199999997,0.014723571,0.9702526499999999,0.99457717,0.29295987887963665,0.7070401211203634
6679,"BRD-K86231656; N-[4-(1,3-benzothiazol-2-yl)phenyl]-N-methylcarbamic acid tert-butyl ester",2,0.10987017,2.5781053e-05,0.0050775046,0.10987017,0.05767434,3.974037e-07,0.00063039834,0.04677448,2.8509528e-05,0.0005015423,0.010642095,0.15498885,0.012109101,0.99094365,0.9963359,0.293111279333838,0.706888720666162
1540,"(9-methyl-3-oxa-9-azatricyclo[3.3.1.02,4]nonan-7-yl) 1H-indole-3-carboxylate; CID 14403147",2,0.1098799,4.6355367e-06,0.0021530297,0.1098799,0.026350247,1.1424992e-05,0.0033800877,0.080818266,6.2219297e-06,0.0010928488,0.0049856314,0.095171615,0.029424006,1.0,0.9893009,0.2932626797880394,0.7067373202119607
6724,BRD-K67548518; CID 73819568,16,0.10988669,0.0005879342,0.024247356,0.10256384,0.07228474,0.0004824358,0.021964423,0.025401939,2.8453222e-05,0.0005366023,0.024185378,0.197307344375,0.0117279235,0.974863023125,0.9964825,0.29341408024224075,0.7065859197577593
529,aminopurvalanol A; aminopurvalanol-a,37,0.109890796,0.00025915954,0.016098434,0.11037713,0.056480125,0.00020354435,0.014266896,0.044654083,2.70659e-05,0.000407854,0.017350044,0.2028151952972973,0.020501202,0.9734236802702702,0.99428403,0.2935654806964421,0.7064345193035579
2197,"1-[(2S,3S)-5-[(2S)-1-hydroxypropan-2-yl]-2-[[(4-methoxyphenyl)sulfonyl-methylamino]methyl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-10-yl]-3-(1-naphthalenyl)urea; SA-94315",1,0.1098925,0.0,0.0,0.1098925,0.075980276,0.0,0.0,0.02379047,0.0,0.00027727388,0.020132596,0.18132085,0.004139267,0.9878049,0.9988275,0.2937168811506434,0.7062831188493566
4230,Maxacalcitol-D6; maxacalcitol,33,0.10990889,0.0006181119,0.024861855,0.1148169,0.07721172,0.00056689745,0.023809606,0.023043845,6.8480826e-06,0.00042624987,0.019136148,0.21926672060606062,0.040510897,0.9707241166666667,0.98812836,0.2938682816048448,0.7061317183951552
7285,"BRD-K79758054; N-[(2R,3R)-2-[[(3,4-dichlorophenyl)methyl-methylamino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]methanesulfonamide",1,0.10991086,0.0,0.0,0.10991086,0.08276838,0.0,0.0,0.02236452,0.0,0.0005977621,0.009316821,0.17710666,0.0041628107,0.9838384,0.9985344,0.29401968205904616,0.7059803179409538
11412,roxithromycin,4,0.10992119,0.00015331655,0.012382104,0.10987362,0.055117477,0.0001902746,0.013794007,0.0528558,4.955071e-06,0.00022949284,0.0038040108,0.15470360500000002,0.021386126,0.9801424425,0.9939909,0.29417108251324753,0.7058289174867525
6998,"BRD-K60756411; N-[(3S,9S,10S)-12-[(2R)-1-hydroxypropan-2-yl]-9-[[(4-methoxyphenyl)methyl-methylamino]methyl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]cyclohexanecarboxamide",4,0.109925315,0.00062183343,0.024936588,0.11736142,0.069681995,0.00060125074,0.024520414,0.02978906,1.2470961e-05,0.00046890712,0.020720955,0.18397687000000001,0.003082275,0.9853226749999999,0.9988275,0.2943224829674489,0.7056775170325511
6430,CID 6602442; hydrocortisone-phosphate,3,0.10993785,0.00021804031,0.014766188,0.10189154,0.0663141,0.00027020692,0.016437974,0.03854979,2.0354608e-05,0.00031798103,0.010020714,0.16925161333333336,0.020680439,0.9912321433333334,0.992965,0.29447388342165026,0.7055261165783497
8179,"(4-Chlorophenyl)-[1-(4-thieno[2,3-d]pyrimidinyl)-4-piperidinyl]methanone; BRD-K82580504",5,0.109946564,0.0003076159,0.017538982,0.11099473,0.0727167,0.00030538597,0.017475296,0.031566896,3.75679e-05,0.00020407015,0.011244303,0.174726296,0.010821787,0.98341606,0.9953100000000001,0.29462528387585163,0.7053747161241484
1202,Suplatast; [3-[4-(3-ethoxy-2-hydroxypropoxy)anilino]-3-oxopropyl]-dimethylsulfanium,3,0.109968744,6.432113e-06,0.0025361637,0.10903416,0.027150497,5.2062846e-06,0.0022817277,0.07992895,2.7435777e-07,0.00029786152,0.0056594624,0.032419399,0.016483018,1.0,0.99531,0.294776684330053,0.705223315669947
6558,"1,6-Dimethyl-3-propylpyrimido(5,4-e)(1,2,4)triazine-5,7-dione; BRD-K28916077",8,0.10997453,0.0005514949,0.023483928,0.10715677,0.06232872,0.0003321819,0.018225858,0.037569612,2.9895175e-05,0.00029844648,0.020033037,0.2031128175,0.044750836,0.97145302,0.98299867,0.29492808478425436,0.7050719152157456
6685,"(3R)-2-[(R)-tert-butylsulfinyl]-N-cyclohexyl-4-[3-[3-(dimethylcarbamoyl)phenyl]phenyl]-3-(2-hydroxyethyl)-1,3-dihydropyrrolo[3,4-c]pyridine-6-carboxamide; BRD-K08663380",1,0.10999407,0.0,0.0,0.10999407,0.062408112,0.0,0.0,0.038011782,0.0,0.0011286781,0.018696869,0.1879192,0.025638035,0.9734694,0.9912062,0.29507948523845573,0.7049205147615443
274,"[(1R,2S,11R,12R,15R,16S)-15-acetyl-9-chloro-2,16-dimethyl-6-oxo-15-pentacyclo[9.7.0.02,8.03,5.012,16]octadeca-7,9-dienyl] acetate; cyproterone",5,0.11001166,0.00021463951,0.014650582,0.10903878,0.048910215,0.00017893424,0.013376629,0.058357485,9.317068e-06,0.0005396917,0.0052720625,0.134510938,0.050993,0.983741402,0.9822659,0.2952308856926571,0.7047691143073429
2760,3-(5-amino-4-benzoyl-pyrazol-1-yl)-N-cyclopropyl-4-methylbenzamide; 3-(5-amino-4-benzoylpyrazol-1-yl)-N-cyclopropyl-4-methylbenzamide,4,0.11001183,0.0018547997,0.043067385,0.09491304,0.056446414,0.0014902512,0.03860377,0.050779946,6.980924e-05,0.0015994688,0.0049311486,0.08559549625,0.014527781,0.9886201975,0.9950169,0.29538228614685846,0.7046177138531415
3881,Glafenine; glafenine,5,0.11001855,0.0011719097,0.034233168,0.09577383,0.05041207,0.00092904293,0.030480204,0.055871762,1.2520115e-05,0.00045151444,0.007288827,0.239252866,0.013246352,0.952422464,0.9960428,0.29553368660105983,0.7044663133989402
77,Tacalcitol; tacalcitol,31,0.11005648,0.0010996981,0.033161696,0.09758684,0.07697967,0.0009822635,0.031341083,0.024339996,1.7561893e-05,0.0005494948,0.017253844,0.18687827451612904,0.013104334,0.9793860996774194,0.9963359000000002,0.29568508705526114,0.7043149129447388
566,"(4aR,10aS)-5,6-dihydroxy-1,1-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthrene-4a-carboxylic acid; Carnosic Acid",4,0.11006333,0.0014581446,0.03818566,0.092636496,0.043536507,0.0009645791,0.031057674,0.063003995,4.7081354e-05,0.00048867724,0.0068501844,0.09117757975,0.026149781,0.990556525,0.9925253,0.2958364875094625,0.7041635124905374
595,Aminopentamide; aminopentamide,1,0.11010304,0.0,0.0,0.11010304,0.068440944,0.0,0.0,0.038258262,0.0,0.0013990459,0.006248052,0.15644683,0.01366662,0.9878049,0.9956031,0.2959878879636639,0.7040121120363361
2644,Antipyrine; phenazone,6,0.11013501,0.0009233359,0.030386446,0.10074943,0.06478117,0.00043124013,0.02076632,0.03768624,4.1904037e-05,0.00075040176,0.015035033,0.18416445333333334,0.013511263,0.9765070033333334,0.9963359,0.29613928841786524,0.7038607115821347
756,Beclomethasone Dipropionate; beclomethasone-dipropionate,55,0.11014559,0.000515711,0.022709271,0.10935507,0.07390774,0.0004919118,0.022179084,0.029145885,1.3586988e-05,0.00035517965,0.014041866,0.1794985458181818,0.03098437,0.9828969416363637,0.99018025,0.2962906888720666,0.7037093111279333
8189,"BRD-K89059493; Phenyl-[1-(4-thieno[2,3-d]pyrimidinyl)-4-piperidinyl]methanone",2,0.11014629,0.0015478914,0.03934325,0.11014629,0.061017267,0.0013499497,0.036741663,0.044514127,4.503327e-06,0.00031408487,0.009104157,0.194506255,0.009508255,0.981674125,0.9964825,0.296442089326268,0.703557910673732
1260,3-((6-((5-Chloropyridin-2-yl)amino)pyrimidin-4-yl)amino)-4-(ethylsulfonyl)-N-methylbenzenesulfonamide; 3-[[6-[(5-chloropyridin-2-yl)amino]pyrimidin-4-yl]amino]-4-ethylsulfonyl-N-methylbenzenesulfonamide,2,0.11015262,0.00047386356,0.02176841,0.11015262,0.049590223,0.00073785847,0.027163552,0.058618587,1.2152949e-05,0.00023769223,0.0037925295,0.045156454,0.026277805,0.9971591,0.9912062,0.29659348978046934,0.7034065102195306
7356,"N-[(2S,3R)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenylphenyl)methyl]amino]methyl]-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-3-(4-morpholinyl)propanamide; SA-89210",2,0.110199116,0.000109855435,0.010481195,0.110199116,0.063229844,8.4157815e-05,0.009173756,0.03156437,1.8747329e-06,0.0006873137,0.030534886,0.20829809,0.0046227244,0.9758186,0.9983878,0.2967448902346707,0.7032551097653292
2040,(S)-Scoulerine; scoulerine,8,0.11020784,0.00051847217,0.022769984,0.10706068,0.05226606,0.00053011655,0.023024261,0.054426666,1.3112517e-05,0.0006284093,0.00677887,0.208565415,0.011620441,0.9654280825,0.99574965,0.2968962906888721,0.7031037093111279
5052,fosfosal,4,0.11022063,4.0155097e-05,0.006336807,0.10977888,0.055118088,7.152679e-05,0.0084573515,0.05191605,7.460813e-06,0.0011917959,0.0058962693,0.146185185,0.010687781,0.978875825,0.9969222,0.29704769114307344,0.7029523088569265
3218,"(1E)-1-(diaminomethylidenehydrazinylidene)-2,3-dihydroindene-4-carboximidamide; Sardomozide",1,0.11022867,0.0,0.0,0.11022867,0.034707695,0.0,0.0,0.07424272,0.0,0.00018331513,0.0024831914,0.18961905,0.022648966,0.9644128,0.991939,0.2971990915972748,0.7028009084027251
7130,"6-(3,5-dimethyl-4-isoxazolyl)-N-[(3-methoxyphenyl)methyl]-4-quinazolinamine; BRD-K23412959",16,0.11024849,0.00080419367,0.028358309,0.10644364,0.070100166,0.0006284805,0.025069514,0.03424826,4.558525e-05,0.0008131847,0.011474857,0.22066202937499999,0.00776475,0.9666656425,0.99706876,0.2973504920514762,0.7026495079485238
720,"5,6,8-trihydroxy-2-methyl-9-(5,6,8-trihydroxy-2-methyl-4-oxo-2,3-dihydrobenzo[g]chromen-9-yl)-2,3-dihydrobenzo[g]chromen-4-one; Cephalochromin",2,0.110321805,0.0015220387,0.039013315,0.110321805,0.051921204,0.001634377,0.040427428,0.05590232,4.177865e-07,0.002151886,0.00413581,0.11575690999999999,0.030622808,0.99383563,0.9904734,0.2975018925056775,0.7024981074943225
2532,Estriol; estriol,14,0.11034792,0.0005781959,0.024045706,0.10532381,0.060883284,0.00046092382,0.021469135,0.041940827,4.2050844e-05,0.00013656286,0.01499298,0.22636235757142859,0.009519157,0.958108435,0.997655,0.29765329295987886,0.7023467070401211
8191,"KU-C104230; [4-[2-(3-Chlorophenyl)-5-phenyl-7-pyrazolo[1,5-a]pyrimidinyl]-1-piperazinyl]-phenylmethanone",2,0.11035397,1.248024e-05,0.0035327382,0.11035397,0.074868724,4.662734e-05,0.0068284217,0.031531326,8.992357e-06,0.0005009527,0.0077074505,0.20837748,0.010322884,0.97776525,0.99662906,0.2978046934140802,0.7021953065859198
7814,4-[(1-methyl-2-oxo-4-quinolinyl)oxy]-N-(4-pyridin-4-yl-2-pyridinyl)butanamide; BRD-K83670234,13,0.11035804,0.00041628777,0.020403132,0.11044866,0.06669518,0.00036059725,0.018989397,0.038704354,6.310631e-05,0.0004027708,0.009755893,0.16945406846153846,0.013031251,0.9825841315384616,0.9944306,0.2979560938682816,0.7020439061317184
3659,Indoramin; N-[1-[2-(1H-indol-3-yl)ethyl]piperidin-4-yl]benzamide; indoramin,6,0.1103639,0.0015206173,0.03899509,0.11641469,0.055699643,0.0012027394,0.034680534,0.047839995,2.1822937e-06,0.00047560097,0.013458281,0.22916836333333332,0.0024022968,0.97509149,0.9991206,0.29810749432248296,0.701892505677517
7879,KIN001-260,3,0.11040077,0.0007801694,0.02793151,0.09749396,0.055879936,0.00024144087,0.015538368,0.042905714,9.179857e-05,0.00041177706,0.02306554,0.2048299033333333,0.08177423,0.97620825,0.97405833,0.2982588947766843,0.7017411052233157
