compound_embedding_row_index,compound_name,n_profiles,mean_total_error,variance_total_error,raw_error_inverted_score,mean_source_normalized_error_z,source_normalized_inverted_score,predictability_score,source_normalized_predictability_score
2349,Belzutifan,140,0.041801233,8.2448e-05,1.0,-0.1578777694463068,0.8561060277662222,0.9903103709311128,0.8090840272520817
1784,Eplerenone; eplerenone,138,0.041842245,0.00025545142,1.0,-0.3048772709521307,0.8857479515599257,0.9901589704769116,0.8716124148372445
5186,Bosentan (hydrate); Bosentan Monohydrate,147,0.041843224,0.00027633677,1.0,-0.3467327160998281,0.8941879523946934,0.99000757002271,0.8852384557153672
5204,Cytarabine (hydrochloride); Cytarabine Hydrochloride,135,0.041847035,0.00013079165,1.0,-0.1540649180110903,0.8553371799094496,0.9898561695685087,0.8065102195306586
155,Tirabrutinib,139,0.041853067,0.00010712047,0.9999783477123662,-0.1535626493478515,0.8552358992296706,0.9897047691143074,0.8063588190764572
2574,APTO-253; Apto-253,140,0.041904643,0.00012233728,0.9997854980517022,-0.149269173711179,0.8543701352214346,0.989553368660106,0.8052990158970477
1888,Relugolix,138,0.041964866,0.00012471367,0.999560316085009,-0.1442554895280159,0.8533591437353367,0.9894019682059046,0.8040878122634367
5214,"(S)-N-(1-cyclopropyl-2,2,2-trifluoroethyl)-4-(6-(4-fluorophenyl)pyrazolo[1,5-a]pyrimidin-3-yl)thiophene-2-carboxamide; ULK-101",141,0.04198058,0.00010069007,0.9995015593072892,-0.1429475455114191,0.8530954015017289,0.9892505677517032,0.8031794095382286
5131,Almonertinib (mesylate); Almonertinib mesylate,139,0.041983966,0.00012582248,0.9994888985939534,-0.1426656389899002,0.8530385560597905,0.989099167297502,0.8028766086298259
5192,"5-((6-([1,1'-biphenyl]-4-yl)-5-chloro-1H-benzo[d]imidazol-2-yl)oxy)-2-methylbenzoic acid; MK-3903",143,0.041990664,0.00010045219,0.9994638538633204,-0.1421080597041533,0.8529261221907791,0.9889477668433004,0.8024224072672218
2711,"(R)-9-(4-(1-aminopropan-2-yl)phenyl)-8-hydroxy-6-methylthieno[2,3-c]quinolin-4(5H)-one; OTS514",143,0.042133212,8.294342e-05,0.998930847553635,-0.1302409036236315,0.8505331526052811,0.9887963663890992,0.7972747918243754
5130,Osimertinib (mesylate); Osimertinib Mesylate,140,0.0421846,0.0001040871,0.9987387008504746,-0.1259630129345526,0.849670531245994,0.9886449659348978,0.7954579863739591
5210,Niclosamide (olamine); Niclosamide ethanolamine salt,139,0.042337965,0.00012061244,0.9981652483103836,-0.1131954449644509,0.8470959968229252,0.9884935654806964,0.7898561695685087
241,Medroxyprogesterone Acetate; Medroxyprogesterone acetate,146,0.042380158,0.000103248014,0.9980074829595925,-0.1262987078228396,0.8497382229197386,0.9883421650264952,0.7957607872823619
5518,Ouabain (Octahydrate); Ouabain Octahydrate,144,0.04250286,8.9047935e-05,0.9975486835361631,-0.0994680034897605,0.8443279073402601,0.9881907645722936,0.7856169568508705
5160,Dorzolamide (hydrochloride); Dorzolamide Hydrochloride,138,0.042561825,0.00013412297,0.997328205402127,-0.0945593372278687,0.843338092342432,0.9880393641180923,0.784102952308857
2504,"(2R)-2-methyl-6-nitro-2-[[4-[4-[4-(trifluoromethoxy)phenoxy]piperidin-1-yl]phenoxy]methyl]-3H-imidazo[2,1-b][1,3]oxazole; Delamanid",142,0.042564668,0.00012751644,0.9973175750394531,-0.0932704281425755,0.8430781884346507,0.987887963663891,0.7834973504920515
1590,AZD2858; Azd2858,140,0.04257625,0.00011657181,0.9972742683702694,-0.0933585788602679,0.8430959637116375,0.9877365632096896,0.7836487509462529
5194,LY-2584702 (tosylate salt),144,0.042677317,9.657972e-05,0.996896365146787,-0.0849447468677646,0.8413993445790554,0.9875851627554882,0.7797123391370174
1829,Sinomenine,143,0.04272854,0.00015931553,0.9967048354010101,-0.0806803859905336,0.8405394514579436,0.9874337623012868,0.7781983345950038
5199,Clonidine (hydrochloride); Clonidine Hydrochloride,142,0.042804316,0.00013857496,0.996421498657438,-0.0743720737773881,0.8392674028593193,0.9872823618470856,0.7754731264193793
278,"Estradiol Acetate; [(8R,9S,13S,14S,17S)-17-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-yl] acetate",1,0.04282844,0.0,0.9963312957488398,-1.1067555371315767,1.0,0.987130961392884,0.998334595003785
581,Ritonavir; ritonavir,146,0.042942334,0.00022223082,0.9959054306322804,-0.1875286120101711,0.8620850141348416,0.9869795609386828,0.8245268735806207
5163,Indacaterol (maleate); Indacaterol maleate,144,0.042954836,0.000272823,0.9958586839582921,-0.200840282830016,0.8647692649517947,0.9868281604844814,0.8307342922028766
5144,Benproperine (phosphate); Benproperine Phosphate,134,0.042995486,9.150117e-05,0.9957066880938205,-0.058457468467179,0.8360582796107388,0.98667676003028,0.7688115064345193
5135,Goserelin (acetate); Goserelin Acetate,142,0.043010183,0.00022325649,0.9956517340170642,-0.0572341199345023,0.8358115957539415,0.9865253595760788,0.7682059046177139
5183,Omeprazole (sodium),288,0.043042388,0.00023255344,0.9955313151532189,-0.2084660000276238,0.8663069635543637,0.9863739591218774,0.8334595003785011
4066,BI-78D3,151,0.04310059,0.00028972418,0.9953136899796893,-0.3034803294998645,0.8854662633116789,0.986222558667676,0.871006813020439
585,AZD1390; Azd-1390,141,0.04311499,0.00012656301,0.9952598464262232,-0.0485086834771146,0.8340521426953442,0.9860711582134748,0.7635124905374716
5754,(E)-4-methoxy-4-oxobut-2-enoic acid; Monomethyl Fumarate,4,0.043149605,3.0589024e-05,0.9951304162454437,-1.10230508920045,1.0,0.9859197577592732,0.9981831945495836
5128,Bisoprolol (hemifumarate),139,0.043196853,6.58169e-05,0.9949537495639048,-0.0416937565497829,0.8326779370513093,0.985768357305072,0.7595760787282362
5165,"(E)-3-(3-chlorophenyl)-N-(2-((1,1-dioxidotetrahydro-2H-thiopyran-4-yl)(methyl)amino)-2-oxoethyl)acrylamide; ML264",143,0.04326109,0.00014656011,0.994713558706683,-0.0363462271336787,0.8315996268678529,0.9856169568508706,0.7566994700984103
321,Saquinavir,151,0.043278635,0.00017492149,0.9946479555715746,-0.1864096281262682,0.8618593750362511,0.9854655563966692,0.824224072672218
5157,Lidocaine (hydrochloride); Lidocaine Hydrochloride,144,0.04334084,0.00010782301,0.9944153626380084,-0.029707017562704,0.8302608540003444,0.985314155942468,0.7530658591975776
4096,Daidzin,139,0.043369256,0.00014179676,0.9943091113591689,-0.0273412663304006,0.829783808724514,0.9851627554882664,0.751551854655564
5528,"Benzo(g)-1,3-benzodioxolo(5,6-a)quinolizinium, 5,6-dihydro-9,10-dimethoxy-, chloride, monohydrate; Berberine (chloride hydrate)",143,0.043382592,0.00016708166,0.9942592462460423,-0.0262312077104928,0.8295599693734903,0.9850113550340652,0.7509462528387585
5530,S-Adenosyl-L-methionine (disulfate tosylate),144,0.043402217,0.00013807882,0.9941858657087667,-0.0245972427005674,0.8292304861724615,0.9848599545798638,0.7501892505677517
3760,Larotrectinib,144,0.04356974,0.00011105993,0.9935594744860388,-0.0106511420121015,0.8264183048412858,0.9847085541256624,0.7444360333080999
4076,"5-Fluorouracil; 5-fluoro-1H-pyrimidine-2,4-dione",140,0.04372771,0.000110062625,0.9929688032262455,0.0024997800638337,0.8237664684336884,0.984557153671461,0.73777441332324
1838,2-[(E)-[5-methoxy-1-[4-(trifluoromethyl)phenyl]pentylidene]amino]oxyethanamine; Fluvoxamine,149,0.04373463,0.00031339814,0.9929429284074966,-0.2916197701280093,0.8830746239288929,0.9844057532172596,0.8666161998485995
5146,"2-Pyridinamine, 3-((1R)-1-(2,6-dichloro-3-fluorophenyl)ethoxy)-5-(1-(4-piperidinyl)-1H-pyrazol-4-yl)-, hydrochloride (1:1); Crizotinib (hydrochloride)",143,0.043748286,0.00016784514,0.9928918667709598,0.0042125572685634,0.8234210930354176,0.9842543527630584,0.7373202119606359
3348,H-9; N-(2-Aminoethyl)isoquinoline-5-sulfonamide; N-(2-aminoethyl)isoquinoline-5-sulfonamide,3,0.043845665,8.051384e-06,0.9925277534797816,-1.092659702529569,1.0,0.9841029523088568,0.997880393641181
5526,2-chloro-10-(4-methoxybenzoyl)-10H-phenothiazine; Tubulin inhibitor 6,138,0.043915603,0.00014643632,0.9922662458101772,0.0181417220385601,0.8206123267716365,0.9839515518546555,0.7312641937925815
4,Quinestrol,144,0.043986626,0.00014854726,0.9920006811783845,0.0240541915654148,0.8194200984351298,0.9838001514004542,0.7280847842543527
5532,"2-((3,4-Bis((4-fluorobenzyl)oxy)benzyl)amino)ethanol hydrochloride; XRK3F2",142,0.04406345,7.266705e-05,0.9917134258206435,0.0304494434985421,0.8181305187528762,0.9836487509462528,0.725662376987131
5533,L-Thyroxine (sodium salt pentahydrate); Levothyroxine sodium pentahydrate,142,0.04407226,0.00011848072,0.991680484035502,0.0311829505647124,0.8179826096760778,0.9834973504920514,0.7255109765329296
5216,Larotrectinib Sulfate; Larotrectinib sulfate,138,0.044101775,0.00014491042,0.9915701234465751,0.0336400969889608,0.8174871348866299,0.98334595003785,0.72445117335352
5139,Ralimetinib Mesylate; Ralimetinib dimesylate,142,0.044102196,0.0001041133,0.9915685492704633,0.0336751017346064,0.817480076304851,0.9831945495836488,0.7242997728993187
1834,Artemether,139,0.04412298,0.00012145166,0.9914908350749607,0.0354056249064277,0.8171311224957775,0.9830431491294472,0.723542770628312
5151,Pravastatin (sodium); Pravastatin Sodium,140,0.044202335,0.00012784524,0.991194115964871,0.0420117140375328,0.8157990282465267,0.982891748675246,0.7202119606358819
721,Methylprednisolone Succinate; Methylprednisolone succinate,137,0.04420432,0.00012204872,0.9911866937805911,0.0421771381016957,0.8157656710755613,0.9827403482210446,0.7200605601816805
635,Voriconazole,140,0.044246905,0.00016125571,0.9910274626886224,-0.0209551620133757,0.8284960736263347,0.9825889477668432,0.7488266464799395
2900,Radotinib,141,0.044291057,0.00013916164,0.9908623723710787,0.0493977529366649,0.8143096599157319,0.982437547312642,0.7165783497350492
5527,(+)-Isocorydine; Isocorydine,146,0.044347595,0.0001458854,0.9906509691192829,-0.00962311524465,0.8262110069199559,0.9822861468584406,0.7441332323996972
847,Orlistat,149,0.04436629,0.00025179604,0.9905810659781684,-0.2152473692828968,0.8676744024138334,0.9821347464042391,0.8360333080999243
322,Finasteride,150,0.04438295,0.00037091455,0.9905187719781169,-0.3031095704744568,0.8853915010800768,0.981983345950038,0.870552611657835
5148,Tofacitinib (citrate); Tofacitinib Citrate,141,0.04443849,8.498896e-05,0.9903111003837071,0.0616712267106927,0.8118347578203711,0.9818319454958364,0.7105223315669946
5173,Pralsetinib,144,0.044453952,0.0001173886,0.990253285868173,0.0629587699697465,0.8115751293265666,0.9816805450416352,0.7099167297501893
2736,AZD-7648; Azd-7648,140,0.044472992,9.863245e-05,0.9901820927252568,0.0645439687373639,0.8112554796639062,0.9815291445874338,0.7091597274791824
767,Posaconazole,137,0.04457398,0.00010120505,0.9898044848934914,0.0729510295150266,0.8095602259225821,0.9813777441332324,0.7056775170325511
732,Elimusertib; Elimusertib hydrochloride,144,0.04468228,0.00018099185,0.9893995365017992,0.0819665824344019,0.8077422719169107,0.981226343679031,0.701892505677517
5129,Adagrasib,142,0.044689823,0.00016812781,0.9893713322015357,0.0539553695640317,0.8133906328213171,0.9810749432248296,0.7146101438304315
3078,c-Kit-IN-1,143,0.044710416,0.00014609042,0.9892943321809438,0.0843090444242822,0.80726992283353,0.9809235427706284,0.7000757002271008
5155,Fingolimod (hydrochloride); Fingolimod Hydrochloride,138,0.04471154,0.000106584914,0.9892901293924649,0.084402714303024,0.8072510346374547,0.980772142316427,0.6999242997728994
3294,BAY1125976; Bay-1125976,143,0.044749964,8.944535e-05,0.9891464568439664,0.0876013601699416,0.8066060391370689,0.9806207418622256,0.6982588947766843
3558,Adenine,143,0.044852592,0.0001540114,0.9887627168297229,0.0961451561408879,0.8048832132329979,0.9804693414080242,0.6949280847842543
5523,Methyl Aminolevulinate Hydrochloride; Methyl aminolevulinate (hydrochloride),138,0.04486508,0.00010550234,0.9887160225036338,0.0971846406140117,0.8046736049062932,0.9803179409538229,0.6944738834216503
2701,Tomivosertib,139,0.0448794,0.00012626861,0.9886624780810204,0.0983766527940843,0.8044332399129366,0.9801665404996216,0.6935654806964421
5287,Daptomycin,138,0.044922628,0.0001140561,0.988500842724824,0.1019756767102211,0.8037075096107177,0.98001514004542,0.6920514761544285
5522,Benztropine (mesylate); Benztropine mesylate,137,0.04493709,0.00014052566,0.9884467673449473,0.103179439700352,0.8034647751085349,0.9798637395912188,0.6911430734292203
1846,Aliskiren,148,0.044959936,0.00016833631,0.9883613430517192,-0.0088208061607128,0.8260492241623176,0.9797123391370174,0.7436790310370931
243,Abiraterone Acetate; Abiraterone acetate,143,0.045006245,0.00011574913,0.9881881874185625,0.0710856698281645,0.8099363690327248,0.979560938682816,0.7067373202119607
5153,Vinblastine (sulfate); Vinblastine Sulfate,143,0.04507003,0.00017070776,0.9879496866506579,0.1142464217217413,0.8012331577605583,0.9794095382286148,0.6850870552611658
3315,Capivasertib,141,0.04508607,0.00018107855,0.9878897109147138,0.1155820373367753,0.8009638356480819,0.9792581377744132,0.6844814534443604
5838,"(2R)-3-(2-methoxyphenoxy)propane-1,2-diol; Fenesin",4,0.045106035,1.4327087e-05,0.9878150590713145,-1.0751946068812337,1.0,0.979106737320212,0.9977289931869796
97,Futibatinib,143,0.04510634,0.00011290813,0.9878139186349391,0.1172695068135502,0.8006235634626502,0.9789553368660106,0.6834216502649508
5202,L-Eflornithine (monohydrochloride),140,0.045108646,8.990794e-05,0.9878052961881132,0.1174614261173174,0.8005848636213682,0.9788039364118092,0.6832702498107495
5187,Lapatinib Ditosylate; Lapatinib ditosylate,138,0.04511648,0.00014962482,0.9877760037993735,0.1181135028407438,0.800453374681981,0.978652535957608,0.6831188493565481
5521,"2-Naphthacenecarboxamide, 4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-, hydrochloride (1:1), (4S,4aS,5aS,6S,12aS)-; Tetracycline (hydrochloride)",136,0.045130152,0.0001230206,0.987724882336666,0.1192517602995545,0.8002238491359345,0.9785011355034066,0.6822104466313399
5174,Fluvoxamine (maleate); Fluvoxamine Maleate,145,0.045197416,0.00015278444,0.9874733731158093,0.1248512740379594,0.7990947272150073,0.9783497350492052,0.6793338380015139
5193,5-((6-chloro-5-(1-methylindol-5-yl)-1H-benzimidazol-2-yl)oxy)-2-methylbenzoic acid; EX229,145,0.04521522,0.0001117489,0.9874068015445657,0.1263334602324185,0.798795849669341,0.9781983345950038,0.6788796366389099
5535,Gallic acid (hydrate); Gallic acid monohydrate,291,0.045314323,0.00015320383,0.9870362419835144,0.1352261308672851,0.7970026744369013,0.9780469341408023,0.674337623012869
5411,Ligustrazine; Tetramethylpyrazine,138,0.04532003,0.00014888974,0.9870149027363178,0.13505884509884,0.7970364070138776,0.9778955336866012,0.6744890234670704
5136,Pasireotide (acetate); Pasireotide acetate,146,0.04534372,0.00026297924,0.9869263226125949,0.0222720987006441,0.819779451088368,0.9777441332323996,0.7286903860711582
4178,Vilanterol,144,0.045363158,0.00012962324,0.9868536412936871,0.1386494111444109,0.7963123822110122,0.9775927327781984,0.6735806207418622
4777,bergenin,145,0.045479372,0.00011319762,0.9864191013824026,0.0628255420437601,0.8116019942614053,0.977441332323997,0.7100681302043906
1338,Pimitespib,140,0.045536596,0.00010220844,0.9862051330835458,0.1530877804606738,0.7934009366714431,0.9772899318697956,0.6685844057532173
5609,"Valopicitabine; [(2R,3R,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-4-hydroxy-2-(hydroxymethyl)-4-methyloxolan-3-yl] (2S)-2-amino-3-methylbutanoate",3,0.045544922,5.0941876e-06,0.9861740010400627,-1.069112857615582,1.0,0.9771385314155944,0.9975775927327782
5175,Fostamatinib (disodium hexahydrate),135,0.045601826,0.00012239903,0.9859612292646163,0.1585182879259289,0.7923058942611132,0.9769871309613928,0.6663133989401968
609,Captopril,146,0.04561502,0.00011668542,0.9859118951087531,0.0723958003865546,0.8096721858907836,0.9768357305071916,0.7061317183951552
5159,NG-25; NG25,144,0.045628812,0.0001313687,0.9858603249497667,0.1607648824889927,0.7918528765015186,0.9766843300529902,0.6657077971233913
5149,Rutin (trihydrate); Rutin trihydrate,138,0.045636993,0.000134559,0.985829735080954,0.1614458170309996,0.791715568486213,0.9765329295987888,0.6652535957607872
5172,Atazanavir (sulfate); Atazanavir Sulfate,142,0.045640897,0.00015994292,0.9858151374953475,0.1617709918037011,0.7916499981561553,0.9763815291445874,0.6649507948523845
5538,"DT-061; N-((1R,2R,3S)-2-Hydroxy-3-(10H-phenoxazin-10-yl)cyclohexyl)-4-(trifluoromethoxy)benzenesulfonamide",141,0.04564999,0.00012945182,0.9857811375348152,0.1625280890762716,0.7914973321985972,0.976230128690386,0.6646479939439818
5401,Methylthiouracil,134,0.045697756,0.000107968415,0.9856025339810057,0.1665042724657477,0.7906955490373396,0.9760787282361848,0.6629825889477668
5191,Rimonabant (Hydrochloride); Rimonabant Hydrochloride,279,0.04572017,0.00014413401,0.9855187249943816,0.1507770730863311,0.7938668825501582,0.9759273277819832,0.6690386071158214
4155,Arbutin,137,0.045722023,9.6003445e-05,0.9855117963760086,0.168524486552671,0.7902881800911995,0.975775927327782,0.6620741862225586
1571,3-(4-Methylpiperazine-1-carbonyl)-7-oxabicyclo(2.2.1)heptane-2-carboxylic acid; LB-100,130,0.045802616,0.00012994693,0.9852104482159749,0.1752338089740734,0.788935269218133,0.9756245268735806,0.6579863739591219
3188,ETC-206; Tinodasertib,135,0.046108667,0.00015413847,0.9840660820089042,0.200712060151224,0.7837976709810395,0.9754731264193792,0.6460257380772143
2243,Cepharanthine,154,0.04622813,0.0002833368,0.9836193936458689,-0.1017896916695935,0.8447960674591338,0.975321725965178,0.786222558667676
5180,Cabozantinib (S-malate); Cabozantinib S-malate,142,0.04624134,0.00017026087,0.9835699996638353,0.2117571011395152,0.7815704779639238,0.9751703255109764,0.6407267221801665
5184,Elagolix Sodium; Elagolix sodium,143,0.04624216,0.00014180846,0.9835669335725962,0.2118252572157601,0.781556734534882,0.9750189250567752,0.6405753217259651
3280,Lonafarnib,164,0.046257503,0.00036482178,0.9835095640142053,-0.21648421373958,0.867923807675444,0.9748675246025738,0.836336109008327
174,Megestrol,153,0.046392545,0.00024812942,0.9830046236567641,0.0882353349106147,0.8064782003977693,0.9747161241483724,0.6978046934140802
696,"(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid; Retinoic Acid",144,0.046515662,0.0001854837,0.9825442724920369,0.2345942594578397,0.776965446657,0.9745647236941712,0.6316426949280848
616,Darolutamide,141,0.046645515,0.000119949415,0.9820587345095217,0.2454046175330195,0.7747855766100635,0.9744133232399698,0.6255866767600302
1750,Dimethyl Fumarate; dimethyl (E)-but-2-enedioate,135,0.04668537,0.00010493253,0.9819097112578976,0.2434928564406648,0.7751710763976877,0.9742619227857684,0.6274034822104466
5182,(R)-Verapamil (hydrochloride); Dexverapamil Hydrochloride,143,0.046766754,0.00017056009,0.9816054054415589,0.2319897864699741,0.7774906293211467,0.974110522331567,0.6323996971990916
5188,Nafamostat (mesylate); Nafamostat Mesylate,146,0.046894982,0.000263998,0.981125943554487,0.1389076303399079,0.7962603132336579,0.9739591218773656,0.6734292202876608
5208,HI-TOPK-032; HI-Topk-032,141,0.047093388,8.858302e-05,0.9803840766052528,0.2826896009808499,0.7672671930326451,0.9738077214231644,0.6109008327024981
5520,"(2S)-N-(2,6-dimethylphenyl)-1-propyl-2-piperidinecarboxamide hydrochloride monohydrate; Ropivacaine (hydrochloride monohydrate)",144,0.04715018,0.00013651479,0.980171723613,0.2874171263979407,0.7663139044383933,0.9736563209689628,0.6081756245268736
4072,"5-[(E)-2-bromoethenyl]-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione; Brivudine",153,0.047160227,0.0005526684,0.9801341565170505,-0.0051940236684238,0.8253178964424851,0.9735049205147616,0.7423164269492808
2518,"(8R,9S,10R,13S,14S,17R)-10,13-dimethylspiro[2,8,9,11,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthrene-17,5'-oxolane]-2',3-dione; Canrenone",3,0.047341447,2.2662518e-06,0.9794565503532237,-1.0442181983497836,1.0,0.9733535200605602,0.9974261922785768
5203,Cysteamine (hydrochloride); Cysteamine Hydrochloride,142,0.047407158,0.00015031922,0.9792108480100429,0.3088103784025325,0.76200003167608,0.9732021196063588,0.6003028009084027
5525,"16H-1,24:6,9-Dietheno-11,15-metheno-2H-pyrido(2',3':17,18)(1,11)dioxacycloeicosino(2,3,4-ij)isoquinolin-12-ol, 3,4,4a,5,16a,17,18,19-octahydro-21,22,26-trimethoxy-4,17-dimethyl-, hydrochloride (1:2), (4aS,16aR)-; Berbamine (dihydrochloride)",139,0.04768253,0.0002054856,0.9781811947458043,0.3317351734362539,0.7573773287388941,0.9730507191521576,0.5904617713853142
2591,Sonidegib,168,0.047696806,0.0005363502,0.9781278148451599,-0.340093722130826,0.8928492230025518,0.972899318697956,0.883118849356548
5209,Pentamidine (isethionate); Pentamidine Isethionate,145,0.047773924,0.00014994999,0.9778394601815356,0.3393435586233591,0.7558431250742621,0.9727479182437548,0.5872823618470855
5213,Balsalazide (sodium hydrate); CID 92044433,141,0.047787726,0.00015247072,0.9777878526311926,0.3404926564195919,0.7556114136129406,0.9725965177895534,0.5871309613928841
5133,Tirabrutinib (hydrochloride); Tirabrutinib hydrochloride,140,0.04782873,0.0001284538,0.9776345331126982,0.3439058909554826,0.754923147074847,0.972445117335352,0.5851627554882665
5162,Irinotecan (hydrochloride); Irinotecan Hydrochloride,374,0.04802762,0.0003999511,0.9768908564218058,-0.4343438924225508,0.9118544327938257,0.9722937168811506,0.9108251324753974
3779,Baicalin,145,0.04806055,0.00019611316,0.976767726684609,0.2433329649516675,0.775203317944656,0.9721423164269491,0.627554882664648
755,Betamethasone Dipropionate; Betamethasone dipropionate,141,0.048067648,0.0001565554,0.9767411862997131,0.3637957566092084,0.7509124267939256,0.971990915972748,0.5783497350492052
198,(R)-2-((R)-2-Acetamido-3-(4-hydroxyphenyl)propanamido)-N-((R)-1-amino-1-oxo-3-phenylpropan-2-yl)-5-guanidinopentanamide; DTP3,140,0.048160017,0.00014811817,0.9763958060781783,0.371485477842593,0.7493618220064271,0.9718395155185464,0.575775927327782
3481,N'-(2-aminophenyl)-N-phenylheptanediamide; N1-(2-aminophenyl)-N7-phenylheptanediamide,3,0.04816978,0.0013887436,0.9763593008967556,-1.032739824346134,1.0,0.9716881150643452,0.9972747918243756
3774,"(2E)-2-[[4-(3,4-dichlorophenyl)-1,3-thiazol-2-yl]hydrazinylidene]-3-(2-nitrophenyl)propanoic acid; 4EGI-1",141,0.048193756,0.00016207877,0.9762696513802347,0.3588129559729654,0.7519171907232296,0.9715367146101438,0.5800151400454201
1113,Bimatoprost,147,0.048334107,0.0001651191,0.9757448599515886,0.294694119729996,0.7648465247562416,0.9713853141559424,0.6056018168054504
5220,"2,6-Difluoro-4-(4-(4-morpholinophenyl)pyridin-3-yl)phenol; LJI308",159,0.048396964,0.00037400375,0.9755098291015738,-0.0582969304298542,0.8360259076896124,0.9712339137017412,0.768660105980318
5281,Artesunate,180,0.048474625,0.00046425886,0.9752194440872876,-0.3129158040196833,0.887368893006398,0.9710825132475396,0.8749432248296745
5167,Lumateperone (tosylate); Lumateperone Tosylate,138,0.048498116,0.00014121247,0.9751316080515605,0.3996319563751358,0.7436861852649672,0.9709311127933384,0.5645722937168811
5517,Diammonium Glycyrrhizinate,144,0.048501976,0.00020016426,0.9751171749879232,0.3999532020162071,0.7436214072302518,0.9707797123391372,0.5642694928084784
5176,Palmatine (chloride); Palmatine Chloride,142,0.0486796,0.00015979915,0.9744530147559202,0.4147402079945624,0.7406396603545313,0.9706283118849356,0.5582134746404239
3793,5-[(3R)-dithiolan-3-yl]pentanoic acid; Lipoic acid,139,0.048723977,0.00015791156,0.9742870831328535,0.4150707501272264,0.7405730077155315,0.9704769114307344,0.5580620741862226
1555,Glasdegib,137,0.04883077,0.00019790819,0.973887769618597,0.3559599255576841,0.7524924941037484,0.970325510976533,0.5810749432248297
1537,Piroxicam,150,0.048852738,0.0002416491,0.9738056282864762,0.1588722756988853,0.7922345138925923,0.9701741105223316,0.6660105980317941
5514,Acetomenaphthone; Vitamin K4,141,0.048855666,0.00016689411,0.9737946800972714,0.4293975325541372,0.7376840632731543,0.9700227100681302,0.5535200605601817
5177,Ivabradine (hydrochloride); Ivabradine Hydrochloride,138,0.048874464,0.00010045665,0.9737243918251843,0.430962695219938,0.7373684538187741,0.9698713096139288,0.5529144587433763
6177,N-Benzylphenethylamine; N-benzyl-2-phenylethanamine,1,0.048948348,0.0,0.9734481295262759,-1.0219511384869913,1.0,0.9697199091597276,0.997123391370174
35,"4-[(E)-2-(5,5,8,8-tetramethyl-6,7-dihydronaphthalen-2-yl)prop-1-enyl]benzoic acid; Arotinoid acid",3,0.04894935,0.00014411537,0.9734443829123473,-1.0219371935889356,1.0,0.969568508705526,0.9969719909159728
5168,Edoxaban (tosylate monohydrate); Edoxaban tosylate monohydrate,137,0.0491276,0.00011757623,0.9727778819814228,0.4520359579014471,0.7331191057591466,0.9694171082513248,0.5438304314912945
5127,Citalopram (hydrobromide); Citalopram Hydrobromide,142,0.049214598,0.00016744519,0.9724525846575038,0.4592783342405551,0.7316587064698289,0.9692657077971234,0.5417108251324754
2666,"2,4-dimethyl-1-(2,4,6-trimethylphenyl)sulfonylpyrrole; Hjc 0350",5,0.049306832,0.0003851999,0.9721077092192828,-1.013353027404289,1.0,0.969114307342922,0.99666919000757
5156,"2-Piperidinecarboxamide, 1-butyl-N-(2,6-dimethylphenyl)-, hydrochloride (1:1), (2S)-; Levobupivacaine (hydrochloride)",136,0.04938751,0.00012650773,0.9718060432327184,0.4736732964552373,0.7287560138170655,0.9689629068887208,0.5365632096896291
2947,Alpelisib,167,0.049458645,0.00045245737,0.9715400598177321,-0.1354258415350355,0.8515786767932582,0.9688115064345192,0.7996971990915973
5809,(E)-1-(3-hydroxy-4-methoxyphenyl)-7-phenylhept-1-en-3-one,3,0.049551528,8.664315e-06,0.9711927576804694,-1.013592777220966,1.0,0.968660105980318,0.9968205904617714
5215,ERK5-IN-2; Erk5-IN-2,143,0.04967182,9.692788e-05,0.9707429695739743,0.4973416338295437,0.7239833782258824,0.9685087055261166,0.527327781983346
5887,(E)-3-[4-[[2-(2-methyl-1H-indol-3-yl)ethylamino]methyl]phenyl]prop-2-enamide; Bjb-432,4,0.04967373,2.5516665e-05,0.9707358278248687,-1.0118994178567615,1.0,0.9683573050719152,0.9963663890991672
694,Drospirenone,147,0.049698602,0.00024252162,0.9706428280427989,0.3575036026424263,0.7521812171399541,0.9682059046177138,0.5806207418622256
4684,methotrexate,183,0.0497054,0.00045226584,0.9706174093986001,-0.1925169729834902,0.8630908992862327,0.9680545041635124,0.8275548826646479
1262,TAK-901; Tak-901,154,0.04971274,0.0017065794,0.9705899641428751,-0.3326727207610417,0.8913528046145792,0.9679031037093112,0.8805450416351249
625,Cinacalcet,145,0.04983702,0.00015338005,0.9701252643633783,0.4324312312448088,0.7370723287809908,0.9677517032551096,0.5518546555639667
5171,Esmolol (hydrochloride); Esmolol Hydrochloride,139,0.049850326,0.00012912395,0.9700755114243216,0.5122023310282514,0.7209867717791052,0.9676003028009084,0.5221801665404997
