name,pubchem_cid,smiles,valid_smiles_ring,ring_count,aromatic_ring_count,aliphatic_ring_count,has_ring,ring_category
flumecinol,76961845,"CC[C@@](O)(c1ccccc1)c1cccc(c1)C(F)(F)F |&1:2,r|",True,2.0,2.0,0.0,True,2 rings
glpg0187,53340771,COc1ccc(cc1)S(=O)(=O)N[C@@H](CNc1nc(C)nc(N2CCC(CC2)c2ccc3CCCNc3n2)c1C)C(O)=O,True,5.0,3.0,2.0,True,4+ rings
cridanimod,38072,OC(=O)Cn1c2ccccc2c(=O)c2ccccc12,True,3.0,3.0,0.0,True,3 rings
sodium-orthovanadate,417214,O[V](O)(O)=O,True,0.0,0.0,0.0,False,0 rings
sucralfate,,O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O,True,2.0,0.0,2.0,True,2 rings
as-1269574,5332859,Cc1cc(NCCO)nc(n1)-c1ccc(Br)cc1,True,2.0,2.0,0.0,True,2 rings
diazoxide,3019,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1 |t:1|,True,2.0,1.0,1.0,True,2 rings
monensin,441145,CC[C@]1(CC[C@@H](O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@H](O2)[C@@H](C)[C@@H](OC)[C@H](C)C(O)=O)O1)[C@@H]1O[C@H](C[C@@H]1C)[C@H]1O[C@@](O)(CO)[C@H](C)C[C@@H]1C,True,5.0,0.0,5.0,True,4+ rings
nvp-bez235,11977753,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1,True,6.0,6.0,0.0,True,4+ rings
amg-487,24957182,CCOc1ccc(cc1)-n1c(nc2ncccc2c1=O)[C@@H](C)N(Cc1cccnc1)C(=O)Cc1ccc(OC(F)(F)F)cc1,True,5.0,5.0,0.0,True,4+ rings
am-24,11862,Oc1c(I)cc(I)cc1I,True,1.0,1.0,0.0,True,1 ring
pci-24781,11749858,CN(C)Cc1c(oc2ccccc12)C(=O)NCCOc1ccc(cc1)C(=O)NO,True,3.0,3.0,0.0,True,3 rings
gonadorelin,638793,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,True,6.0,4.0,2.0,True,4+ rings
chloramine-t,31388,Cc1ccc(cc1)S(=O)(=O)NCl,True,1.0,1.0,0.0,True,1 ring
docetaxel,148124,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](O)C1=O)C2(C)C |t:53|,True,6.0,2.0,4.0,True,4+ rings
nppb,4549,OC(=O)c1cc(ccc1NCCCc1ccccc1)[N+]([O-])=O,True,2.0,2.0,0.0,True,2 rings
silibinin,31553,COc1cc(ccc1O)[C@H]1Oc2cc(ccc2O[C@@H]1CO)[C@H]1Oc2cc(O)cc(O)c2C(=O)[C@@H]1O,True,5.0,3.0,2.0,True,4+ rings
tc-s-7009,70697712,[O-][N+](=O)c1c(Nc2cc(F)cc(Cl)c2)ccc2nonc12,True,3.0,3.0,0.0,True,3 rings
amprolium,2178,CCCc1ncc(C[n+]2ccccc2C)c(N)n1,True,2.0,2.0,0.0,True,2 rings
felbamate,3331,NC(=O)OCC(COC(N)=O)c1ccccc1,True,1.0,1.0,0.0,True,1 ring
nn-dnj,501640,CCCCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,True,1.0,0.0,1.0,True,1 ring
antagonist-g,163960,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCNC(N)=N)C(N)=O,True,5.0,5.0,0.0,True,4+ rings
clofibric-acid,2797,CC(C)(Oc1ccc(Cl)cc1)C(O)=O,True,1.0,1.0,0.0,True,1 ring
rimantadine,7048786,"C[C@@H](N)C12CC3CC(CC(C3)C1)C2 |&1:1,r|",True,4.0,0.0,4.0,True,4+ rings
dexamethasone-acetate,236702,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O |c:11,t:7|",True,4.0,0.0,4.0,True,4+ rings
carbenicillin,12877824,"CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O |a:4,5,22,&1:9|",True,3.0,1.0,2.0,True,3 rings
nitroflurbiprofen,67513161,"C[C@@H](C(=O)OCCCCO[N+]([O-])=O)c1ccc(c(F)c1)-c1ccccc1 |&1:1,r|",True,2.0,2.0,0.0,True,2 rings
azd6482,44137675,C[C@@H](Nc1ccccc1C(O)=O)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1,True,4.0,3.0,1.0,True,4+ rings
lemborexant,56944144,Cc1ncc(OC[C@]2(C[C@H]2C(=O)Nc2ccc(F)cn2)c2cccc(F)c2)c(C)n1,True,4.0,3.0,1.0,True,4+ rings
rocuronium,441290,CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1,True,6.0,0.0,6.0,True,4+ rings
pim-1-inhibitor-2,2765355,Nc1nccc(n1)-c1ccc2noc(-c3ccc(Cl)cc3)c2c1,True,4.0,4.0,0.0,True,4+ rings
bendazac,2313,OC(=O)COc1nn(Cc2ccccc2)c2ccccc12,True,3.0,3.0,0.0,True,3 rings
d-7193,6995101,CC(=O)N[C@@H](CSSC[C@H](NC(C)=O)C(O)=O)C(O)=O,True,0.0,0.0,0.0,False,0 rings
aminosalicylate,4649,Nc1ccc(C(O)=O)c(O)c1,True,1.0,1.0,0.0,True,1 ring
abt-072,57775240,COc1c(\C=C\c2ccc(NS(C)(=O)=O)cc2)cc(cc1C(C)(C)C)-n1ccc(=O)[nH]c1=O,True,3.0,3.0,0.0,True,3 rings
y-26763,121878,CC(=O)N(O)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N,True,2.0,1.0,1.0,True,2 rings
6-chloromelatonin,1858,COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,True,2.0,2.0,0.0,True,2 rings
vu0361737,44191096,COc1cc(NC(=O)c2ccccn2)ccc1Cl,True,2.0,2.0,0.0,True,2 rings
pf-04447943,135564558,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc(=O)c2cnn(C3CCOCC3)c2[nH]1,True,5.0,3.0,2.0,True,4+ rings
butylated-hydroxytoluene,31404,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,True,1.0,1.0,0.0,True,1 ring
levobunolol,39468,CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12,True,2.0,1.0,1.0,True,2 rings
sanazole,119163,COCCNC(=O)Cn1cnc(n1)[N+]([O-])=O,True,1.0,1.0,0.0,True,1 ring
ym-298198-desmethyl,11716890,Cc1c(sc2nc3ccc(N)cc3n12)C(=O)NC1CCCCC1,True,4.0,3.0,1.0,True,4+ rings
miocamycin,,"CCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)OC(C)=O)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](OC(C)=O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]2OC)[C@H](O)[C@H]1N(C)C |t:38,40|",True,3.0,0.0,3.0,True,3 rings
nitenpyram,3034287,CCN(Cc1ccc(Cl)nc1)C(\NC)=C\[N+]([O-])=O,True,1.0,1.0,0.0,True,1 ring
oxiconazole,5353853,Clc1ccc(CO\N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,True,3.0,3.0,0.0,True,3 rings
cort-108297,44454750,CCOC[C@@]12CN(CCC1=Cc1c(C2)cnn1-c1ccc(F)cc1)S(=O)(=O)c1ccc(cc1)C(F)(F)F |c:10|,True,5.0,3.0,2.0,True,4+ rings
pp-1,1400,Cc1ccc(cc1)-c1nn(c2ncnc(N)c12)C(C)(C)C,True,3.0,3.0,0.0,True,3 rings
nicaraven,1598447,"C[C@@H](CNC(=O)c1cccnc1)NC(=O)c1cccnc1 |&1:1,r|",True,2.0,2.0,0.0,True,2 rings
chlorphenoxamine,38988830,CN(C)CCO[C@@](C)(c1ccccc1)c1ccc(Cl)cc1 |r|,True,2.0,2.0,0.0,True,2 rings
lb-100,11923097,"CN1CCN(CC1)C(=O)[C@@H]1[C@H]2CC[C@H](O2)[C@@H]1C(O)=O |&1:10,13,&2:15,&3:9|",True,3.0,0.0,3.0,True,3 rings
bromhexine,2442,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,True,2.0,1.0,1.0,True,2 rings
baclofen,6923772,NC[C@@H](CC(O)=O)c1ccc(Cl)cc1 |&1:2|,True,1.0,1.0,0.0,True,1 ring
mtpg,10752093,C[C@@](N)(C(O)=O)c1ccc(cc1)-c1nn[nH]n1 |&1:1|,True,2.0,2.0,0.0,True,2 rings
azd7594,67041274,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2n(ncc2c1)-c1cccc(c1)C(=O)N[C@@H]1CCOC1)c1ccc2OCCOc2c1,True,6.0,4.0,2.0,True,4+ rings
coenzyme-q10,5281915,"COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O |c:2,t:58|",True,1.0,0.0,1.0,True,1 ring
iowh032,135565181,Oc1c(Br)cc(cc1Br)-c1noc(n1)C(=O)NCc1ccc(Oc2ccccc2)cc1,True,4.0,4.0,0.0,True,4+ rings
actinomycin-d,78357827,CC(C)[C@@H]1NC(=O)[C@@H](NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@@H](NC5=O)C(C)C)c4nc23)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,True,7.0,1.0,6.0,True,4+ rings
isobutamben,7176,CC(C)COC(=O)c1ccc(N)cc1,True,1.0,1.0,0.0,True,1 ring
triamterene,5546,Nc1nc(N)c2nc(c(N)nc2n1)-c1ccccc1,True,3.0,3.0,0.0,True,3 rings
miconazole,1150344,"Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1 |&1:7,r|",True,3.0,3.0,0.0,True,3 rings
polaprezinc,,O=C1CCN[Zn]OC(=O)[C@H](Cc2cnc[nH]2)N1,True,2.0,1.0,1.0,True,2 rings
idf-11774,71542096,CN1CCN(CC1)C(=O)COc1ccc(cc1)C12CC3CC(CC(C3)C1)C2,True,6.0,1.0,5.0,True,4+ rings
ru-24969,108029,COc1ccc2[nH]cc(C3=CCNCC3)c2c1 |t:9|,True,3.0,2.0,1.0,True,3 rings
nb-001,2815031,Nc1ncnc2n(CCNCCCCCO)cnc12,True,2.0,2.0,0.0,True,2 rings
azaperone,15443,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,True,3.0,2.0,1.0,True,3 rings
tws-119,9549289,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1,True,4.0,4.0,0.0,True,4+ rings
ssr240612,9853583,COc1ccc2cc(ccc2c1)S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc1ccc(CN2[C@@H](C)CCC[C@H]2C)cc1)C(=O)N(C)C(C)C)c1ccc2OCOc2c1,True,6.0,4.0,2.0,True,4+ rings
enbucrilate,23087,CCCCOC(=O)C(=C)C#N,True,0.0,0.0,0.0,False,0 rings
thiamine,1130,Cc1c(CCO)sc[n+]1Cc1cnc(C)nc1N,True,2.0,2.0,0.0,True,2 rings
guancydine,14211,CCC(C)(C)NC(=N)NC#N,True,0.0,0.0,0.0,False,0 rings
presatovir,58029842,Cc1cn2nc(cc2nc1N1CC[C@H](N)C1)[C@@H]1CCCCN1C(=O)c1cc(Cl)ccc1NS(C)(=O)=O,True,5.0,3.0,2.0,True,4+ rings
sumanirole,9818479,CN[C@@H]1Cc2cccc3[nH]c(=O)n(C1)c23,True,3.0,2.0,1.0,True,3 rings
vtp-27999,16126898,CN[C@H](CNC(=O)N1CCC[C@H](C1)[C@@H](OCCNC(=O)OC)c1cccc(Cl)c1)C[C@H]1CCCOC1,True,3.0,1.0,2.0,True,3 rings
dihydroxyacetone,670,OCC(=O)CO,True,0.0,0.0,0.0,False,0 rings
temanogrel,11604525,COc1cccc(c1)C(=O)Nc1ccc(OCCN2CCOCC2)c(c1)-c1ccnn1C,True,4.0,3.0,1.0,True,4+ rings
algestone-acetophenide,5284538,CC(=O)[C@@]12O[C@@](C)(O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]21C)c1ccccc1 |t:15|,True,6.0,1.0,5.0,True,4+ rings
ml218,,CC(C)(C)CCN1C[C@H]2[C@H](CNC(=O)c3cc(Cl)cc(Cl)c3)[C@H]2C1,True,3.0,1.0,2.0,True,3 rings
pivagabine,68888,CC(C)(C)C(=O)NCCCC(O)=O,True,0.0,0.0,0.0,False,0 rings
methiopril,667560,"C[C@@H]1CCC[C@@H](N1C(=O)CCSC(C)=O)C(O)=O |&1:1,5,r|",True,1.0,0.0,1.0,True,1 ring
eravacycline,,"[H][C@@]12Cc3c(F)cc(NC(=O)CN4CCCC4)c(O)c3C(=O)[C@H]1C(=O)[C@]1(O)C(=O)[C@H](C(N)=O)C(=O)[C@@H](N(C)C)[C@]1([H])C2 |&1:29,&2:22|",True,5.0,1.0,4.0,True,4+ rings
cgk-733,92509770,"[O-][N+](=O)c1cc(NC(=S)N[C@@H](NC(=O)C(c2ccccc2)c2ccccc2)C(Cl)(Cl)Cl)ccc1F |&1:10,r|",True,3.0,3.0,0.0,True,3 rings
sapropterin,135398654,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,True,2.0,1.0,1.0,True,2 rings
methyl-salicylate,4133,COC(=O)c1ccccc1O,True,1.0,1.0,0.0,True,1 ring
bw-616u,11722381,CNC(=O)c1ccc2C(=O)c3ccccc3S(=O)(=O)c2c1,True,3.0,2.0,1.0,True,3 rings
dichlorisone-acetate,5388959,"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C |c:19,t:15|",True,4.0,0.0,4.0,True,4+ rings
monobenzone,7638,Oc1ccc(OCc2ccccc2)cc1,True,2.0,2.0,0.0,True,2 rings
lacitol,157355,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,True,1.0,0.0,1.0,True,1 ring
tuaminoheptane,6992808,CCCCC[C@@H](C)N |&1:5|,True,0.0,0.0,0.0,False,0 rings
secoisolariciresinol-(-),65373,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,True,2.0,2.0,0.0,True,2 rings
ritonavir,392622,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,True,4.0,4.0,0.0,True,4+ rings
ochromycinone,11808929,C[C@@H]1CC(=O)c2c(C1)ccc1C(=O)c3c(O)cccc3C(=O)c21,True,4.0,2.0,2.0,True,4+ rings
methyclothiazide,12309469,"CN1[C@@H](CCl)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O |&1:2,r|",True,2.0,1.0,1.0,True,2 rings
phenethyl-isothiocyanate,16741,S=C=NCCc1ccccc1,True,1.0,1.0,0.0,True,1 ring
epz020411,,CNCCN(C)Cc1c[nH]nc1-c1ccc(O[C@H]2C[C@@H](C2)OCCC2CCOCC2)cc1 |r|,True,4.0,2.0,2.0,True,4+ rings
"isoquinoline,-6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro,",164752,COc1cc2CCN[C@@H](C)c2cc1OC |&1:8|,True,2.0,1.0,1.0,True,2 rings
sipatrigine,60803,CN1CCN(CC1)c1ncc(c(N)n1)-c1cc(Cl)cc(Cl)c1Cl,True,3.0,2.0,1.0,True,3 rings
aptiganel,60840,CCc1cccc(c1)N(C)C(=N)Nc1cccc2ccccc12,True,3.0,3.0,0.0,True,3 rings
ndd-094,10313324,Cc1nccn1Cc1ccccn1,True,2.0,2.0,0.0,True,2 rings
crizotinib-(s),56671814,C[C@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,True,4.0,3.0,1.0,True,4+ rings
pd-123319,5311345,CN(C)c1ccc(Cn2cnc3CN([C@@H](Cc23)C(O)=O)C(=O)C(c2ccccc2)c2ccccc2)cc1C,True,5.0,4.0,1.0,True,4+ rings
tesaglitazar,208901,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(O)=O,True,2.0,2.0,0.0,True,2 rings
2-chloro-n6-cyclopentyladenosine,123807,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NC3CCCC3)nc(Cl)nc12,True,4.0,2.0,2.0,True,4+ rings
adl5859,11417954,CCN(CC)C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2cccc(O)c12 |t:14|,True,4.0,2.0,2.0,True,4+ rings
nsc-405020,879610,"CCC[C@@H](C)NC(=O)c1ccc(Cl)c(Cl)c1 |&1:3,r|",True,1.0,1.0,0.0,True,1 ring
daptomycin,21585658,[H][C@]1(CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@]([H])(CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCCCCCCCC)[C@@H](C)OC(=O)[C@]([H])(CC(=O)c2ccccc2N)NC(=O)[C@@]([H])(NC1=O)[C@H](C)CC(O)=O,True,4.0,3.0,1.0,True,4+ rings
nicodicosapent,50991753,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCNC(=O)c1cccnc1,True,1.0,1.0,0.0,True,1 ring
1-azakenpaullone,6538897,Brc1ccc2[nH]c-3c(CC(=O)Nc4cccnc-34)c2c1,True,4.0,3.0,1.0,True,4+ rings
7-aminocephalosporanic-acid,7058093,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O |t:5|,True,2.0,0.0,2.0,True,2 rings
ch-170,139570,Cc1nc(Cn2cnc3n(C)c(=O)n(C)c(=O)c23)no1,True,3.0,3.0,0.0,True,3 rings
pik-294,24905149,Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc23)nc2cccc(C)c2c1=O,True,6.0,6.0,0.0,True,4+ rings
carglumic-acid,121396,NC(=O)N[C@@H](CCC(O)=O)C(O)=O,True,0.0,0.0,0.0,False,0 rings
crolibulin,23649181,COc1cc(cc(Br)c1OC)[C@H]1C(C#N)=C(N)Oc2c(N)c(N)ccc12 |t:15|,True,3.0,2.0,1.0,True,3 rings
biotin,171548,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,True,2.0,0.0,2.0,True,2 rings
tetrahydropapaverine,688594,COc1ccc(C[C@H]2NCCc3cc(OC)c(OC)cc23)cc1OC |&1:7|,True,3.0,2.0,1.0,True,3 rings
ro-5263397,56835991,Cc1c(F)cccc1[C@H]1COC(N)=N1 |c:13|,True,2.0,1.0,1.0,True,2 rings
procodazole,65708,OC(=O)CCc1nc2ccccc2[nH]1,True,2.0,2.0,0.0,True,2 rings
piroximone,55263,CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1,True,2.0,2.0,0.0,True,2 rings
creatinine,588,CN1CC(=O)NC1=N,True,1.0,0.0,1.0,True,1 ring
piperazine,4837,C1CNCCN1,True,1.0,0.0,1.0,True,1 ring
clanfenur,68684,CN(C)c1cccc(F)c1C(=O)NC(=O)Nc1ccc(Cl)cc1,True,2.0,2.0,0.0,True,2 rings
pd-156707,9871594,COc1ccc(cc1)C(=O)C(\Cc1cc(OC)c(OC)c(OC)c1)=C(/C(O)=O)c1ccc2OCOc2c1,True,4.0,3.0,1.0,True,4+ rings
m-thp,,Oc1cccc(c1)-c1c2ccc(n2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc1n2,True,9.0,7.0,2.0,True,4+ rings
sorbic-acid,643460,C\C=C\C=C\C(O)=O,True,0.0,0.0,0.0,False,0 rings
fleroxacin,40466912,CN1CCN(CC1)c1c(F)cc2c(c1F)n(CCF)cc(C(O)=O)c2=O,True,3.0,2.0,1.0,True,3 rings
streptomycin,19649,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,True,3.0,0.0,3.0,True,3 rings
neuropathiazol,11667240,CCOC(=O)c1ccc(cc1)N(C)c1csc(n1)-c1ccccc1,True,3.0,3.0,0.0,True,3 rings
irgd-peptide,,[H][C@@]12CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@]([H])(CC(O)=O)NC(=O)CNC(=O)[C@]([H])(CCCNC(N)=N)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(O)=O)NC2=O)C(O)=O,True,2.0,0.0,2.0,True,2 rings
thioctic-acid,445125,"OC(=O)CCCC[C@H]1CCSS1 |&1:7,r|",True,1.0,0.0,1.0,True,1 ring
iopamidol,65492,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,True,1.0,1.0,0.0,True,1 ring
cyclizine,6726,CN1CCN(CC1)C(c1ccccc1)c1ccccc1,True,3.0,2.0,1.0,True,3 rings
chlormezanone,6604211,"CN1[C@@H](c2ccc(Cl)cc2)S(=O)(=O)CCC1=O |&1:2,r|",True,2.0,1.0,1.0,True,2 rings
co-102862,9816959,NC(=O)N\N=C\c1ccc(Oc2ccc(F)cc2)cc1,True,2.0,2.0,0.0,True,2 rings
ethionamide,2761171,CCc1cc(ccn1)C(N)=S,True,1.0,1.0,0.0,True,1 ring
netupitant,6451149,CN(C(=O)C(C)(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cnc(cc1-c1ccccc1C)N1CCN(C)CC1,True,4.0,3.0,1.0,True,4+ rings
cefoperazone,44187,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(CSc4nnnn4C)=C(N3C2=O)C(O)=O)c2ccc(O)cc2)C(=O)C1=O |c:26|,True,5.0,2.0,3.0,True,4+ rings
taltobulin,6918637,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](\C=C(/C)C(O)=O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1,True,1.0,1.0,0.0,True,1 ring
cenerimod,49871973,CCc1cc(cc(C)c1OC[C@@H](O)CO)-c1noc(n1)-c1cc(OC)nc(c1)C1CCCC1,True,4.0,3.0,1.0,True,4+ rings
sugammadex,,O[C@H]1[C@H](O)[C@H]2O[C@@H]3O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]4O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]5O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]6O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]7O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]8O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]9O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]1O[C@H]2CSCCC(O)=O)[C@@H](O)[C@@H]9O)[C@@H](O)[C@@H]8O)[C@@H](O)[C@@H]7O)[C@@H](O)[C@@H]6O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@@H]3O,True,30.0,0.0,30.0,True,4+ rings
pd-160170,9820766,CC(C)c1ccccc1S(=O)(=O)c1cc(N)c2ncccc2c1[N+]([O-])=O,True,3.0,3.0,0.0,True,3 rings
diosmetin,5281612,COc1ccc(cc1O)-c1cc(=O)c2c(O)cc(O)cc2o1,True,3.0,3.0,0.0,True,3 rings
terameprocol,476861,COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,True,2.0,2.0,0.0,True,2 rings
secnidazole,667451,"C[C@@H](O)Cn1c(C)ncc1[N+]([O-])=O |&1:1,r|",True,1.0,1.0,0.0,True,1 ring
docebenone,1967,"CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O |c:1,t:19|",True,1.0,0.0,1.0,True,1 ring
azd7762,11152667,NC(=O)Nc1cc(sc1C(=O)N[C@H]1CCCNC1)-c1cccc(F)c1,True,3.0,2.0,1.0,True,3 rings
protriptyline,4976,CNCCCC1c2ccccc2C=Cc2ccccc12 |c:13|,True,3.0,2.0,1.0,True,3 rings
pfk-158,71730058,FC(F)(F)c1ccc2ccc(\C=C\C(=O)c3ccncc3)nc2c1,True,3.0,3.0,0.0,True,3 rings
pf-429242,23661637,CCN(CC)Cc1ccc(cc1)C(=O)N(CCc1ccccc1OC)[C@@H]1CCNC1,True,3.0,2.0,1.0,True,3 rings
deazaguanine,55710,Nc1cc2[nH]cnc2c(O)n1,True,2.0,2.0,0.0,True,2 rings
phenazopyridine,,Nc1ccc(\N=N\c2ccccc2)c(N)n1,True,2.0,2.0,0.0,True,2 rings
bay-1895344,118869362,C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1,True,5.0,4.0,1.0,True,4+ rings
sennoside-protonated,,"OC[C@H]1O[C@@H](Oc2cccc3c(-c4c5cccc(O[C@H]6O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)c5c(O)c5c(O)cc(cc45)C(O)=O)c4cc(cc(O)c4c(O)c23)C(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O |&1:2,&2:4,&3:19,&4:21,&5:24,&6:26,&7:28,&8:56,&9:58,&10:60,r|",True,8.0,6.0,2.0,True,4+ rings
