gene,gene_col
H1-1,13058
APCDD1,13059
H2BC5,13060
PRELID1,13061
ANLN,13062
RPS15,13063
SH3PXD2B,13064
EBF1,13065
H1-0,13066
NUF2,13067
EFTUD2,13068
NARS1,13069
GARS1,13070
TP53INP1,13071
IGF2,13072
SARS1,13073
IARS1,13074
RARS1,13075
AARS1,13076
CCDC80,13077
KDM2B,13078
FAM177A1,13079
PPP4R2,13080
MARS1,13081
ALDH1L2,13082
DCAF12L2,13083
C5ORF24,13084
NUS1,13085
FHL1,13086
CDC50A,13087
HM13,13088
CTNND1,13089
TMED4,13090
USP17L8,13091
S1PR3,13092
TLCD2,13093
MMP23B,13094
NT5C3B,13095
SEPTIN7,13096
IL4I1,13097
TARS1,13098
COL12A1,13099
DNAJC19,13100
YARS1,13101
TBRG1,13102
SEPTIN11,13103
ALG10B,13104
ACAD11,13105
CREB3L3,13106
MTTP,13107
CMBL,13108
GPAM,13109
DHRS4L2,13110
CHCHD10,13111
CPNE5,13112
BEX2,13113
BKGD,13114
COX6B2,13115
REEP6,13116
ACOT4,13117
SLC39A5,13118
MCRIP2,13119
SLC36A2,13120
MSANTD4,13121
TCEAL8,13122
SULT1A4,13123
AKR1B15,13124
GGTLC3,13125
HEMGN,13126
RBP2,13127
SMOC2,13128
INO80,13129
SLC40A1,13130
RAET1L,13131
PHB1,13132
TMEM64,13133
PLCXD2,13134
MDK,13135
SHROOM3,13136
GCSH,13137
MARCHF5,13138
PHF5A,13139
SKIC8,13140
THUMPD3,13141
NOP58,13142
SNAP47,13143
WARS1,13144
PTGR1,13145
TIMCC,13146
OSBPL5,13147
RFLNB,13148
IGF2BP1,13149
ALYREF,13150
WDR81,13151
CMTM7,13152
SURF4,13153
ZC3H11B,13154
LAT,13155
MYL11,13156
CD8B2,13157
KRTDAP,13158
C2ORF81,13159
SRP68,13160
PRICKLE4,13161
TBATA,13162
LCE3E,13163
TBC1D10C,13164
C1QC,13165
ADIG,13166
TMEM45B,13167
LCE3C,13168
ATP5MK,13169
PPM1M,13170
NDUFV3,13171
PTGR3,13172
COXFA4,13173
GPX8,13174
CISD3,13175
NDUFB10,13176
PLAC9,13177
RSPH3,13178
PLIN4,13179
RAB34,13180
UCK1,13181
THRSP,13182
FITM2,13183
ISCA2,13184
RHOJ,13185
CRLS1,13186
TRARG1,13187
COX19,13188
ATAD3C,13189
NDUFS5,13190
SDHAF4,13191
LCE1F,13192
NOCT,13193
LCE1D,13194
FTHL17,13195
ZNF579,13196
ANAPC11,13197
B3GNT5,13198
HES7,13199
LOC338620,13200
CDC42EP5,13201
LCE5A,13202
C17ORF96,13203
BOLA3,13204
ACRC,13205
OCIAD2,13206
C11ORF31,13207
IFITM5,13208
DLGAP3,13209
ANKK1,13210
HIST1H4L,13211
ILDR1,13212
MRPL14,13213
HIST2H3D,13214
H3F3A,13215
MRPL32,13216
ZNF503,13217
CDCA5,13218
S100A16,13219
JAGN1,13220
THOC3,13221
MRPS25,13222
F8A1,13223
MRPS26,13224
MRPS6,13225
MALSU1,13226
SHISA3,13227
BCL2L12,13228
NPIPB6,13229
TRMT10C,13230
FAM156A,13231
MRFAP1,13232
HIST1H3D,13233
CCDC12,13234
MRPL36,13235
IFFO2,13236
ZNF727P,13237
DHX36,13238
NBPF15,13239
PPP1R35,13240
DNTTIP1,13241
HAUS8,13242
HIST1H2AH,13243
ZBTB45,13244
PPIL1,13245
SSU72,13246
ACOT1,13247
PHF13,13248
UBE2T,13249
INAFM2,13250
MRPL55,13251
DCUN1D5,13252
FAM129B,13253
B3GALT6,13254
SH3BP5L,13255
HIST2H3A,13256
MRPS17,13257
C8ORF76,13258
CWC15,13259
ZDHHC5,13260
NAA20,13261
NBPF3,13262
SAT2,13263
RNF26,13264
RPTOR,13265
C1ORF198,13266
NSUN2,13267
MRPL47,13268
MED19,13269
SLC39A13,13270
NCEH1,13271
ATP5F1,13272
RBP7,13273
GPAT3,13274
TMEM120A,13275
CHCHD6,13276
LYPD2,13277
MTRES1,13278
PROCA1,13279
MOGAT1,13280
MYO1H,13281
LDLRAD3,13282
CPXM2,13283
CTXN3,13284
POGLUT3,13285
CLIC6,13286
TVP23C-CDRT4,13287
LGI4,13288
IMMP1L,13289
MAP7D2,13290
VIT,13291
ZIC2,13292
SLC71A2,13293
CLEC4C,13294
EEIG2,13295
MRC1,13296
HNRNPA1L3,13297
SELENOM,13298
RHOU,13299
CCDC3,13300
ARL8A,13301
RELL1,13302
ZNF670,13303
GLIPR2,13304
DLEU7,13305
TMEM256,13306
ESYT2,13307
FMNL2,13308
SYNPR,13309
MAMDC2,13310
CCNDBP1,13311
CLDN25,13312
IFT43,13313
GJB6,13314
TMEM173,13315
PRAM1,13316
PRDX5,13317
MINOS1,13318
C19ORF43,13319
RCSD1,13320
LOC441268,13321
C10ORF54,13322
HIST2H4A,13323
HIST2H4B,13324
CIRH1A,13325
FARSB,13326
PXK,13327
MCM8,13328
TMEM261,13329
NME1-NME2,13330
MRPL45,13331
C12ORF75,13332
MGST1,13333
RHOXF2B,13334
EBPL,13335
EBF3,13336
UBQLN1,13337
GEMIN5,13338
NOB1,13339
STT3B,13340
ZNF121,13341
SENP1,13342
PSMG3,13343
RCC2,13344
UQCC2,13345
TICRR,13346
POM121C,13347
RGPD2,13348
EMC4,13349
RGPD6,13350
C1ORF186,13351
ABCB10,13352
SLAIN2,13353
NRROS,13354
SLAIN1,13355
CERS5,13356
SLC30A7,13357
GBP6,13358
GBP3,13359
SAMD9L,13360
PLD4,13361
ACOD1,13362
TMEM119,13363
PARP9,13364
NHERF1,13365
RNH1,13366
DMKN,13367
NKAIN4,13368
HELZ2,13369
MS4A8,13370
TMEM106A,13371
RDH10,13372
FGFRL1,13373
SLC27A1,13374
SMOC1,13375
LGALS12,13376
TRAPPC6B,13377
GATD3,13378
HIGD2B,13379
TDRP,13380
C15ORF48,13381
MBOAT1,13382
CBWD1,13383
CITED4,13384
FAM214A,13385
SEMA4B,13386
GPR160,13387
LOC100506847,13388
GALNT4,13389
RHPN2,13390
COMTD1,13391
FAM96A,13392
CHMP4B,13393
UBD,13394
FHDC1,13395
TOMM5,13396
SHROOM1,13397
ZNFX1,13398
LRP11,13399
CDC26,13400
METTL23,13401
FAM220A,13402
NDUFAF2,13403
NCBP2-AS2,13404
IRF2BPL,13405
METRNL,13406
LOC728026,13407
KRT80,13408
LURAP1L,13409
WDR34,13410
LYPD6B,13411
IRX3,13412
TMEM189,13413
UGT1A3,13414
TMEM54,13415
SLC25A43,13416
TSTD1,13417
SAPCD2,13418
LOC100288985,13419
NEURL1B,13420
KIAA1522,13421
PDZD11,13422
KRT6C,13423
LOC100093631,13424
LGALS7B,13425
CFHR1,13426
DENND2B,13427
PADI6,13428
UHRF1,13429
FBXL19,13430
RFPL4AL1,13431
TMEM98,13432
GIGYF1,13433
ZP1,13434
OOSP1,13435
LZTS2,13436
SSBP4,13437
CNOT12,13438
ZNF687,13439
PRSS35,13440
NLRP5,13441
FAM9C,13442
DPPA5,13443
LRRC8A,13444
SMIM13,13445
OOEP,13446
DPY30,13447
ELP2,13448
C18ORF32,13449
HYCC1,13450
COP1,13451
GKAP1,13452
NBDY,13453
TTYH3,13454
MRPL43,13455
SLC36A4,13456
CCDC142,13457
TMA7B,13458
FIGLA,13459
MED30,13460
NOPCHAP1,13461
TRIM35,13462
SLC39A10,13463
UBE2L5,13464
DPPA3,13465
ANKRD13A,13466
TANC1,13467
CLPTM1L,13468
ZP3,13469
TMEM178A,13470
GNPNAT1,13471
FUCA2,13472
AGR3,13473
MRPS23,13474
C14ORF2,13475
TMEM167A,13476
SKA2,13477
KCNK6,13478
C14ORF119,13479
TIMMDC1,13480
LINC00493,13481
PNPT1,13482
VPS25,13483
MUCL1,13484
C4ORF48,13485
RPF2,13486
SHISA2,13487
C6ORF141,13488
CMC1,13489
FAM102B,13490
ZG16B,13491
TMC4,13492
NTN4,13493
RAB6C,13494
HMCN1,13495
PIM3,13496
GTF2H2C_2,13497
TRAPPC2P1,13498
LOC100505584,13499
ATP5G3,13500
COXFA4L3,13501
PLET1,13502
C19ORF33,13503
MUC17,13504
DEGS2,13505
GPT2,13506
SLC35G1,13507
AJUBA,13508
ANO6,13509
LEAP2,13510
STARD4,13511
TMEM41A,13512
UBALD2,13513
PRKCG,13514
FRRS1L,13515
EPHA6,13516
PPP1R9B,13517
SNURF,13518
PPP2R2C,13519
NR1D1,13520
CADM2,13521
NDUFC2-KCTD14,13522
PCDH20,13523
SEPTIN3,13524
COPS9,13525
PLXNA4,13526
LYNX1-SLURP2,13527
SHISA6,13528
SYNGAP1,13529
LSM11,13530
ROBO2,13531
TAFA1,13532
UBE2E2,13533
GALNTL6,13534
LRRC7,13535
RGS7BP,13536
SLC2A12,13537
ATP5MGL,13538
XKR4,13539
ARFGEF3,13540
GALNT17,13541
NECTIN1,13542
KCTD16,13543
TENM2,13544
UBR3,13545
UNC80,13546
ECRG4,13547
RPSA2,13548
FBXL16,13549
BLTP2,13550
PEDS1-UBE2V1,13551
TMEM130,13552
RIMKLB,13553
NAP1L5,13554
NETO1,13555
ZFP57,13556
SLC32A1,13557
LENG8,13558
CTXN1,13559
VAT1L,13560
ZCCHC18,13561
FBXO25,13562
ZYG11B,13563
SEZ6,13564
VSTM2A,13565
RNF227,13566
ANAPC4,13567
HS6ST2,13568
CSTPP1,13569
GPRASP2,13570
ADORA2A,13571
SLC49A4,13572
NICN1,13573
ATCAY,13574
HAGHL,13575
CSNK2A3,13576
ALG2,13577
FAM21A,13578
FAM45A,13579
FAM21D,13580
SLC2A14,13581
HBG2,13582
PNPLA8,13583
TLCD4,13584
OAF,13585
GPCPD1,13586
ACSS2,13587
CCDC107,13588
MIEN1,13589
AMDHD1,13590
IAH1,13591
NDUFA11,13592
MCEE,13593
MPLKIP,13594
VSIG1,13595
CPEB4,13596
AS3MT,13597
MT1A,13598
FREM2,13599
FLJ38894,13600
KIF21A,13601
ILDR2,13602
TMEM181,13603
NOSTRIN,13604
MRO,13605
TAB3,13606
MSI2,13607
SLC41A1,13608
FLJ32742,13609
TP53INP2,13610
PLBD2,13611
FATE1,13612
PROK1,13613
PCDH18,13614
HIST1H2BA,13615
HIST2H2BF,13616
DCAF4L1,13617
LHX9,13618
HIST2H2AB,13619
PRICKLE1,13620
LOC100129717,13621
TTYH2,13622
GAGE12D,13623
EGFLAM,13624
GAGE10,13625
LOC100132217,13626
KMT2C,13627
FAT3,13628
TCEA3,13629
FSTL5,13630
C4B,13631
CCDC117,13632
KANSL1,13633
NRK,13634
LNX2,13635
GAGE8,13636
ZNF280C,13637
LOC653080,13638
SPRR2F,13639
TMEM245,13640
MEIOB,13641
C4ORF17,13642
OR51V1,13643
OR4C5,13644
CALR3,13645
EXD1,13646
IGSF23,13647
BCL2L15,13648
STON1-GTF2A1L,13649
PSMA8,13650
SMC1B,13651
PRELID2,13652
C11ORF86,13653
VMO1,13654
OR4C15,13655
WFDC3,13656
TNFRSF11B,13657
PDILT,13658
MLKL,13659
OTOG,13660
PPP1R3G,13661
ABHD1,13662
CLEC4F,13663
REC114,13664
RTP3,13665
PLD6,13666
RALGAPA2,13667
GAS2L3,13668
DDIAS,13669
OR5K3,13670
H2AL3,13671
GPHA2,13672
SRXN1,13673
MVP,13674
POU2AF2,13675
PRXL2C,13676
GLT1D1,13677
TIMD4,13678
MND1,13679
POU5F2,13680
WDR72,13681
CRYGN,13682
TMEM82,13683
DUSP16,13684
SNTG2,13685
CD300LD,13686
DNAH1,13687
PCSK9,13688
TMOD4,13689
OR2Y1,13690
CHST13,13691
LCN10,13692
OR8G5,13693
OR4K15,13694
STPG4,13695
OR8K3,13696
HSD17B7,13697
LCN12,13698
OR2L13,13699
SETDB2,13700
EIF4EBP3,13701
SDR9C7,13702
VN1R4,13703
ODF4,13704
ROPN1L,13705
ATOH8,13706
SULT1C4,13707
CES4A,13708
OR10H5,13709
NAGS,13710
ART5,13711
DHRS7C,13712
UGT2A1,13713
TAS1R3,13714
SMTNL1,13715
IDO2,13716
FOXQ1,13717
GRIN2D,13718
LRIT2,13719
MAPK15,13720
RNASE10,13721
SCARA5,13722
KLF17,13723
HJV,13724
OR8S1,13725
DEFB119,13726
AGXT2,13727
BMF,13728
MRGPRE,13729
PRSS27,13730
NOTUM,13731
FITM1,13732
LACC1,13733
D2HGDH,13734
CAPN8,13735
TMEM86B,13736
CHRDL2,13737
JSRP1,13738
SRL,13739
MYO18B,13740
ZNF385B,13741
NEUROG3,13742
ABHD15,13743
PERM1,13744
SEC16B,13745
HTRA4,13746
ATL2,13747
TFAP2E,13748
URAD,13749
ASPDH,13750
MACC1,13751
APOBEC3A_B,13752
FAM91A1,13753
LIMS3L,13754
CENPK,13755
KLHL5,13756
FAM73A,13757
DHFRL1,13758
SLC44A3,13759
ZNF260,13760
FAM111B,13761
ALKBH6,13762
TMEM154,13763
SESTD1,13764
NUDCD1,13765
LOC100288114,13766
SFTA2,13767
LOC100129518,13768
PARP14,13769
TMEM161B,13770
RNF182,13771
DENND2C,13772
C11ORF54,13773
HIBADH,13774
TMEM171,13775
CPSF3,13776
RBMXL1,13777
DDIT4L,13778
LINC00116,13779
MURC,13780
LOC285556,13781
ANO5,13782
LOC100130705,13783
HFE2,13784
TMEM52,13785
VGLL2,13786
ASB12,13787
LOC100506870,13788
LSM10,13789
NT5C3A,13790
LOC100506295,13791
HHATL,13792
LINC00998,13793
TRPT1,13794
LOC100509139,13795
PPP1R16A,13796
LINC00948,13797
TRIM63,13798
CHURC1,13799
IL17D,13800
LOC100507625,13801
CORO6,13802
TRIM72,13803
UBE2QL1,13804
LOC100506966,13805
LOC441259,13806
COQ5,13807
FAM166B,13808
PPAPDC3,13809
IQCJ-SCHIP1,13810
LOC100996255,13811
SNAPIN,13812
SMIM20,13813
TMEM38A,13814
PTRHD1,13815
LOC729680,13816
C2ORF40,13817
EPDR1,13818
PKDCC,13819
LOC100286909,13820
CCDC14,13821
SLC22A16,13822
INSYN1,13823
HENMT1,13824
NRSN1,13825
RELL2,13826
DRC5,13827
MACROH2A2,13828
XKR6,13829
PHACTR3,13830
AMER2,13831
KRT78,13832
BHLHE22,13833
ZNF575,13834
UNC5D,13835
CEP20,13836
KRTAP10-9,13837
TMEM247,13838
HES5,13839
SP7,13840
SYNDIG1L,13841
PPP1R1B,13842
LRRC4B,13843
GPR155,13844
ANKRD63,13845
CNIH2,13846
SESN3,13847
BORCS5,13848
OLIG1,13849
NGEF,13850
RESP18,13851
ELMOD1,13852
DIPK1B,13853
CHRM1,13854
SHANK3,13855
RASL10B,13856
JOSD2,13857
C11ORF96,13858
VSTM2L,13859
NPAS4,13860
PDXP,13861
PNCK,13862
NICOL1,13863
LONRF1,13864
PHYHIPL,13865
TMEM179,13866
TAFA2,13867
ARL6,13868
KLF16,13869
NUP35,13870
DCLK3,13871
PHPT1,13872
CNST,13873
FLYWCH1,13874
PRR18,13875
SORCS2,13876
SPNS1,13877
ENPP5,13878
VXN,13879
TTC9B,13880
SPNS2,13881
GGT7,13882
PGM2L1,13883
WFIKKN1,13884
JDP2,13885
FAM171B,13886
EPC2,13887
NAPB,13888
WIPF3,13889
LINGO1,13890
PCDHGA12,13891
ERMN,13892
TRAM1L1,13893
ZDBF2,13894
AFG1L,13895
MAGEE1,13896
CCDC13,13897
NKIRAS1,13898
KLHL13,13899
PNMA8B,13900
TMEM278,13901
SCOC,13902
OTUD6B,13903
SLC35D3,13904
LINGO3,13905
DERPC,13906
PSME3IP1,13907
C11ORF87,13908
P2RY12,13909
CYGB,13910
CELF5,13911
UNK,13912
IGIP,13913
MTRFR,13914
SFR1,13915
ATOSA,13916
WDR82,13917
SGPP2,13918
C16ORF78,13919
BTBD10,13920
PRDM8,13921
SPHKAP,13922
CPLX1,13923
PPM1L,13924
NALF1,13925
CAMKK1,13926
RPRML,13927
CAMK2N2,13928
PRRT2,13929
CCDC136,13930
PREX1,13931
FAM81A,13932
NAT8L,13933
LGI3,13934
BBLN,13935
IQSEC3,13936
GARIN1B,13937
KLHDC1,13938
LYPD4,13939
H1-2,13940
AIRIM,13941
GPR61,13942
KIFC2,13943
LRRC3B,13944
GPRASP3,13945
SNX14,13946
SLC39A11,13947
ADAM21,13948
IFNLR1,13949
MON1A,13950
STRIP2,13951
CFAP36,13952
DPP9,13953
CMTM5,13954
ZFYVE19,13955
NUAK2,13956
DBNDD2,13957
NME1,13958
SVOP,13959
XTBD1,13960
ANKRD13D,13961
PLRG1,13962
PRXL2A,13963
DIRAS1,13964
NSMCE3,13965
HDGFL2,13966
FBXW5,13967
FBXO10,13968
NUDT16L1,13969
PIGX,13970
FNDC10,13971
SLC35F3,13972
RAB9B,13973
PTGES3L-AARSD1,13974
NCBP2AS2,13975
MMD2,13976
FAM78A,13977
SYVN1,13978
HSDL1,13979
NDFIP2,13980
EEIG1,13981
KCTD6,13982
TBC1D23,13983
RNF112,13984
SBK1,13985
FBXO6,13986
NUDT16,13987
ZNF519,13988
LRRN1,13989
SLC61A1,13990
H2AC7,13991
ARLN,13992
ZRANB2,13993
PURB,13994
LAMTOR4,13995
MICOS13,13996
MRPL54,13997
PACSIN1,13998
PTPN5,13999
TMEM121B,14000
C1QTNF4,14001
BRMS1L,14002
UNC79,14003
ANTKMT,14004
RAPH1,14005
HNRNPCL4,14006
JPH4,14007
TSHZ1,14008
GAGE12F,14009
XAGE1B,14010
ZCCHC9,14011
CLDN2,14012
ZDHHC16,14013
SGK223,14014
ANXA2R,14015
ZNF511,14016
SYAP1,14017
VIMP,14018
F8A3,14019
KNSTRN,14020
KIAA0101,14021
FAM83D,14022
RPL7L1,14023
MMGT1,14024
FAM122B,14025
ARHGAP18,14026
PRTFDC1,14027
FAM84B,14028
SMIM15,14029
CMSS1,14030
FAM72A,14031
BRI3BP,14032
SPANXA2,14033
SPANXB1,14034
ANXA8L1,14035
WBSCR22,14036
SSX2B,14037
ZNF713,14038
TRIM39-RPP21,14039
MAGEA2B,14040
SAP25,14041
GOLGA6L9,14042
CTAG1A,14043
MYLK3,14044
LOC100507315,14045
LOC642852,14046
ZNF300,14047
FAM84A,14048
TPRN,14049
TRUB1,14050
ZMAT2,14051
SLC7A6OS,14052
OSCP1,14053
LOC100506699,14054
GPR108,14055
FBN3,14056
LOC101929679,14057
FAM21C,14058
CYB561A3,14059
PPP1R12C,14060
TMEM263,14061
SEPT5,14062
ELOF1,14063
ZNF585A,14064
RRM2B,14065
C6ORF89,14066
ISY1-RAB43,14067
SLITRK6,14068
CCDC39,14069
SHKBP1,14070
TRIM78P,14071
SPAG17,14072
FBXL20,14073
LOC103611081,14074
SPPL3,14075
VMA21,14076
GPR180,14077
UVSSA,14078
OR7D2,14079
ZNRF3,14080
MSTO1,14081
RRP36,14082
SRGAP1,14083
RBM18,14084
SIAE,14085
CD276,14086
TMTC1,14087
POLR3A,14088
BAIAP2L1,14089
SETD7,14090
ERMARD,14091
LYSMD1,14092
CYB5D1,14093
TCHP,14094
SFXN5,14095
ARL5B,14096
SPACA6P,14097
SIPA1L2,14098
FOXK1,14099
TXNDC12,14100
SCYL1,14101
ZBTB4,14102
TUBGCP6,14103
ISY1,14104
UGT2B10,14105
PTPN23,14106
SMARCAD1,14107
SERF1A,14108
FOXRED1,14109
MANBAL,14110
MCTS2P,14111
NATD1,14112
MFSD8,14113
TMEM69,14114
BOD1L1,14115
CHD6,14116
CRAMP1L,14117
SH3D19,14118
PCSK4,14119
HSD17B13,14120
ZYG11A,14121
UGT1A9,14122
EEPD1,14123
RAB43,14124
OR6C68,14125
SERINC2,14126
NLRC5,14127
NIPAL1,14128
EPGN,14129
PIK3AP1,14130
SOFU1,14131
KRTAP6-3,14132
NLRP12,14133
OR4B1,14134
EVX2,14135
OR4E1,14136
OR6P1,14137
OR5P3,14138
UGT1A6,14139
DNAJB8,14140
NLN,14141
PLAAT5,14142
OR6C74,14143
DUSP23,14144
WDR93,14145
SLC16A12,14146
OR8G3,14147
ZNF707,14148
BRPF3,14149
ALS2,14150
GLYCTK,14151
UBE2U,14152
NXPE2,14153
ZNF773,14154
LRIT1,14155
ACP3,14156
GASK1A,14157
ADGRF1,14158
OR6N2,14159
LPAR5,14160
KLB,14161
ZFAND4,14162
RMDN2,14163
HSBP1L1,14164
TEX26,14165
GPAT2,14166
OR14J1,14167
CD300E,14168
IYD,14169
CIMIP3,14170
LRMDA,14171
IMMP2L,14172
TET1,14173
CPHXL2,14174
ARHGEF33,14175
OIT3,14176
SLC9B2,14177
ENPP3,14178
CGN,14179
NHSL3,14180
CDC14C,14181
LARP1B,14182
VWCE,14183
ZNF691,14184
PM20D1,14185
TMIE,14186
HECTD1,14187
SEPTIN9,14188
APOBEC3H,14189
CRIP3,14190
EXT2,14191
PARP10,14192
MROH1,14193
VARS1,14194
GPANK1,14195
TRIM59,14196
DMAC1,14197
NUDT5,14198
DNAI4,14199
PBDC1,14200
KGD4,14201
CENPC,14202
SLC71A1,14203
LOC100507217,14204
ATE1,14205
RHBDD1,14206
LMBR1,14207
TTC8,14208
GBA,14209
UBR1,14210
TP53I13,14211
ZNF25,14212
C9ORF69,14213
KIAA1671,14214
DHX33,14215
GNPTG,14216
CEBPZOS,14217
ULK3,14218
TCEANC2,14219
KLHL6,14220
DKFZP686M1136,14221
STK35,14222
CTAG1B,14223
DNAL1,14224
ZDHHC8,14225
BCAR1,14226
ZC3H18,14227
CD109,14228
SLC26A11,14229
FBXL3,14230
LOC100505812,14231
GIMAP2,14232
LOC100131564,14233
C10ORF32,14234
RPUSD4,14235
TCEAL3,14236
PAG1,14237
ZC3H12D,14238
FAM104A,14239
NOG,14240
BLOC1S2,14241
GIMAP7,14242
OMA1,14243
OXNAD1,14244
RNPC3,14245
LOC100996286,14246
ANAPC16,14247
NSMCE1,14248
POLR3GL,14249
TRABD2A,14250
C16ORF54,14251
LOC93622,14252
HDHD2,14253
GIMAP1,14254
CNEP1R1,14255
GSKIP,14256
LOC100510649,14257
UHRF2,14258
BLOC1S4,14259
SELM,14260
ERP27,14261
RPP25L,14262
HES6,14263
APOA1BP,14264
LOC100507507,14265
FAM200B,14266
TMEM141,14267
C7ORF55,14268
FAM47E,14269
CLEC2L,14270
FAM151A,14271
TMEM203,14272
SMIM19,14273
C1ORF131,14274
DHRS13,14275
ATAD3B,14276
MRPL21,14277
SLC25A33,14278
ABHD12,14279
TMEM138,14280
PPIL3,14281
FAM195A,14282
G2E3,14283
LIN28B,14284
ND6,14285
RPS19BP1,14286
LOC100507025,14287
SARNP,14288
ARRDC4,14289
GRHL1,14290
LOC158960,14291
ELOVL7,14292
CIART,14293
PKIB,14294
WHAMM,14295
EID2,14296
C9ORF142,14297
ZBTB21,14298
PRMT6,14299
NOA1,14300
SUMF1,14301
UBE2Q2,14302
LOC101929164,14303
ZHX1,14304
LCLAT1,14305
PITPNM2,14306
EEF2K,14307
ZNF229,14308
FDCSP,14309
RASSF6,14310
ZNF763,14311
USP28,14312
TXNDC17,14313
TMEM63C,14314
EBF4,14315
LOC100422737,14316
ZNF80,14317
ZNF157,14318
TCTE3,14319
ITGAD,14320
LOC153682,14321
SLC4A10,14322
LOC101927181,14323
SCTR,14324
FSD1L,14325
L3MBTL4,14326
IL3,14327
UTS2R,14328
CHRAC1,14329
UBXN10,14330
TMEM88,14331
ARID1B,14332
ARHGEF39,14333
LOC100505728,14334
FLJ22447,14335
ZNF497,14336
VSIG10L,14337
MAGEA9,14338
MS4A14,14339
HTRA3,14340
SNX22,14341
SPEF2,14342
PPEF2,14343
C1ORF226,14344
HOXC12,14345
DPP10,14346
SMIM24,14347
PYDC1,14348
LOC100130950,14349
LOC158863,14350
CFAP61,14351
PRKAG3,14352
LOC731157,14353
KRTAP10-11,14354
RNF150,14355
PDP2,14356
SLC45A1,14357
LOC143286,14358
KRT27,14359
ZNF18,14360
GLDN,14361
CLEC3A,14362
PCDH10,14363
COL23A1,14364
TMEM37,14365
ZNF677,14366
LOC143188,14367
KIAA1377,14368
HBG1,14369
ZNF555,14370
GPR34,14371
LINC00950,14372
CACUL1,14373
LOC100506457,14374
LRRC55,14375
ISLR2,14376
RBMY1A1,14377
PAPD4,14378
LOC100131508,14379
HECW2,14380
TREH,14381
TNFRSF19,14382
RAB19,14383
LOC101927905,14384
OR13C4,14385
ZNF616,14386
NAA30,14387
TSHZ3,14388
NUTM1,14389
TAF8,14390
LOC728061,14391
LGI2,14392
ZNF784,14393
SLC16A8,14394
M1AP,14395
PODN,14396
C15ORF59,14397
LOC100508591,14398
DCD,14399
SPRR4,14400
KRTAP9-8,14401
LCE1B,14402
WFDC12,14403
CARD18,14404
PSAPL1,14405
FLG2,14406
KRTAP2-2,14407
C5ORF46,14408
KRT79,14409
SDR16C5,14410
KRTAP1-5,14411
KRTAP4-1,14412
KRTAP4-6,14413
C4ORF3,14414
IL20RB,14415
KRTAP9-4,14416
KRTAP3-1,14417
TBCK,14418
RNF20,14419
CAPNS2,14420
KLHDC8B,14421
IGFL2,14422
PNLIPRP3,14423
KRTAP3-3,14424
MUC15,14425
ARMC10,14426
CHTF8,14427
RNASE7,14428
LCE3D,14429
SBSN,14430
SPRR2G,14431
CNFN,14432
CTHRC1,14433
FAM110C,14434
LRRN4CL,14435
C10ORF99,14436
IGFL1,14437
PPP1R14C,14438
SPPL2A,14439
TUSC1,14440
TMEM79,14441
TPH2,14442
HACD4,14443
TMEM182,14444
CLYBL,14445
RAMACL,14446
TRIM67,14447
FAM124A,14448
CCL4L2,14449
NIBAN2,14450
FAM20C,14451
CD274,14452
GBA1,14453
CLEC6A,14454
ATRIP,14455
MCOLN2,14456
CD300LF,14457
GPR148,14458
RILPL2,14459
CARD19,14460
IGSF8,14461
SRA1,14462
SYCE2,14463
IQGAP3,14464
ADSS1,14465
NRM,14466
LINC01279,14467
LOC100510519,14468
ASPRV1,14469
DAPL1,14470
AADACL2,14471
PRR9,14472
KRT77,14473
FAM213A,14474
FAM46B,14475
CKMT1A,14476
AMY1C,14477
ALKBH5,14478
LOC729603,14479
DUSP19,14480
PDCD7,14481
TOX2,14482
MAD2L2,14483
WASH1,14484
FAM210B,14485
AP1M1,14486
TSPAN10,14487
POLE4,14488
UCN2,14489
ZNF689,14490
C1ORF85,14491
COMMD7,14492
C15ORF52,14493
TPCN2,14494
SPRED1,14495
ROPN1,14496
PLEKHG4,14497
TBC1D7,14498
HPDL,14499
C4ORF54,14500
SLC25A34,14501
FSD2,14502
TRIM54,14503
RPP21,14504
RILP,14505
CHCHD4,14506
FAM98B,14507
AIG1,14508
LMOD2,14509
SHLD1,14510
MTFP1,14511
NEURL2,14512
TCAIM,14513
TCP11L2,14514
FBXO8,14515
FGFR1OP2,14516
FNIP2,14517
FRMD5,14518
SCGB3A1,14519
SDCBP2,14520
FBXO30,14521
AGPAT9,14522
TM2D2,14523
COA6,14524
LOC344887,14525
C1ORF122,14526
SESN2,14527
CXCL17,14528
CMPK2,14529
EPSTI1,14530
FAM174A,14531
MRPL10,14532
PAGE2,14533
PAGE2B,14534
SUSD2,14535
C1ORF64,14536
CRACR2B,14537
PROM2,14538
PAGE5,14539
JMJD8,14540
ANKRD33,14541
CD163L1,14542
TMEM238,14543
C7ORF50,14544
C9ORF152,14545
LRRC26,14546
SFXN4,14547
UBE2F,14548
NCCRP1,14549
RSPRY1,14550
NIFK,14551
SIX4,14552
PCED1B,14553
RASD2,14554
KIAA1147,14555
FOPNL,14556
BRAT1,14557
FAM83A,14558
CYP4X1,14559
HAUS1,14560
MINAR2,14561
VSTM2B,14562
SMIM26,14563
TANGO2,14564
ADISSP,14565
DTNBP1,14566
STK32C,14567
CALN1,14568
PCP2,14569
TMEM145,14570
TMEM65,14571
SYT4,14572
OPALIN,14573
NRBP2,14574
CPNE9,14575
DNER,14576
