name,pubchem_cid,smiles,valid_smiles,has_metal,metal_count,metal_symbols,metal_category
metatinib,44155856,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,True,False,0,,No metal
diphenidol,3055,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,True,False,0,,No metal
khs-101,71304818,CC(C)CNc1ccnc(NCc2csc(n2)-c2ccccc2)n1,True,False,0,,No metal
thonzylamine,5457,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,True,False,0,,No metal
dexlansoprazole,9578005,Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,True,False,0,,No metal
phytosphingosine,122121,CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO,True,False,0,,No metal
sm-164,17756618,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCc2ccc(CCCCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1,True,False,0,,No metal
acetohydroxamic-acid,1990,CC(=O)NO,True,False,0,,No metal
clebopride,2780,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,True,False,0,,No metal
eprinomectin,86289908,"[H][C@@]12OC\C3=C/C=C/[C@]([H])(C)[C@]([H])(O[C@@]4([H])C[C@H](OC)[C@@H](O[C@@]5([H])C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(O4)O[C@]([H])([C@@H](C)CC)[C@@]([H])(C)C=C5)OC(=O)[C@]([H])(C=C(C)[C@@]1([H])O)[C@@]23O |c:4,64,t:6,42,72|",True,False,0,,No metal
sumatriptan,5358,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,True,False,0,,No metal
avasimibe,166558,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(cccc2C(C)C)C(C)C)c(c1)C(C)C,True,False,0,,No metal
wy-16922,198325,CCOC(=O)C(=O)Nc1cccc(OC)c1C(N)=O,True,False,0,,No metal
nintedanib,,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)N(C)C(=O)CN3CCN(C)CC3)c3ccccc3)C(=O)Nc2c1,True,False,0,,No metal
phenelzine,3675,NNCCc1ccccc1,True,False,0,,No metal
lymecycline,,"CN(C)[C@H]1[C@@H]2C[C@H]3[C@@H](C(=O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)[C@H](C(=O)NCNCCCC[C@H](N)C(O)=O)C1=O |&1:7,&2:26|",True,False,0,,No metal
acetazolamide,1986,CC(=O)Nc1nnc(s1)S(N)(=O)=O,True,False,0,,No metal
penicillin-v-potassium,6869,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(O)=O,True,False,0,,No metal
aprepitant,135413536,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,True,False,0,,No metal
varenicline,5310966,"C1[C@H]2CNC[C@@H]1c1cc3nccnc3cc21 |&1:1,5|",True,False,0,,No metal
diloxanide,19529,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,True,False,0,,No metal
prochlorperazine,4917,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1,True,False,0,,No metal
flt3-in-1,90052320,CCCNc1nc(Nc2ccc(cc2)C#N)ncc1C#CCCCNC(=O)[C@H](C)N(C)C(=O)\C=C\CN(C)C,True,False,0,,No metal
eprazinone,29962149,"CCO[C@@H](CN1CCN(C[C@@H](C)C(=O)c2ccccc2)CC1)c1ccccc1 |a:10,&1:3|",True,False,0,,No metal
resorcinol-monoacetate,5055,CC(=O)Oc1cccc(O)c1,True,False,0,,No metal
temoporfin,,Oc1cccc(c1)-c1c2CCc([nH]2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc(n2)c(-c2cccc(O)c2)c2ccc1n2,True,False,0,,No metal
edtmp,15025,OP(O)(=O)CN(CCN(CP(O)(O)=O)CP(O)(O)=O)CP(O)(O)=O,True,False,0,,No metal
iodoantipyrine,8522,Cc1c(I)c(=O)n(-c2ccccc2)n1C,True,False,0,,No metal
chlorogenic-acid,1794427,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O,True,False,0,,No metal
tribenoside,12874922,"CCO[C@H]1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O |a:5,6,24,33,&1:3|",True,False,0,,No metal
isoxsuprine,42066885,"C[C@@H](COc1ccccc1)N[C@H](C)[C@@H](O)c1ccc(O)cc1 |&1:13,&2:11,&3:1|",True,False,0,,No metal
nnc-63-0532,9803475,COC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3cccc4ccccc34)CC2)C1=O,True,False,0,,No metal
efinaconazole,9819704,"C[C@@H](N1CCC(=C)CC1)[C@@](O)(Cn1cncn1)c1ccc(F)cc1F |a:1,&1:9|",True,False,0,,No metal
butoconazole,476417,"Clc1ccc(CC[C@@H](Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1 |&1:7,r|",True,False,0,,No metal
nizofenone,4514,CCN(CC)Cc1nccn1-c1ccc(cc1C(=O)c1ccccc1Cl)[N+]([O-])=O,True,False,0,,No metal
sn-38,104842,CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(O)cc12,True,False,0,,No metal
azd8835,76685059,CCn1nc(nc1-c1cnc(N)c(n1)-c1nnc(o1)C(C)(C)C)C1CCN(CC1)C(=O)CCO,True,False,0,,No metal
mk-0752,,OC(=O)CC[C@H]1CC[C@@](CC1)(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1 |r|,True,False,0,,No metal
evans-blue,6804600,"Cc1cc(ccc1NN=C1C=Cc2c(cc(c(N)c2C1=O)S(O)(=O)=O)S(O)(=O)=O)-c1ccc(NN=C2C=Cc3c(cc(c(N)c3C2=O)S(O)(=O)=O)S(O)(=O)=O)c(C)c1 |c:11,39|",True,False,0,,No metal
i-bza2,1816834,CCN(CC)CCNC(=O)c1ccccc1I,True,False,0,,No metal
pilaralisib,56599306,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,True,False,0,,No metal
eluxadoline,130406582,COc1ccc(CN([C@@H](C)c2nc(c[nH]2)-c2ccccc2)C(=O)[C@@H](N)Cc2c(C)cc(cc2C)C(N)=O)cc1C(O)=O,True,False,0,,No metal
gnf-5837,59397065,Cc1ccc(NC(=O)Nc2cc(ccc2F)C(F)(F)F)cc1Nc1ccc2\C(=C\c3ccc[nH]3)C(=O)Nc2c1,True,False,0,,No metal
nilotinib,644241,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F,True,False,0,,No metal
dinoprostone,5280360,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,True,False,0,,No metal
ozanimod,52938427,CC(C)Oc1ccc(cc1C#N)-c1nc(no1)-c1cccc2[C@H](CCc12)NCCO,True,False,0,,No metal
p7c3,981442,"O[C@@H](CNc1ccccc1)Cn1c2ccc(Br)cc2c2cc(Br)ccc12 |&1:1,r|",True,False,0,,No metal
gm-1485,9837656,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(O)=O,True,False,0,,No metal
aq-13,3805581,CCN(CC)CCCNc1ccnc2cc(Cl)ccc12,True,False,0,,No metal
levocabastine,,C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1,True,False,0,,No metal
idelalisib,11625818,CC[C@H](Nc1ncnc2nc[nH]c12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,True,False,0,,No metal
ym-90709,1103147,COc1cc2CC(C)(C)n3c(cc4nc5ccccc5nc34)-c2cc1OC,True,False,0,,No metal
adefovir,60172,Nc1ncnc2n(CCOCP(O)(O)=O)cnc12,True,False,0,,No metal
ramosetron,135418340,Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc12,True,False,0,,No metal
tetroquinone,36689751,OC1C(=O)C(=O)C(O)C(=O)C1=O,True,False,0,,No metal
canrenone,13789,"C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]21CCC(=O)O1 |c:6,t:8|",True,False,0,,No metal
zomepirac,5733,Cc1cc(CC(O)=O)n(C)c1C(=O)c1ccc(Cl)cc1,True,False,0,,No metal
sunitinib,5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C,True,False,0,,No metal
sd-169,14973220,NC(=O)c1ccc2[nH]ccc2c1,True,False,0,,No metal
vanillin,1183,COc1cc(C=O)ccc1O,True,False,0,,No metal
tu-2100,4342838,CCOC(=O)c1ccccc1OC(=O)CCCCCCCC(=O)Oc1ccccc1C(=O)OCC,True,False,0,,No metal
rs-23597-190,182593,COc1cc(N)c(Cl)cc1C(=O)OCCCN1CCCCC1,True,False,0,,No metal
gr-79236,9884817,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N[C@H]3CCC[C@@H]3O)ncnc12,True,False,0,,No metal
erythromycin,,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,True,False,0,,No metal
trimetrexate,5583,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,True,False,0,,No metal
prt062607,44462758,N[C@H]1CCCC[C@H]1Nc1ncc(C(N)=O)c(Nc2cccc(c2)-n2nccn2)n1,True,False,0,,No metal
digitoxin,441207,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C |t:45|,True,False,0,,No metal
cinepazet,6434395,CCOC(=O)CN1CCN(CC1)C(=O)\C=C\c1cc(OC)c(OC)c(OC)c1,True,False,0,,No metal
swainsonine,51683,O[C@@H]1CN2CCC[C@@H](O)[C@@H]2[C@@H]1O,True,False,0,,No metal
ro-19-4605,127382,CN1Cc2c(ncn2-c2ccsc2C1=O)C(=O)OC(C)(C)C,True,False,0,,No metal
ggstop,139340107,"COP(=O)(CC[C@@H](N)C(O)=O)Oc1cccc(CC(O)=O)c1 |&1:2,&2:6,r|",True,False,0,,No metal
zinc-undecylenate,11179,C=CCCCCCCCCC(=O)O[Zn]OC(=O)CCCCCCCCC=C,True,True,1,Zn,Contains metal
afatinib,10184653,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,True,False,0,,No metal
l-quisqualic-acid,6971145,N[C@@H](Cn1oc(=O)[nH]c1=O)C(O)=O,True,False,0,,No metal
snc-80,123924,CCN(CC)C(=O)c1ccc(cc1)[C@@H](N1C[C@@H](C)N(CC=C)C[C@@H]1C)c1cccc(OC)c1,True,False,0,,No metal
2-apb,1598,NCCOB(c1ccccc1)c1ccccc1,True,False,0,,No metal
meclofenoxate,4039,CN(C)CCOC(=O)COc1ccc(Cl)cc1,True,False,0,,No metal
lazabemide,71307,NCCNC(=O)c1ccc(Cl)cn1,True,False,0,,No metal
quetiapine,5002,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12 |t:13|,True,False,0,,No metal
17-pa,25068278,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@]34C)[C@@H]1CC=C2c1ccccc1 |c:21|,True,False,0,,No metal
rilmenidine,68712,C1CC1C(NC1=NCCO1)C1CC1 |t:6|,True,False,0,,No metal
hydroxocobalamin,139031134,"[H]O[Co+]N1\C2=C(C)/C3=N/C(=C/C4=N/C(=C(C)\C5=N[C@@](C)([C@@]1([H])[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(O)(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)n1cnc2cc(C)c(C)cc12)[C@@](C)(CC(N)=O)[C@@H]5CCC(N)=O)/[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)/C(C)(C)[C@@H]3CCC(N)=O |r,t:4,7,9,11,13,16|",True,True,1,Co,Contains metal
oglemilast,11387409,CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,True,False,0,,No metal
prazosin,4893,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)c1ccco1,True,False,0,,No metal
tg-100572,11712625,Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)-c1cc(O)ccc1Cl,True,False,0,,No metal
oxaloacetate,54676101,OC(=O)C=C(O)C(O)=O,True,False,0,,No metal
solifenacin-succinate,154059,[H][C@@]1(C[N@@]2CC[C@H]1CC2)OC(=O)N1CCc2ccccc2[C@@H]1c1ccccc1,True,False,0,,No metal
paroxypropione,6271,CCC(=O)c1ccc(O)cc1,True,False,0,,No metal
baricitinib,44205240,CCS(=O)(=O)N1CC(CC#N)(C1)n1cc(cn1)-c1ncnc2[nH]ccc12,True,False,0,,No metal
cyclovalone,1550234,COc1cc(\C=C2/CCC\C(=C/c3ccc(O)c(OC)c3)C2=O)ccc1O,True,False,0,,No metal
ly456236,9926999,COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1,True,False,0,,No metal
pf-03758309,25227462,CN(C)C[C@@H](NC(=O)N1Cc2c(Nc3nc(C)nc4ccsc34)[nH]nc2C1(C)C)c1ccccc1,True,False,0,,No metal
amg-208,24864821,COc1ccc2c(OCc3nnc4ccc(nn34)-c3ccccc3)ccnc2c1,True,False,0,,No metal
lfm-a13,,"CC(=O)[C@@H](C#N)C(=O)Nc1cc(Br)ccc1Br |&1:3,r|",True,False,0,,No metal
nnc-05-2090,9888030,COc1ccccc1C1(O)CCN(CCCn2c3ccccc3c3ccccc23)CC1,True,False,0,,No metal
rufloxacin,58258,CN1CCN(CC1)c1c(F)cc2c3c1SCCn3cc(C(O)=O)c2=O,True,False,0,,No metal
bornyl-acetate,247573,"CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C |&1:4,&2:6,&3:9,r,TLB:3:4:7.8:11|",True,False,0,,No metal
chlorpropham,2728,CC(C)OC(=O)Nc1cccc(Cl)c1,True,False,0,,No metal
sdm25n,9931601,"CC(=C)CN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@]3(O)Cc1c4[nH]c2ccccc12)ccc5O |a:7,8,15,&1:14,TLB:17:15:4.5.6:11.12.13,THB:16:15:4.5.6:11.12.13|",False,False,0,,Invalid/missing SMILES
sulfaphenazole,5335,Nc1ccc(cc1)S(=O)(=O)Nc1ccnn1-c1ccccc1,True,False,0,,No metal
dg-172,57342889,CN1CCN(CC1)c1ccc(\C=C(/C#N)c2ccccc2Br)cc1,True,False,0,,No metal
xilobam,6434391,CN1CCC\C1=N\C(=O)Nc1c(C)cccc1C,True,False,0,,No metal
i-bet151,52912189,COc1cc2c3n([C@H](C)c4ccccn4)c(=O)[nH]c3cnc2cc1-c1c(C)noc1C,True,False,0,,No metal
perzinfotel,6918236,OP(O)(=O)CCN1CCCNc2c1c(=O)c2=O,True,False,0,,No metal
ketoprofen,180540,"C[C@@H](C(O)=O)c1cccc(c1)C(=O)c1ccccc1 |&1:1,r|",True,False,0,,No metal
zometapine,135410917,Cc1nn(C)c2NCCN=C(c12)c1cccc(Cl)c1 |c:9|,True,False,0,,No metal
piperonyl-butoxide,5794,CCCCOCCOCCOCc1cc2OCOc2cc1CCC,True,False,0,,No metal
gs-6201,11270783,CCCn1c(=O)n(CC)c2nc([nH]c2c1=O)-c1cnn(Cc2cccc(c2)C(F)(F)F)c1,True,False,0,,No metal
pha-665752,10461815,Cc1[nH]c(\C=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc2c(Cl)cccc2Cl)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,True,False,0,,No metal
cinepazide,5282459,COc1cc(\C=C\C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,True,False,0,,No metal
pidolic-acid,7405,OC(=O)[C@@H]1CCC(=O)N1,True,False,0,,No metal
enzastaurin,176167,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12 |t:4|,True,False,0,,No metal
lxh254,90456533,Cc1ccc(NC(=O)c2ccnc(c2)C(F)(F)F)cc1-c1cc(OCCO)nc(c1)N1CCOCC1,True,False,0,,No metal
sb-590885,135421339,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2\C(CCc2c1)=N\O)-c1ccncc1,True,False,0,,No metal
nitecapone,5464105,CC(=O)C(=Cc1cc(O)c(O)c(c1)[N+]([O-])=O)C(C)=O,True,False,0,,No metal
otamixaban,5496659,COC(=O)[C@H](Cc1cccc(c1)C(N)=N)[C@@H](C)NC(=O)c1ccc(cc1)-c1cc[n+]([O-])cc1,True,False,0,,No metal
rosiglitazone,10021239,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1 |&1:10|,True,False,0,,No metal
trilostane,5311487,"C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(=O)[C@@H](C[C@]35C)C#N)[C@@H]1CC[C@@H]2O |a:1,4,5,8,10,15,19,22,&1:13|",True,False,0,,No metal
ketorolac,181817,"OC(=O)[C@H]1CCn2c1ccc2C(=O)c1ccccc1 |&1:3,r|",True,False,0,,No metal
tanaproget,4369524,Cn1c(ccc1-c1ccc2NC(=S)OC(C)(C)c2c1)C#N,True,False,0,,No metal
linsitinib,,C[C@@]1(O)C[C@@H](C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12 |r|,True,False,0,,No metal
imeglimin,24812808,"C[C@H]1NC(=NC(N)=N1)N(C)C |c:3,6|",True,False,0,,No metal
ropivacaine,175805,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,True,False,0,,No metal
dasatinib,3062316,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,True,False,0,,No metal
ucl-2077,24868317,C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1cccnc1,True,False,0,,No metal
carprofen,6997572,"C[C@@H](C(O)=O)c1ccc2c(c1)[nH]c1ccc(Cl)cc21 |&1:1,r|",True,False,0,,No metal
iti214,42639643,CN1C2=N[C@@H]3CCC[C@@H]3N2c2nn(Cc3ccc(cc3)-c3cccc(F)n3)c(Nc3ccccc3)c2C1=O |t:2|,True,False,0,,No metal
bay-2402234,134470179,CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(cc2F)C(=O)Nc2c(F)cccc2Cl)c1=O,True,False,0,,No metal
mk-3697,46190695,COc1ccc(CNC(=O)c2cc(ncc2-c2nccs2)-c2cncc(C)c2)nc1OC,True,False,0,,No metal
org-12962,9796408,FC(F)(F)c1ccc(nc1Cl)N1CCNCC1,True,False,0,,No metal
viomycin,,"NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@@H](NC(=O)C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O)C=NC(N)=O)[C@H]1C[C@H](O)N=C(N)N1 |a:4,10,15,23,29,42,&1:40,&2:35,w:35.35,t:45|",True,False,0,,No metal
gw274150,9797017,CC(=N)NCCSCC[C@H](N)C(O)=O,True,False,0,,No metal
bevantolol,36690919,COc1ccc(CCNC[C@@H](O)COc2cccc(C)c2)cc1OC |&1:10|,True,False,0,,No metal
baicalein,,Oc1cc2oc(cc(O)c2c(=O)c1O)-c1ccccc1,True,False,0,,No metal
debio-0932,44156921,CN(C)c1cc2OCOc2cc1Sc1nc2c(N)nccc2n1CCNCC(C)(C)C,True,False,0,,No metal
dihydrostreptomycin,73707353,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](NC(N)=N)[C@H](O)[C@H]2NC(N)=N)O[C@@H](C)[C@]1(O)CO.CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](NC(N)=N)[C@H](O)[C@H]2NC(N)=N)O[C@@H](C)[C@]1(O)CO,True,False,0,,No metal
7-hydroxy-dpat,23928184,CCCN(CCC)[C@H]1CCc2ccc(O)cc2C1 |&1:7|,True,False,0,,No metal
gs-143,121513876,OC(=O)c1ccc(cc1)N1N=C(Cc2ccccc2)\C(=C/c2ccc(o2)-c2ccccc2F)C1=O |t:11|,True,False,0,,No metal
anisotropine,,CCCC(CCC)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C,True,False,0,,No metal
cipargamin,44469321,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc21,True,False,0,,No metal
vx-745,3038525,Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1,True,False,0,,No metal
flumequine,6918894,"C[C@H]1CCc2cc(F)cc3c2n1cc(C(O)=O)c3=O |&1:1,r|",True,False,0,,No metal
dihydrotachysterol,,"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@@H]2\C(CCC[C@@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C |&1:3,&2:7,&3:9,&4:12,&5:17,&6:23,&7:27,r|",True,False,0,,No metal
beta-hydroxy-beta-methylbutyrate,129010087,CC(C)(O)CC(O)=O.CC(C)(O)CC(O)=O,True,False,0,,No metal
val-tyr,7009555,CC(C)[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,True,False,0,,No metal
loxapine,3964,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc12 |t:8|,True,False,0,,No metal
buparvaquone,,"CC(C)(C)C1CCC(C[C@H]2C(=O)C(=O)c3ccccc3C2=O)CC1 |&1:9,r|",True,False,0,,No metal
jzl-184,25021165,OC(C1CCN(CC1)C(=O)Oc1ccc(cc1)[N+]([O-])=O)(c1ccc2OCOc2c1)c1ccc2OCOc2c1,True,False,0,,No metal
foretinib,42642645,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCOCC1,True,False,0,,No metal
glipizide,3478,Cc1cnc(cn1)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,True,False,0,,No metal
propentofylline,4938,CCCn1cnc2n(C)c(=O)n(CCCCC(C)=O)c(=O)c12,True,False,0,,No metal
5-hydroxymethyl-tolterodine,9819382,CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C,True,False,0,,No metal
lycopene,446925,CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)CCC=C(C)C,True,False,0,,No metal
az-628,11676786,Cc1ccc(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1Nc1ccc2ncn(C)c(=O)c2c1,True,False,0,,No metal
fasoracetam,198695,O=C([C@H]1CCC(=O)N1)N1CCCCC1,True,False,0,,No metal
r-1485,11689373,Fc1ccccc1S(=O)(=O)N1CCOc2c(cccc12)N1CCNCC1,True,False,0,,No metal
r406,11213558,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC,True,False,0,,No metal
2-tedc,6069552,Oc1ccc(\C=C(/C#N)C(=O)OCCc2cccs2)cc1O,True,False,0,,No metal
cabergoline,54746,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(CC=C)C1,True,False,0,,No metal
bacampicillin,66586207,"CCOC(=O)O[C@@H](C)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O |a:11,13,18,22,&1:6|",True,False,0,,No metal
hoku-81,3045414,CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl |r|,True,False,0,,No metal
as-703026,44187362,OC[C@@H](O)CNC(=O)c1ccncc1Nc1ccc(I)cc1F,True,False,0,,No metal
bismuth-oxalate,,[Bi].[Bi].OC(=O)C(O)=O.OC(=O)C(O)=O.OC(=O)C(O)=O,True,True,2,Bi,Contains metal
alpelisib,56649450,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(c1)C(C)(C)C(F)(F)F,True,False,0,,No metal
nilvadipine,10340038,"COC(=O)C1=C(NC(C)=C([C@@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C)C#N |&1:10,r,c:8,t:4|",True,False,0,,No metal
bms-214662,448545,O=S(=O)(N1Cc2cc(ccc2N(Cc2cnc[nH]2)C[C@H]1Cc1ccccc1)C#N)c1cccs1,True,False,0,,No metal
coti-2,91810660,S=C(N\N=C1/CCCc2cccnc12)N1CCN(CC1)c1ccccn1,True,False,0,,No metal
frax486,68060125,CCn1c2nc(Nc3ccc(N4CCNCC4)c(F)c3)ncc2cc(-c2ccc(Cl)cc2Cl)c1=O,True,False,0,,No metal
perifosine,148178,CCCCCCCCCCCCCCCCCCOP(O)(=O)OC1CC[N+](C)(C)CC1 |&1:19|,True,False,0,,No metal
sparteine-(-),644020,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,True,False,0,,No metal
kg-5,53328059,CSc1nc(N)cc(Oc2ccc(cc2)-c2nnc(Nc3cccc(c3)C(F)(F)F)[nH]2)n1,True,False,0,,No metal
pilsicainide,4820,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,True,False,0,,No metal
cftrinh-172,1554210,OC(=O)c1ccc(\C=C2\SC(=S)N(C2=O)c2cccc(c2)C(F)(F)F)cc1,True,False,0,,No metal
alogliptin,11450633,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,True,False,0,,No metal
cyt387,25062766,O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1,True,False,0,,No metal
ai-10-49,49806644,FC(F)(F)Oc1ccc2nc([nH]c2c1)-c1ccc(OCCOCCOc2ccc(nc2)-c2nc3ccc(OC(F)(F)F)cc3[nH]2)cn1,True,False,0,,No metal
at-1015,9805664,O=CN1CCC(CC1)C(=O)NCCN1CCC(CC1)=C1c2ccccc2C=Cc2ccccc12 |c:29|,True,False,0,,No metal
